Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_257.scaffolds_121_3	-	GT52(57-266)	-	GT52	2
demux_S_257.scaffolds_122_2	-	GT51(79-268)	-	GT51	2
demux_S_257.scaffolds_137_2	-	CE1(29-243)	-	-	1
demux_S_257.scaffolds_137_3	-	CE1(19-275)	-	-	1
demux_S_257.scaffolds_13_2	-	GT52(24-270)+GT2(301-450)	-	GT2+GT52	2
demux_S_257.scaffolds_140_1	-	GT51(169-343)	-	GT51	2
demux_S_257.scaffolds_174_2	2.4.1.129|3.4.16.4	GT51(56-228)	2.4.1.-	GT51	3
demux_S_257.scaffolds_185_1	-	GH109(4-172)	-	-	1
demux_S_257.scaffolds_234_1	2.4.1.1	GT35(91-487)	2.4.1.-	GT35	3
demux_S_257.scaffolds_234_2	-	GT5(2-204)	-	GT5	2
demux_S_257.scaffolds_245_2	-	GH32(11-180)	-	GH32	2
demux_S_257.scaffolds_341_1	3.2.1.133|3.2.1.135|3.2.1.54	GH13_39(130-460)	3.2.1.-	GH13_39	3
demux_S_257.scaffolds_380_2	-	GT2(6-173)	-	GT2	2
demux_S_257.scaffolds_421_1	-	CE4(147-264)	-	CE4	2
demux_S_257.scaffolds_456_1	-	GT4(71-228)	-	GT4	2
demux_S_257.scaffolds_458_1	2.4.1.1	GT35(1-252)	2.4.1.-	GT35	3
demux_S_257.scaffolds_462_1	-	GT2(3-102)	-	GT2	2
demux_S_257.scaffolds_48_3	-	CE7(19-229)	-	-	1
demux_S_257.scaffolds_49_2	2.4.1.1	GT35(77-750)	2.4.1.-	GT35	3
demux_S_257.scaffolds_49_3	2.4.1.25	GH77(10-488)	2.4.1.-	GH77	3
demux_S_257.scaffolds_59_3	-	GT2(4-175)	-	GT2	2
demux_S_257.scaffolds_59_4	3.2.1.96	GH73(521-634)	3.2.1.-	GH73	3
demux_S_257.scaffolds_84_3	2.4.1.18	GH13_9(170-470)	2.4.1.-	CBM48+GH13_9	3
demux_S_257.scaffolds_86_4	-	GT2(6-170)	-	GT2	2
demux_S_257.scaffolds_94_3	-	CE9(4-374)	-	CE9	2
demux_S_257.scaffolds_1_7	3.6.3.3|7.2.2.12	-	7.2.2.-+3.6.3.-	-	1
demux_S_257.scaffolds_2_1	2.1.1.190|2.1.1.228	-	2.1.1.-	-	1
demux_S_257.scaffolds_3_23	2.7.4.3	-	2.7.4.-	-	1
demux_S_257.scaffolds_3_28	2.7.7.6	-	2.7.7.-	-	1
demux_S_257.scaffolds_5_3	2.4.2.10	-	2.4.2.-	-	1
demux_S_257.scaffolds_5_4	4.1.1.23	-	4.1.1.-	-	1
demux_S_257.scaffolds_5_5	1.3.1.14|1.3.1.34	-	1.3.1.-	-	1
demux_S_257.scaffolds_5_7	3.5.2.3|2.1.3.2|6.3.5.5	-	6.3.5.-+3.5.2.-	-	1
demux_S_257.scaffolds_5_8	6.3.5.5	-	6.3.5.-	-	1
demux_S_257.scaffolds_5_9	3.5.2.3	-	3.5.2.-	-	1
demux_S_257.scaffolds_5_10	2.1.3.2	-	2.1.3.-	-	1
demux_S_257.scaffolds_6_6	2.3.1.46|2.3.1.31	-	2.3.1.-	-	1
demux_S_257.scaffolds_6_10	1.17.4.1	-	1.17.4.-	-	1
demux_S_257.scaffolds_9_1	2.7.7.6	-	2.7.7.-	GH1	2
demux_S_257.scaffolds_9_2	2.7.7.6|2.7.7.49|2.7.7.7	-	2.7.7.-	-	1
demux_S_257.scaffolds_12_8	5.1.1.8|5.1.1.4	-	5.1.1.-	-	1
demux_S_257.scaffolds_14_1	5.4.99.18	-	5.4.99.-	-	1
demux_S_257.scaffolds_14_2	6.3.4.18	-	6.3.4.-	-	1
