Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_55.scaffolds_105_3	-	GT2(11-163)	-	GT2	2
demux_S_55.scaffolds_105_4	-	GH25(195-381)+CBM13(562-711)+CBM13(719-810)	-	CBM13+GH25	2
demux_S_55.scaffolds_106_6	2.4.1.342	GT5(48-365)	2.4.1.-	GT4	3
demux_S_55.scaffolds_108_1	-	GH3(688-890)	-	GH3	2
demux_S_55.scaffolds_10_16	-	GH32(121-489)	-	GH32	2
demux_S_55.scaffolds_10_5	-	GT51(80-270)	-	GT51	2
demux_S_55.scaffolds_111_3	-	CE1(202-436)	-	-	1
demux_S_55.scaffolds_115_4	-	GH25(47-228)	-	CBM50+GH25	2
demux_S_55.scaffolds_117_3	-	GH13_30(33-400)	-	GH13_30	2
demux_S_55.scaffolds_119_2	-	GH30_2(36-446)	-	GH30_2	2
demux_S_55.scaffolds_119_3	-	GH5_44(1-252)	-	GH5_44	2
demux_S_55.scaffolds_119_4	-	GH5_44(59-351)	-	GH5_44	2
demux_S_55.scaffolds_123_3	-	GH1(5-385)	-	GH1	2
demux_S_55.scaffolds_124_2	3.2.1.23	GH42(25-395)	3.2.1.-	GH42	3
demux_S_55.scaffolds_124_3	-	CE9(1-243)	-	CE9	2
demux_S_55.scaffolds_12_14	-	GH43_12(9-362)	-	GH43_12	2
demux_S_55.scaffolds_12_9	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_55.scaffolds_130_1	-	GH25(6-179)	-	CBM50+GH25	2
demux_S_55.scaffolds_145_1	2.4.1.227	GT28(190-362)	2.4.1.-	GT28	3
demux_S_55.scaffolds_173_1	-	CE9(121-286)	-	CE9	2
demux_S_55.scaffolds_17_11	-	GT4(286-437)	-	GT4	2
demux_S_55.scaffolds_17_2	-	GT2(45-271)	-	GT2	2
demux_S_55.scaffolds_17_4	-	GT2(15-156)	-	GT2	2
demux_S_55.scaffolds_18_4	-	GH3(149-371)	-	GH3	2
demux_S_55.scaffolds_19_21	3.2.1.1	GH13_32(120-396)	3.2.1.-	GH13_32	3
demux_S_55.scaffolds_19_22	3.2.1.41|3.2.1.142	GH13_32(71-356)+CBM41(754-877)+CBM48(980-1067)+GH13_14(1140-1473)	3.2.1.-	CBM41+GH13_14+GH13_32	3
demux_S_55.scaffolds_1_2	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_55.scaffolds_1_3	-	GH35(44-397)	-	GH35	2
demux_S_55.scaffolds_1_36	2.4.99.16	GH13_3(321-539)	2.4.99.-	GH13_3	3
demux_S_55.scaffolds_21_2	-	GH32(44-351)	-	GH32	2
demux_S_55.scaffolds_22_2	-	GH13_32(91-387)+CBM41(830-951)	-	CBM41+GH13_32	2
demux_S_55.scaffolds_29_7	-	GT2(9-113)	-	GT2	2
demux_S_55.scaffolds_31_10	-	GH3(31-252)	-	GH3	2
demux_S_55.scaffolds_31_18	-	GH3(75-306)	-	GH3	2
demux_S_55.scaffolds_36_10	-	GH43_22(53-288)	-	GH43_22	2
demux_S_55.scaffolds_36_11	-	GH36(149-676)	-	GH36	2
demux_S_55.scaffolds_36_12	-	GH127(17-609)	-	GH127	2
demux_S_55.scaffolds_36_8	-	GH51(211-802)	-	GH51	2
demux_S_55.scaffolds_39_1	-	GT2(19-200)	-	GT2	2
demux_S_55.scaffolds_39_14	-	GH13_30(40-407)	-	GH13_30	2
demux_S_55.scaffolds_40_4	3.2.1.23	GH2(36-929)	3.2.1.-	GH2	3
demux_S_55.scaffolds_43_3	-	GH42(15-385)	-	GH42	2
demux_S_55.scaffolds_44_12	-	GT2(5-135)+GT111(393-630)+GT8(666-929)	-	GT111+GT2+GT8	2
demux_S_55.scaffolds_44_9	-	GT111(14-251)+GT8(282-551)	-	GT111+GT8	2
demux_S_55.scaffolds_49_1	-	GH13(35-378)	-	GH13_44	2
demux_S_55.scaffolds_49_7	-	GH13_14(193-548)	-	CBM48+GH13_14	2
demux_S_55.scaffolds_4_41	3.2.1.68	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_55.scaffolds_4_58	2.4.1.18	CBM48(166-238)+GH13_9(301-601)	2.4.1.-	CBM48+GH13_9	3
demux_S_55.scaffolds_50_12	-	GH38(2-144)	-	-	1
demux_S_55.scaffolds_50_4	-	GH109(2-159)	-	-	1
demux_S_55.scaffolds_52_12	-	GH43_27(344-677)	-	GH43_27	2
demux_S_55.scaffolds_55_12	-	CBM13(473-563)	-	CBM13	2
demux_S_55.scaffolds_58_11	-	GH120(320-409)	-	GH120	2
demux_S_55.scaffolds_58_12	3.2.1.156	GH8(54-371)	3.2.1.-	GH8	3
demux_S_55.scaffolds_58_13	-	GH43_10(6-276)	-	GH43_10	2
demux_S_55.scaffolds_60_12	-	GH43_26(4-304)	-	GH43_26	2
demux_S_55.scaffolds_60_6	-	GT51(112-284)	-	GT51	2
demux_S_55.scaffolds_60_7	-	GH43_22(56-298)	-	GH43_22	2
demux_S_55.scaffolds_62_3	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(46-412)	3.2.1.-	GH13_31	3
demux_S_55.scaffolds_62_8	-	GH36(38-709)	-	GH36	2
demux_S_55.scaffolds_64_4	-	GH2(70-585)	-	GH2	2
demux_S_55.scaffolds_66_1	-	GH13_28(111-388)+CBM74(650-966)+CBM26(1066-1140)	-	CBM25+CBM26+CBM74+GH13_28	2
demux_S_55.scaffolds_67_2	-	GT4(211-353)	-	GT4	2
demux_S_55.scaffolds_68_1	2.4.1.1	GT35(2-555)	2.4.1.-	GT35	3
demux_S_55.scaffolds_6_38	-	GH24(42-167)	-	GH24	2
demux_S_55.scaffolds_72_10	-	GH13_28(79-347)+CBM26(736-817)	-	CBM25+CBM26+GH13_28	2
demux_S_55.scaffolds_72_3	-	GT2(6-145)	-	GT2	2
demux_S_55.scaffolds_72_5	-	GT113(13-340)	-	GT113	2
demux_S_55.scaffolds_72_8	-	GT2(10-138)	-	GT2	2
demux_S_55.scaffolds_72_9	-	GT111(8-228)	-	GT111	2
demux_S_55.scaffolds_75_6	-	GH77(188-700)	-	GH77	2
demux_S_55.scaffolds_75_9	3.2.1.196|3.2.1.68|3.2.1.41	GH13_11(230-598)	3.2.1.-	CBM48+GH13_11	3
demux_S_55.scaffolds_79_1	2.4.1.280|2.4.1.20	GH94(2-622)	2.4.1.-	GH94	3
demux_S_55.scaffolds_80_2	-	GH31(187-625)	-	GH31	2
demux_S_55.scaffolds_80_3	3.2.1.21	GH3(25-245)	3.2.1.-	GH3	3
demux_S_55.scaffolds_85_6	3.2.1.23	GH42(1-166)	3.2.1.-	GH42	3
demux_S_55.scaffolds_85_7	-	GH3(38-258)	-	GH3	2
demux_S_55.scaffolds_96_4	3.2.1.23	GH2(22-903)	3.2.1.-	GH2	3
demux_S_55.scaffolds_97_5	-	GH13_30(28-398)	-	GH13_30	2
demux_S_55.scaffolds_97_6	-	GH77(183-705)	-	GH77	2
demux_S_55.scaffolds_9_2	2.4.1.7|2.4.1.329	GH13_18(35-379)	2.4.1.-	GH13_18	3
demux_S_55.scaffolds_1_7	3.5.1.2|4.3.3.6	-	3.5.1.-+4.3.3.-	-	1
demux_S_55.scaffolds_1_8	4.3.3.6	-	4.3.3.-	-	1
demux_S_55.scaffolds_1_9	7.6.2.2	-	7.6.2.-	-	1
demux_S_55.scaffolds_1_11	5.3.1.4	-	5.3.1.-	-	1
demux_S_55.scaffolds_1_16	2.7.1.39	-	2.7.1.-	-	1
demux_S_55.scaffolds_1_17	1.1.1.3	-	1.1.1.-	-	1
demux_S_55.scaffolds_1_18	4.1.1.20	-	4.1.1.-	-	1
demux_S_55.scaffolds_1_19	6.1.1.19	-	6.1.1.-	-	1
demux_S_55.scaffolds_1_28	7.2.2.1	-	7.2.2.-	GT58	2
demux_S_55.scaffolds_1_30	7.1.2.2	-	7.1.2.-	-	1
demux_S_55.scaffolds_1_35	2.3.1.46|2.3.1.31	-	2.3.1.-	-	1
demux_S_55.scaffolds_1_37	3.6.1.1	-	3.6.1.-	-	1
demux_S_55.scaffolds_1_41	4.2.99.18	-	4.2.99.-	-	1
demux_S_55.scaffolds_1_43	6.1.1.9	-	6.1.1.-	-	1
demux_S_55.scaffolds_2_7	5.3.1.9	-	5.3.1.-	-	1
demux_S_55.scaffolds_2_9	3.6.1.66	-	3.6.1.-	-	1
demux_S_55.scaffolds_2_10	2.7.7.56|2.7.7.48	-	2.7.7.-	-	1
demux_S_55.scaffolds_2_11	6.3.4.21	-	6.3.4.-	-	1
demux_S_55.scaffolds_2_13	2.7.7.3	-	2.7.7.-	-	1
demux_S_55.scaffolds_2_17	3.1.26.3	-	3.1.26.-	-	1
demux_S_55.scaffolds_2_18	2.2.1.6	-	2.2.1.-	-	1
demux_S_55.scaffolds_2_26	4.1.3.27	-	4.1.3.-	-	1
demux_S_55.scaffolds_2_27	6.1.1.16	-	6.1.1.-	-	1
demux_S_55.scaffolds_2_33	2.1.1.228	-	2.1.1.-	-	1
demux_S_55.scaffolds_2_35	3.6.4.12	-	3.6.4.-	-	1
demux_S_55.scaffolds_2_49	7.6.2.11|7.6.2.9	-	7.6.2.-	-	1
demux_S_55.scaffolds_2_53	6.3.2.4	-	6.3.2.-	-	1
demux_S_55.scaffolds_2_54	1.1.1.94	-	1.1.1.-	-	1
demux_S_55.scaffolds_3_3	3.6.3.17	-	3.6.3.-	-	1
demux_S_55.scaffolds_3_8	3.6.1.3	-	3.6.1.-	-	1
demux_S_55.scaffolds_3_14	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_55.scaffolds_3_17	6.1.1.23|6.1.1.12	-	6.1.1.-	GT83	2
demux_S_55.scaffolds_3_18	6.1.1.21	-	6.1.1.-	-	1
demux_S_55.scaffolds_3_20	3.6.1.3	-	3.6.1.-	GT4	2
demux_S_55.scaffolds_3_28	3.6.4.9	-	3.6.4.-	GH13	2
demux_S_55.scaffolds_3_30	3.2.2.27	-	3.2.2.-	-	1
demux_S_55.scaffolds_3_38	4.3.2.2	-	4.3.2.-	-	1
demux_S_55.scaffolds_3_43	6.3.1.19	-	6.3.1.-	-	1
demux_S_55.scaffolds_4_51	1.5.1.5|3.5.4.9	-	3.5.4.-+1.5.1.-	-	1
demux_S_55.scaffolds_4_56	4.6.1.12	-	4.6.1.-	-	1
demux_S_55.scaffolds_4_60	2.7.13.3	-	2.7.13.-	-	1
demux_S_55.scaffolds_5_4	7.4.2.4	-	7.4.2.-	-	1
demux_S_55.scaffolds_5_12	2.5.1.75	-	2.5.1.-	-	1
demux_S_55.scaffolds_5_13	2.8.4.3|2.8.4.5	-	2.8.4.-	-	1
demux_S_55.scaffolds_5_33	4.2.1.3|4.2.1.99|4.2.1.117	-	4.2.1.-	-	1
demux_S_55.scaffolds_5_34	7.2.2.10	-	7.2.2.-	-	1
demux_S_55.scaffolds_5_40	7.4.2.5|7.4.2.1|7.4.2.7	-	7.4.2.-	-	1
demux_S_55.scaffolds_6_8	5.99.1.2	-	5.99.1.-	-	1
demux_S_55.scaffolds_8_9	7.3.2.2|7.3.2.1	-	7.3.2.-	-	1
demux_S_55.scaffolds_8_14	2.7.6.1	-	2.7.6.-	-	1
demux_S_55.scaffolds_8_15	2.7.7.18	-	2.7.7.-	-	1
demux_S_55.scaffolds_8_17	1.2.1.41	-	1.2.1.-	-	1
demux_S_55.scaffolds_8_19	4.2.3.1	-	4.2.3.-	-	1
demux_S_55.scaffolds_8_24	2.7.1.23	-	2.7.1.-	-	1
demux_S_55.scaffolds_8_30	6.1.1.1	-	6.1.1.-	-	1
demux_S_55.scaffolds_8_34	4.3.2.1|2.3.1.1	-	4.3.2.-	-	1
demux_S_55.scaffolds_8_35	6.3.4.5	-	6.3.4.-	-	1
demux_S_55.scaffolds_8_37	2.1.3.3	-	2.1.3.-	-	1
demux_S_55.scaffolds_8_39	2.7.2.8	-	2.7.2.-	-	1
demux_S_55.scaffolds_8_40	2.3.1.1|2.3.1.35	-	2.3.1.-	-	1
demux_S_55.scaffolds_8_41	1.2.1.38	-	1.2.1.-	-	1
demux_S_55.scaffolds_8_43	6.1.1.20	-	6.1.1.-	-	1
demux_S_55.scaffolds_8_44	6.1.1.20	-	6.1.1.-	-	1
