Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_117.scaffolds_12_30	-	GH13_29(24-370)	-	GH13_29	2
demux_S_117.scaffolds_12_4	-	GH25(21-117)	-	GH25	2
demux_S_117.scaffolds_13_74	-	AA7(34-301)	-	-	1
demux_S_117.scaffolds_14_14	-	GH73(68-206)	-	GH73	2
demux_S_117.scaffolds_14_4	3.2.1.86	GH1(3-481)	3.2.1.-	GH1	3
demux_S_117.scaffolds_14_83	-	GH25(36-215)	-	CBM50+GH25	2
demux_S_117.scaffolds_14_9	-	GT2(7-152)	-	GT2	2
demux_S_117.scaffolds_15_4	-	CE1(87-325)	-	-	1
demux_S_117.scaffolds_15_59	3.2.1.86	GH1(5-478)	3.2.1.-	GH1	3
demux_S_117.scaffolds_18_48	-	GH29(3-334)	-	GH29	2
demux_S_117.scaffolds_19_21	-	GH13_39(182-490)	-	GH13_39	2
demux_S_117.scaffolds_19_22	2.4.1.1	GT35(93-791)	2.4.1.-	GT35	3
demux_S_117.scaffolds_19_23	2.4.1.21	GT5(3-475)	2.4.1.-	GT5	3
demux_S_117.scaffolds_19_26	2.4.1.18	CBM48(24-99)+GH13_9(174-473)	2.4.1.-	CBM48+GH13_9	3
demux_S_117.scaffolds_1_237	2.4.1.129|3.4.16.4	GT51(81-260)	2.4.1.-+3.4.16.-	GT51	3
demux_S_117.scaffolds_1_39	2.4.1.227	GT28(188-347)	2.4.1.-	GT28	3
demux_S_117.scaffolds_20_12	-	GH20(41-357)	-	GH20	2
demux_S_117.scaffolds_20_7	3.2.1.23	GH35(10-327)	3.2.1.-	GH35	3
demux_S_117.scaffolds_20_8	-	CE9(19-378)	-	CE9	2
demux_S_117.scaffolds_22_26	-	CE4(123-249)	-	CE4	2
demux_S_117.scaffolds_23_10	3.2.1.20|3.2.1.10	GH13_31(32-382)	3.2.1.-	GH13_31	3
demux_S_117.scaffolds_23_12	-	GH32(40-335)	-	GH32	2
demux_S_117.scaffolds_25_14	-	GH36(12-703)	-	GH36	2
demux_S_117.scaffolds_25_18	-	GH170(3-361)	-	GH170	2
demux_S_117.scaffolds_28_7	-	GT2(10-172)	-	GT2	2
demux_S_117.scaffolds_28_8	-	GT4(199-356)	-	GT4	2
demux_S_117.scaffolds_29_9	-	CE1(10-261)	-	-	1
demux_S_117.scaffolds_2_116	-	GT4(188-333)	-	GT4	2
demux_S_117.scaffolds_2_73	-	GH170(3-361)	-	GH170	2
demux_S_117.scaffolds_34_8	-	GT4(324-474)	-	GT4	2
demux_S_117.scaffolds_34_9	-	GT4(325-473)	-	GT4	2
demux_S_117.scaffolds_37_7	-	GT4(159-305)	-	GT4	2
demux_S_117.scaffolds_37_8	-	GT4(203-325)	-	GT4	2
demux_S_117.scaffolds_3_10	-	AA1(69-455)	-	-	1
demux_S_117.scaffolds_3_107	1.1.2.4	AA4(11-285)	1.1.2.-	-	2
demux_S_117.scaffolds_4_19	3.2.1.180|3.2.1.179	GH88(57-384)	3.2.1.-	GH88	3
demux_S_117.scaffolds_4_2	-	PL8(452-707)	-	PL8	2
demux_S_117.scaffolds_4_25	-	PL12_1(336-474)	-	PL12_1	2
demux_S_117.scaffolds_4_27	-	GH136(38-486)	-	GH136	2
demux_S_117.scaffolds_4_31	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-378)	3.2.1.-	GH13_31	3
demux_S_117.scaffolds_4_4	3.2.1.122	GH4(9-185)	3.2.1.-	GH4	3
demux_S_117.scaffolds_4_42	-	GH38(3-252)	-	GH38	2
demux_S_117.scaffolds_4_43	-	GH125(29-418)	-	GH125	2
demux_S_117.scaffolds_4_45	-	GH1(3-457)	-	GH1	2
demux_S_117.scaffolds_4_51	-	GH29(6-307)	-	GH29	2
demux_S_117.scaffolds_4_9	-	GT2(5-174)	-	GT2	2
demux_S_117.scaffolds_54_2	3.2.1.85|3.2.1.21	GH1(1-469)	3.2.1.-	GH1	3
demux_S_117.scaffolds_5_100	2.4.1.129|3.4.16.4	GT51(67-242)	2.4.1.-	GT51	3
demux_S_117.scaffolds_5_11	-	GH29(6-376)	-	GH29	2
demux_S_117.scaffolds_5_21	-	CE9(7-373)	-	CE9	2
demux_S_117.scaffolds_5_50	3.2.1.86	GH1(3-474)	3.2.1.-	GH1	3
demux_S_117.scaffolds_6_114	-	GH25(7-177)	-	CBM50+GH25	2
demux_S_117.scaffolds_6_62	-	GH1(1-472)	-	GH1	2
demux_S_117.scaffolds_6_97	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(30-379)	3.2.1.-	GH13_31	3
demux_S_117.scaffolds_6_99	-	GH31(162-586)	-	GH31	2
demux_S_117.scaffolds_77_1	-	GT2(17-99)	-	-	1
demux_S_117.scaffolds_7_138	-	GT51(123-265)	-	GT51	2
demux_S_117.scaffolds_7_34	-	GH3(36-252)	-	GH3	2
demux_S_117.scaffolds_7_41	-	GT2(10-170)	-	GT2	2
demux_S_117.scaffolds_7_42	-	GT83(6-226)	-	-	1
demux_S_117.scaffolds_8_109	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(27-361)	3.2.1.-	GH13_31	3
demux_S_117.scaffolds_8_112	2.4.1.8|2.4.1.64	GH65(320-690)	2.4.1.-	GH65	3
demux_S_117.scaffolds_8_113	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(7-132)+GH13_20(182-485)	3.2.1.-	CBM34+GH13_20	3
demux_S_117.scaffolds_8_114	-	GH13_31(27-377)	-	GH13	2
demux_S_117.scaffolds_8_20	-	GH25(59-217)	-	GH25	2
demux_S_117.scaffolds_8_5	-	GT2(9-145)	-	GT2	2
demux_S_117.scaffolds_8_53	3.2.1.22	GH36(10-714)	3.2.1.-	GH36	3
demux_S_117.scaffolds_8_55	-	GT8(5-248)	-	GT8	2
demux_S_117.scaffolds_8_56	-	GT8(3-248)	-	GT8	2
demux_S_117.scaffolds_9_103	-	GT2(7-172)	-	GT2	2
demux_S_117.scaffolds_9_75	1.1.1.18|1.1.1.369	GH109(3-198)	1.1.1.-	-	2
demux_S_117.scaffolds_9_76	-	GH109(4-153)	-	-	1
demux_S_117.scaffolds_9_86	-	GT2(4-162)	-	GT2	2
demux_S_117.scaffolds_9_87	-	GT2(5-129)	-	GT2	2
demux_S_117.scaffolds_9_88	-	GT32(18-96)	-	GT32	2
demux_S_117.scaffolds_9_89	-	GH25(118-293)	-	GH25	2
demux_S_117.scaffolds_1_17	2.8.1.4	-	2.8.1.-	-	1
demux_S_117.scaffolds_1_19	6.1.1.9|6.1.1.16	-	6.1.1.-	GH5_11	2
demux_S_117.scaffolds_1_34	2.1.1.199	-	2.1.1.-	-	1
demux_S_117.scaffolds_1_37	2.7.8.13	-	2.7.8.-	-	1
demux_S_117.scaffolds_1_38	6.3.2.9|6.3.2.10	-	6.3.2.-	-	1
demux_S_117.scaffolds_1_47	6.1.1.5	-	6.1.1.-	-	1
demux_S_117.scaffolds_1_59	2.8.1.13|2.8.1.14|2.7.1.26|2.7.7.2	-	2.8.1.-	-	1
demux_S_117.scaffolds_1_71	3.5.1.88	-	3.5.1.-	-	1
demux_S_117.scaffolds_1_73	1.2.4.1	-	1.2.4.-	-	1
demux_S_117.scaffolds_1_74	1.2.4.1|1.2.4.4	-	1.2.4.-	-	1
demux_S_117.scaffolds_1_76	1.8.1.4	-	1.8.1.-	-	1
demux_S_117.scaffolds_1_81	2.4.1.129	-	2.4.1.-	-	1
demux_S_117.scaffolds_1_82	6.4.1.1	-	6.4.1.-	-	1
demux_S_117.scaffolds_1_85	2.7.7.3	-	2.7.7.-	-	1
demux_S_117.scaffolds_1_97	7.6.2.2	-	7.6.2.-	-	1
demux_S_117.scaffolds_1_98	5.2.1.8	-	5.2.1.-	-	1
demux_S_117.scaffolds_1_104	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_117.scaffolds_1_106	2.7.1.202|2.7.1.195	-	2.7.1.-	-	1
demux_S_117.scaffolds_1_111	3.1.26.11	-	3.1.26.-	-	1
demux_S_117.scaffolds_1_114	3.6.1.3	-	3.6.1.-	GT4	2
demux_S_117.scaffolds_1_120	2.7.7.7	-	2.7.7.-	GH13_30	2
demux_S_117.scaffolds_1_121	2.7.1.11	-	2.7.1.-	-	1
demux_S_117.scaffolds_1_133	3.6.4.12|3.6.4.13	-	3.6.4.-	-	1
demux_S_117.scaffolds_1_135	2.7.4.25	-	2.7.4.-	-	1
demux_S_117.scaffolds_1_141	2.7.7.72	-	2.7.7.-	-	1
demux_S_117.scaffolds_1_144	1.5.1.3|2.1.1.45	-	2.1.1.-+1.5.1.-	-	1
demux_S_117.scaffolds_1_150	1.8.4.11	-	1.8.4.-	-	1
demux_S_117.scaffolds_1_155	1.2.1.12|1.2.1.13|1.2.1.59	-	1.2.1.-	-	1
demux_S_117.scaffolds_1_159	3.1.26.4	-	3.1.26.-	-	1
demux_S_117.scaffolds_1_161	5.99.1.2	-	5.99.1.-	-	1
demux_S_117.scaffolds_1_162	2.1.1.74|2.1.1.289	-	2.1.1.-	-	1
demux_S_117.scaffolds_1_167	2.3.1.275	-	2.3.1.-	-	1
demux_S_117.scaffolds_1_168	5.99.1.3	-	5.99.1.-	-	1
demux_S_117.scaffolds_1_169	5.99.1.3	-	5.99.1.-	-	1
demux_S_117.scaffolds_1_170	2.3.1.54	-	2.3.1.-	-	1
demux_S_117.scaffolds_1_171	1.97.1.4	-	1.97.1.-	-	1
demux_S_117.scaffolds_1_173	3.6.1.1	-	3.6.1.-	CBM50	2
demux_S_117.scaffolds_1_177	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_117.scaffolds_1_185	3.6.1.31	-	3.6.1.-	-	1
demux_S_117.scaffolds_1_186	3.5.4.19	-	3.5.4.-	-	1
demux_S_117.scaffolds_1_187	4.3.2.10	-	4.3.2.-	-	1
demux_S_117.scaffolds_1_188	5.3.1.16	-	5.3.1.-	-	1
demux_S_117.scaffolds_1_189	3.5.1.2|4.3.2.10	-	3.5.1.-+4.3.2.-	-	1
demux_S_117.scaffolds_1_190	4.2.1.19	-	4.2.1.-	-	1
demux_S_117.scaffolds_1_191	1.1.1.23	-	1.1.1.-	-	1
demux_S_117.scaffolds_1_192	2.4.2.17	-	2.4.2.-	-	1
demux_S_117.scaffolds_1_200	1.1.1.169	-	1.1.1.-	-	1
demux_S_117.scaffolds_1_201	2.3.1.12|2.3.1.168	-	2.3.1.-	-	1
demux_S_117.scaffolds_1_204	1.8.1.4	-	1.8.1.-	-	1
demux_S_117.scaffolds_1_207	2.4.2.10	-	2.4.2.-	-	1
demux_S_117.scaffolds_1_208	4.1.1.23	-	4.1.1.-	-	1
demux_S_117.scaffolds_1_209	1.3.98.1	-	1.3.98.-	-	1
demux_S_117.scaffolds_1_210	3.5.2.3|2.1.3.2|6.3.5.5	-	6.3.5.-+3.5.2.-	-	1
demux_S_117.scaffolds_1_211	6.3.5.5	-	6.3.5.-	-	1
demux_S_117.scaffolds_1_212	3.5.2.3	-	3.5.2.-	-	1
demux_S_117.scaffolds_1_213	2.1.3.2	-	2.1.3.-	-	1
demux_S_117.scaffolds_1_215	2.4.2.9	-	2.4.2.-	-	1
demux_S_117.scaffolds_1_216	5.4.99.23	-	5.4.99.-	-	1
demux_S_117.scaffolds_1_218	6.3.4.3|1.5.1.5|3.5.4.9|6.3.4.11|6.3.4.15	-	6.3.4.-	-	1
demux_S_117.scaffolds_1_226	1.17.4.1	-	1.17.4.-	-	1
demux_S_117.scaffolds_1_227	1.17.4.1	-	1.17.4.-	-	1
demux_S_117.scaffolds_1_230	6.3.1.20	-	6.3.1.-	-	1
demux_S_117.scaffolds_1_236	3.1.22.4	-	3.1.22.-	-	1
demux_S_117.scaffolds_1_241	6.1.1.22	-	6.1.1.-	-	1
demux_S_117.scaffolds_1_242	2.6.1.1|2.6.1.57|2.6.1.108|2.6.1.14	-	2.6.1.-	-	1
demux_S_117.scaffolds_1_246	3.6.4.12	-	3.6.4.-	-	1
demux_S_117.scaffolds_1_247	3.6.4.12	-	3.6.4.-	-	1
demux_S_117.scaffolds_1_250	5.3.3.2	-	5.3.3.-	-	1
demux_S_117.scaffolds_1_260	6.1.1.14	-	6.1.1.-	-	1
demux_S_117.scaffolds_1_261	6.1.1.14	-	6.1.1.-	-	1
demux_S_117.scaffolds_1_266	3.5.4.5	-	3.5.4.-	-	1
demux_S_117.scaffolds_1_273	2.7.4.27|2.7.11.32	-	2.7.4.-+2.7.11.-	-	1
demux_S_117.scaffolds_1_274	3.1.21.2	-	3.1.21.-	-	1
demux_S_117.scaffolds_1_276	1.8.4.12|1.8.4.11	-	1.8.4.-	-	1
demux_S_117.scaffolds_1_277	6.1.1.23|6.1.1.12	-	6.1.1.-	GT83	2
demux_S_117.scaffolds_1_278	6.1.1.21	-	6.1.1.-	-	1
demux_S_117.scaffolds_1_280	1.3.1.84	-	1.3.1.-	-	1
demux_S_117.scaffolds_1_284	7.6.2.8	-	7.6.2.-	-	1
demux_S_117.scaffolds_1_288	3.1.1.96	-	3.1.1.-	-	1
demux_S_117.scaffolds_1_289	3.1.7.2|2.7.6.5	-	2.7.6.-+3.1.7.-	-	1
demux_S_117.scaffolds_1_305	2.4.2.7	-	2.4.2.-	-	1
demux_S_117.scaffolds_1_310	3.6.5.N1	-	3.6.5.-	GH28	2
demux_S_117.scaffolds_1_312	3.6.4.10	-	3.6.4.-	-	1
demux_S_117.scaffolds_1_318	5.4.99.25	-	5.4.99.-	-	1
demux_S_117.scaffolds_1_326	2.7.7.7	-	2.7.7.-	-	1
demux_S_117.scaffolds_1_327	6.1.1.15	-	6.1.1.-	CBM50+GH25	2
demux_S_117.scaffolds_1_329	2.7.7.41	-	2.7.7.-	-	1
demux_S_117.scaffolds_1_330	2.5.1.31|2.5.1.32	-	2.5.1.-	-	1
demux_S_117.scaffolds_1_332	2.7.4.22	-	2.7.4.-	-	1
demux_S_117.scaffolds_1_340	7.6.2.2	-	7.6.2.-	-	1
demux_S_117.scaffolds_1_346	2.1.1.228	-	2.1.1.-	-	1
demux_S_117.scaffolds_1_355	3.1.26.3	-	3.1.26.-	-	1
demux_S_117.scaffolds_1_359	7.3.2.2	-	7.3.2.-	-	1
demux_S_117.scaffolds_1_362	2.3.1.274	-	2.3.1.-	-	1
demux_S_117.scaffolds_1_363	3.6.4.12	-	3.6.4.-	-	1
demux_S_117.scaffolds_1_368	5.1.3.1	-	5.1.3.-	-	1
demux_S_117.scaffolds_1_370	2.7.11.1	-	2.7.11.-	-	1
demux_S_117.scaffolds_1_371	3.1.3.16	-	3.1.3.-	-	1
demux_S_117.scaffolds_1_373	2.1.2.9	-	2.1.2.-	-	1
demux_S_117.scaffolds_1_376	2.7.7.6	-	2.7.7.-	-	1
demux_S_117.scaffolds_1_377	2.7.4.8	-	2.7.4.-	-	1
demux_S_117.scaffolds_1_385	2.5.1.10	-	2.5.1.-	-	1
demux_S_117.scaffolds_1_387	3.1.11.6	-	3.1.11.-	GH3	2
