Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_57.scaffolds_10_156	-	CE1(31-260)	-	-	1
demux_S_57.scaffolds_10_44	-	GT2(249-372)	-	GT2	2
demux_S_57.scaffolds_10_54	-	PL29(114-343)	-	-	1
demux_S_57.scaffolds_11_2	-	GT2(11-116)	-	GT2	2
demux_S_57.scaffolds_11_3	-	GT4(244-383)	-	GT4	2
demux_S_57.scaffolds_11_43	-	GH28(72-434)	-	GH28	2
demux_S_57.scaffolds_11_45	-	GH95(24-760)	-	GH95	2
demux_S_57.scaffolds_11_46	-	GH3(114-330)	-	GH3	2
demux_S_57.scaffolds_11_53	-	GH2(23-602)+CBM57(699-868)	-	CBM57+GH2	2
demux_S_57.scaffolds_11_54	-	GH127(325-553)	-	CBM13	2
demux_S_57.scaffolds_11_55	-	GH43_8(30-312)	-	GH43_8	2
demux_S_57.scaffolds_11_56	-	GH146(46-560)	-	GH146	2
demux_S_57.scaffolds_11_57	-	GH127(37-580)	-	GH127	2
demux_S_57.scaffolds_11_58	-	GH43_18(38-265)	-	GH95	2
demux_S_57.scaffolds_11_59	-	GH146(41-559)	-	GH146	2
demux_S_57.scaffolds_11_65	-	GH115(40-841)	-	GH115	2
demux_S_57.scaffolds_11_66	-	GH2(37-814)	-	GH2	2
demux_S_57.scaffolds_11_75	-	GH30_4(24-519)	-	GH30_4	2
demux_S_57.scaffolds_11_76	-	GH30_4(41-528)	-	GH30_4	2
demux_S_57.scaffolds_11_8	-	GT23(11-266)	-	GT0	2
demux_S_57.scaffolds_11_82	-	GH92(245-746)	-	GH92	2
demux_S_57.scaffolds_11_83	-	GH28(53-403)	-	GH28	2
demux_S_57.scaffolds_11_84	-	GH92(254-760)	-	GH92	2
demux_S_57.scaffolds_11_89	-	GH89(60-749)	-	GH89	2
demux_S_57.scaffolds_12_25	-	GH20(154-512)	-	GH20	2
demux_S_57.scaffolds_12_26	-	GH2(48-903)	-	GH2	2
demux_S_57.scaffolds_12_27	3.2.1.51	GH29(40-369)+CBM32(499-599)	3.2.1.-	GH29	3
demux_S_57.scaffolds_12_35	-	GT2(4-148)	-	GT2	2
demux_S_57.scaffolds_12_48	-	PL42(21-313)	-	PL42	2
demux_S_57.scaffolds_12_49	-	GH105(1-308)+GH154(317-679)	-	GH105+GH154	2
demux_S_57.scaffolds_12_57	-	GH43_9(25-288)+GH43_19(537-792)	-	GH43_19+GH43_9	2
demux_S_57.scaffolds_12_58	-	GH43_24(52-346)	-	GH43_24	2
demux_S_57.scaffolds_12_59	-	GH43_17(39-303)	-	GH43_17	2
demux_S_57.scaffolds_12_67	-	CBM67(362-538)+GH78(579-1125)	-	GH78	2
demux_S_57.scaffolds_12_68	-	GH43_19(82-313)+GH43_34(341-639)	-	GH43_19+GH43_34	2
demux_S_57.scaffolds_12_69	-	GH51(371-716)	-	GH51	2
demux_S_57.scaffolds_12_7	-	GH92(241-729)	-	GH92	2
demux_S_57.scaffolds_12_70	3.2.1.23	GH35(32-344)	3.2.1.-	CBM32+GH35	3
demux_S_57.scaffolds_12_74	-	GH146(35-543)	-	GH146	2
demux_S_57.scaffolds_13_11	-	GT4(199-345)	-	GT4	2
demux_S_57.scaffolds_13_15	-	GT2(11-149)	-	-	1
demux_S_57.scaffolds_13_16	-	GT4(203-352)	-	GT4	2
demux_S_57.scaffolds_13_17	-	GT2(3-124)	-	GT2	2
demux_S_57.scaffolds_13_18	-	GT2(23-135)	-	GT2	2
