Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_289.scaffolds_13_4	-	GT83(8-487)	-	GT83	2
demux_S_289.scaffolds_14_2	2.4.1.129|3.4.16.4	GT51(79-245)	2.4.1.-+3.4.16.-	GT51	3
demux_S_289.scaffolds_1_180	-	GH23(41-176)	-	GH23	2
demux_S_289.scaffolds_1_198	-	GT9(76-304)	-	GT9	2
demux_S_289.scaffolds_1_199	-	GT9(74-303)	-	GT9	2
demux_S_289.scaffolds_1_269	-	GT4(181-330)	-	GT4	2
demux_S_289.scaffolds_20_9	-	GT83(7-387)	-	GT83	2
demux_S_289.scaffolds_2_11	-	GT28(205-353)	-	GT28	2
demux_S_289.scaffolds_2_184	-	GT2(4-164)	-	GT2	2
demux_S_289.scaffolds_3_64	-	GT9(79-363)	-	GT9	2
demux_S_289.scaffolds_3_67	-	CE4(100-226)	-	-	1
demux_S_289.scaffolds_4_121	-	GH3(121-338)	-	GH3	2
demux_S_289.scaffolds_4_147	-	PL1_6(142-349)	-	PL1_6	2
demux_S_289.scaffolds_4_22	-	SLH(26-66)	-	-	1
demux_S_289.scaffolds_4_25	-	SLH(26-66)	-	-	1
demux_S_289.scaffolds_4_36	-	GT4(208-359)	-	GT4	2
demux_S_289.scaffolds_4_39	-	GT2(5-126)	-	GT2	2
demux_S_289.scaffolds_4_96	-	GH3(132-336)	-	GH3	2
demux_S_289.scaffolds_5_1	-	CE4(93-220)	-	-	1
demux_S_289.scaffolds_5_60	-	CE11(5-271)	-	CE11	2
demux_S_289.scaffolds_5_64	-	GT19(3-358)	-	GT19	2
demux_S_289.scaffolds_5_66	-	GT30(40-215)	-	GT30	2
demux_S_289.scaffolds_5_81	-	SLH(26-66)	-	-	1
demux_S_289.scaffolds_5_82	-	SLH(26-66)	-	-	1
demux_S_289.scaffolds_6_113	-	GT26(56-226)	-	GT26	2
demux_S_289.scaffolds_6_116	-	GT2(45-268)	-	GT2	2
demux_S_289.scaffolds_6_49	2.4.1.227	GT28(190-356)	2.4.1.-	GT28	3
demux_S_289.scaffolds_6_99	2.4.1.129|3.4.16.4	GT51(74-250)	3.4.16.-+2.4.1.-	GT51	3
demux_S_289.scaffolds_8_6	-	GH18(203-429)	-	GH18	2
demux_S_289.scaffolds_1_3	2.7.7.7	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_6	1.1.1.193|3.5.4.26	-	3.5.4.-+1.1.1.-	-	1
demux_S_289.scaffolds_1_8	4.1.99.12|3.5.4.25	-	3.5.4.-+4.1.99.-	-	1
demux_S_289.scaffolds_1_9	2.5.1.78	-	2.5.1.-	-	1
demux_S_289.scaffolds_1_11	2.4.2.1|2.4.2.44	-	2.4.2.-	-	1
demux_S_289.scaffolds_1_12	5.3.1.23|4.2.1.109|5.3.1.29	-	5.3.1.-	-	1
demux_S_289.scaffolds_1_13	3.3.1.1	-	3.3.1.-	-	1
demux_S_289.scaffolds_1_14	3.5.4.28|3.5.4.31|3.5.4.41	-	3.5.4.-	-	1
demux_S_289.scaffolds_1_29	6.3.2.1	-	6.3.2.-	-	1
demux_S_289.scaffolds_1_30	4.1.1.11	-	4.1.1.-	-	1
demux_S_289.scaffolds_1_31	4.3.3.7	-	4.3.3.-	-	1
demux_S_289.scaffolds_1_32	1.2.1.11	-	1.2.1.-	-	1
demux_S_289.scaffolds_1_33	1.17.1.8	-	1.17.1.-	-	1
demux_S_289.scaffolds_1_40	2.5.1.10	-	2.5.1.-	-	1
demux_S_289.scaffolds_1_53	2.7.8.26	-	2.7.8.-	-	1
demux_S_289.scaffolds_1_59	2.7.4.6	-	2.7.4.-	-	1
demux_S_289.scaffolds_1_61	2.7.1.39	-	2.7.1.-	-	1
demux_S_289.scaffolds_1_62	1.1.1.3	-	1.1.1.-	-	1
demux_S_289.scaffolds_1_69	1.11.1.15	-	1.11.1.-	-	1
demux_S_289.scaffolds_1_79	3.6.4.10	-	3.6.4.-	-	1
demux_S_289.scaffolds_1_84	3.6.5.N1	-	3.6.5.-	GH28	2
demux_S_289.scaffolds_1_85	2.8.1.13	-	2.8.1.-	-	1
demux_S_289.scaffolds_1_91	2.8.4.3|2.8.4.5	-	2.8.4.-	-	1
demux_S_289.scaffolds_1_94	6.1.1.15	-	6.1.1.-	CBM50+GH25	2
demux_S_289.scaffolds_1_95	1.17.7.3	-	1.17.7.-	-	1
demux_S_289.scaffolds_1_97	1.1.1.267	-	1.1.1.-	-	1
demux_S_289.scaffolds_1_98	2.7.7.41	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_99	2.5.1.31|2.5.1.32	-	2.5.1.-	-	1
demux_S_289.scaffolds_1_102	2.7.4.22	-	2.7.4.-	-	1
demux_S_289.scaffolds_1_105	5.1.3.1	-	5.1.3.-	-	1
demux_S_289.scaffolds_1_113	3.5.1.88	-	3.5.1.-	-	1
demux_S_289.scaffolds_1_115	2.5.1.6	-	2.5.1.-	-	1
demux_S_289.scaffolds_1_119	2.7.4.8	-	2.7.4.-	-	1
demux_S_289.scaffolds_1_124	2.7.7.3	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_129	1.17.7.4	-	1.17.7.-	-	1
demux_S_289.scaffolds_1_131	2.7.4.25	-	2.7.4.-	-	1
demux_S_289.scaffolds_1_146	1.2.1.41	-	1.2.1.-	-	1
demux_S_289.scaffolds_1_147	2.7.2.11	-	2.7.2.-	-	1
demux_S_289.scaffolds_1_155	2.2.1.1	-	2.2.1.-	-	1
demux_S_289.scaffolds_1_160	7.4.2.4	-	7.4.2.-	-	1
demux_S_289.scaffolds_1_168	3.1.11.5	-	3.1.11.-	-	1
demux_S_289.scaffolds_1_181	2.7.1.24	-	2.7.1.-	-	1
demux_S_289.scaffolds_1_182	2.7.7.7	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_185	5.4.2.7|5.4.2.12	-	5.4.2.-	-	1
demux_S_289.scaffolds_1_189	2.7.7.8|2.7.7.24|2.7.7.3|2.7.7.6	-	2.7.7.-	GH13	2
demux_S_289.scaffolds_1_200	3.1.3.83|3.1.3.82	-	3.1.3.-	-	1
demux_S_289.scaffolds_1_201	5.1.3.20|5.1.3.2|5.1.3.7	-	5.1.3.-	-	1
demux_S_289.scaffolds_1_202	2.7.7.70|2.7.1.167	-	2.7.1.-+2.7.7.-	-	1
demux_S_289.scaffolds_1_203	5.3.1.28	-	5.3.1.-	-	1
demux_S_289.scaffolds_1_206	6.3.4.14|6.4.1.2|6.3.4.6|3.5.1.54|6.4.1.3	-	6.4.1.-+6.3.4.-	-	1
demux_S_289.scaffolds_1_232	2.1.1.190|2.1.1.189|2.1.1.35	-	2.1.1.-	-	1
demux_S_289.scaffolds_1_243	3.1.26.3	-	3.1.26.-	-	1
demux_S_289.scaffolds_1_244	2.3.1.179|2.3.1.41	-	2.3.1.-	-	1
demux_S_289.scaffolds_1_247	1.1.1.100|1.1.1.252|1.1.1.377|1.1.1.311|1.1.1.223|1.1.1.243|1.1.1.401	-	1.1.1.-	-	1
demux_S_289.scaffolds_1_248	2.3.1.39	-	2.3.1.-	-	1
demux_S_289.scaffolds_1_250	2.3.1.180	-	2.3.1.-	-	1
demux_S_289.scaffolds_1_251	2.3.1.274	-	2.3.1.-	-	1
demux_S_289.scaffolds_1_260	1.1.98.6	-	1.1.98.-	-	1
demux_S_289.scaffolds_1_263	1.1.1.22	-	1.1.1.-	GT4	2
demux_S_289.scaffolds_1_264	5.1.3.6|5.1.3.12	-	5.1.3.-	-	1
demux_S_289.scaffolds_1_271	2.7.7.40	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_274	2.6.1.87|2.6.1.102|2.6.1.100|2.6.1.101|2.6.1.98|2.6.1.106	-	2.6.1.-	-	1
demux_S_289.scaffolds_1_284	7.6.2.8	-	7.6.2.-	-	1
demux_S_289.scaffolds_1_287	5.1.3.2	-	5.1.3.-	GT2	2
demux_S_289.scaffolds_1_298	2.7.7.9	-	2.7.7.-	-	1
demux_S_289.scaffolds_1_316	3.6.4.13	-	3.6.4.-	-	1
demux_S_289.scaffolds_1_317	5.99.1.2	-	5.99.1.-	GH23	2
demux_S_289.scaffolds_1_320	2.1.1.182	-	2.1.1.-	-	1
demux_S_289.scaffolds_1_326	2.7.4.1	-	2.7.4.-	-	1
demux_S_289.scaffolds_1_330	6.1.1.10	-	6.1.1.-	GH84	2
demux_S_289.scaffolds_1_331	2.1.1.198	-	2.1.1.-	-	1
demux_S_289.scaffolds_1_337	3.1.1.29	-	3.1.1.-	-	1
demux_S_289.scaffolds_1_338	2.7.6.1	-	2.7.6.-	-	1
demux_S_289.scaffolds_1_339	2.7.7.23|2.3.1.157|2.7.7.9	-	2.3.1.-+2.7.7.-	-	1
