Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_243.scaffolds_10_1	-	GT8(15-230)	-	-	1
demux_S_243.scaffolds_10_115	-	GT5(5-238)	-	GT5	2
demux_S_243.scaffolds_10_117	-	GH57(6-320)	-	GH57	2
demux_S_243.scaffolds_10_118	-	GT4(244-386)	-	GT4	2
demux_S_243.scaffolds_10_119	-	GH133(286-633)	-	GH133	2
demux_S_243.scaffolds_10_151	-	GT2(4-154)	-	GT2	2
demux_S_243.scaffolds_10_78	-	GH38(47-195)	-	GH38	2
demux_S_243.scaffolds_10_92	-	CE9(6-378)	-	CE9	2
demux_S_243.scaffolds_10_93	-	CE9(18-391)	-	CE9	2
demux_S_243.scaffolds_10_99	-	GH2(61-964)	-	GH2	2
demux_S_243.scaffolds_11_104	-	CE1(83-308)	-	-	1
demux_S_243.scaffolds_11_133	-	GH97(15-657)	-	GH97	2
demux_S_243.scaffolds_11_138	-	GH109(47-197)	-	-	1
demux_S_243.scaffolds_11_68	-	GH20(141-412)	-	GH20	2
demux_S_243.scaffolds_11_69	-	GH33(189-526)	-	GH33	2
demux_S_243.scaffolds_11_7	-	GH2(387-1078)	-	GH2	2
demux_S_243.scaffolds_11_83	-	GT2(11-139)	-	GT2	2
demux_S_243.scaffolds_11_84	-	GT4(220-381)	-	GT4	2
demux_S_243.scaffolds_12_100	-	GH43_28(55-318)+CBM32(378-489)	-	GH43_28	2
demux_S_243.scaffolds_12_101	3.2.1.21	GH3(105-330)	3.2.1.-	GH3	3
demux_S_243.scaffolds_12_102	3.2.1.21	GH3(94-315)	3.2.1.-	GH3	3
demux_S_243.scaffolds_12_103	-	GH144(44-453)	-	GH144	2
demux_S_243.scaffolds_12_104	-	GH43_28(191-456)+CBM32(499-610)	-	GH43_28	2
demux_S_243.scaffolds_12_105	-	GH144(299-717)	-	GH144	2
demux_S_243.scaffolds_12_110	-	GH16_3(41-274)	-	GH16_3	2
demux_S_243.scaffolds_12_124	-	GT2(13-178)	-	GT2	2
demux_S_243.scaffolds_12_13	-	CE9(8-385)	-	CE9	2
demux_S_243.scaffolds_12_20	-	CE1(31-258)	-	-	1
demux_S_243.scaffolds_12_21	-	GH92(236-740)	-	GH92	2
demux_S_243.scaffolds_12_22	-	GH92(294-771)	-	GH92	2
demux_S_243.scaffolds_12_24	-	GH130(67-377)	-	GH130	2
demux_S_243.scaffolds_12_25	-	GH92(231-706)	-	GH92	2
demux_S_243.scaffolds_12_26	-	GH78(351-856)	-	GH78	2
demux_S_243.scaffolds_12_37	-	GH97(11-648)	-	GH97	2
demux_S_243.scaffolds_12_45	-	GH2(34-611)	-	GH2	2
demux_S_243.scaffolds_12_46	-	GH2(55-496)	-	GH2	2
demux_S_243.scaffolds_12_5	-	GT32(27-103)	-	GT32	2
demux_S_243.scaffolds_12_61	3.2.1.21	GH3(60-281)	3.2.1.-	GH3	3
demux_S_243.scaffolds_12_62	-	GH2(21-647)	-	GH2	2
demux_S_243.scaffolds_12_63	3.2.1.20|3.2.1.177	GH31(375-835)	3.2.1.-	GH31	3
demux_S_243.scaffolds_12_91	-	CE4(23-125)	-	CE4	2
demux_S_243.scaffolds_12_98	-	CE1(40-243)	-	-	1
demux_S_243.scaffolds_13_132	3.2.1.21	GH3(107-327)	3.2.1.-	GH3	3
demux_S_243.scaffolds_13_27	-	GH2(50-489)	-	GH2	2
demux_S_243.scaffolds_13_55	3.2.1.22	GH36(27-709)	3.2.1.-	GH36	3
demux_S_243.scaffolds_13_61	-	GT4(235-362)	-	GT4	2
demux_S_243.scaffolds_13_64	-	GT2(7-124)	-	GT2	2
demux_S_243.scaffolds_14_127	-	CE1(446-671)	-	-	1
demux_S_243.scaffolds_14_139	-	GT2(9-154)	-	GT2	2
demux_S_243.scaffolds_14_14	-	GT2(6-135)	-	GT2	2
demux_S_243.scaffolds_14_16	-	GT4(178-328)	-	GT4	2
demux_S_243.scaffolds_14_17	-	GT4(166-298)	-	GT4	2
demux_S_243.scaffolds_14_19	-	PL12_3(337-458)	-	PL0	2
demux_S_243.scaffolds_14_35	3.2.1.55	GH51(21-510)	3.2.1.-	GH51	3
demux_S_243.scaffolds_14_59	-	GT2(5-169)	-	GT2	2
demux_S_243.scaffolds_14_87	3.2.1.23	GH35(37-359)	3.2.1.-	GH35	3
demux_S_243.scaffolds_14_92	-	GH73(11-143)	-	GH73	2
demux_S_243.scaffolds_15_10	-	GH109(3-148)	-	-	1
demux_S_243.scaffolds_15_2	3.2.1.51	GH29(34-338)	3.2.1.-	GH29	3
