Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_241.scaffolds_10_169	-	GT2(8-182)	-	GT2	2
demux_S_241.scaffolds_10_170	-	GT2(43-263)	-	GT2	2
demux_S_241.scaffolds_10_181	-	GT2(9-163)	-	GT2	2
demux_S_241.scaffolds_10_184	-	GT101(57-280)	-	GT101	2
demux_S_241.scaffolds_10_185	-	GT4(208-353)	-	GT4	2
demux_S_241.scaffolds_10_186	-	GT2(42-149)	-	GT2	2
demux_S_241.scaffolds_10_188	-	GT2(54-272)	-	GT2	2
demux_S_241.scaffolds_10_226	-	GH73(12-144)	-	GH73	2
demux_S_241.scaffolds_11_157	-	GH97(13-666)	-	GH97	2
demux_S_241.scaffolds_11_164	-	CE9(5-378)	-	CE9	2
demux_S_241.scaffolds_11_165	-	CE9(5-378)	-	CE9	2
demux_S_241.scaffolds_11_66	-	GH13_38(33-400)	-	GH13_38	2
demux_S_241.scaffolds_11_68	2.4.1.18	GH13_8(220-511)	2.4.1.-	GH13_8	3
demux_S_241.scaffolds_11_84	-	GH2(27-596)	-	GH2	2
demux_S_241.scaffolds_11_98	-	GT51(56-244)	-	GT51	2
demux_S_241.scaffolds_12_12	-	GH2(50-700)	-	GH2	2
demux_S_241.scaffolds_12_13	-	GH92(212-733)	-	GH92	2
demux_S_241.scaffolds_12_20	-	GH2(227-1021)	-	GH2	2
demux_S_241.scaffolds_12_21	-	GH95(321-984)	-	GH95	2
demux_S_241.scaffolds_12_22	-	GH3(64-305)	-	GH3	2
demux_S_241.scaffolds_12_24	3.2.1.21	GH3(206-426)	3.2.1.-	GH3	3
demux_S_241.scaffolds_12_25	-	GH43_2(90-358)+GH43_2(423-689)	-	GH43_2	2
demux_S_241.scaffolds_12_3	3.2.1.80	GH32(150-439)	3.2.1.-	GH32	3
demux_S_241.scaffolds_12_4	-	GH32(53-350)	-	GH32	2
demux_S_241.scaffolds_12_9	-	GH32(139-439)	-	GH32	2
demux_S_241.scaffolds_12_90	-	GH29(24-355)	-	GH29	2
demux_S_241.scaffolds_13_1	-	GH20(155-514)	-	GH20	2
demux_S_241.scaffolds_13_102	-	GH24(8-135)	-	-	1
demux_S_241.scaffolds_13_135	-	GH23(97-233)	-	GH23	2
demux_S_241.scaffolds_13_19	-	PL33_1(430-576)	-	PL33_1	2
demux_S_241.scaffolds_13_2	3.2.1.169|3.2.1.35	GH84(151-443)	3.2.1.-	GH84	3
demux_S_241.scaffolds_13_48	-	GH109(38-189)	-	-	1
demux_S_241.scaffolds_14_120	-	GT2(5-150)	-	GT2	2
demux_S_241.scaffolds_14_138	-	GH2(26-770)	-	GH2	2
demux_S_241.scaffolds_14_139	-	GH20(151-498)	-	GH20	2
demux_S_241.scaffolds_14_140	-	GH20(154-509)	-	GH20	2
demux_S_241.scaffolds_14_141	-	GH2(24-778)	-	GH2	2
demux_S_241.scaffolds_14_143	-	GH20(140-412)	-	GH20	2
demux_S_241.scaffolds_14_144	-	GH33(193-532)	-	GH33	2
demux_S_241.scaffolds_14_66	2.4.1.129	GT51(50-213)	2.4.1.-	GT51	3
demux_S_241.scaffolds_15_26	-	GH29(26-358)	-	GH29	2
demux_S_241.scaffolds_15_33	-	GH76(157-487)	-	GH76	2
demux_S_241.scaffolds_15_40	-	GH92(237-742)	-	GH92	2
demux_S_241.scaffolds_15_42	-	GH76(68-366)	-	GH76	2
demux_S_241.scaffolds_15_43	-	GH125(70-466)	-	GH125	2
demux_S_241.scaffolds_15_44	-	GH130(63-372)	-	GH130+3.2.1.197	2
demux_S_241.scaffolds_15_48	-	GT32(29-103)	-	GT32	2
demux_S_241.scaffolds_15_49	-	GT32(20-101)	-	GT32	2
demux_S_241.scaffolds_15_51	-	GH38(31-285)+CBM32(1078-1196)	-	GH38	2
demux_S_241.scaffolds_15_52	-	GH92(246-736)	-	GH92	2
demux_S_241.scaffolds_16_105	-	GH18(297-533)	-	GH18	2
demux_S_241.scaffolds_16_11	-	GT2(4-163)	-	GT2	2
demux_S_241.scaffolds_16_110	-	GH20(158-517)	-	GH20	2
demux_S_241.scaffolds_16_111	-	GH2(64-908)	-	GH2	2
demux_S_241.scaffolds_16_112	3.2.1.51	GH29(52-373)+CBM32(499-599)	3.2.1.-	GH29	3
demux_S_241.scaffolds_16_116	-	GH20(143-477)	-	GH20	2
demux_S_241.scaffolds_16_13	-	GT2(3-109)	-	GT2	2
demux_S_241.scaffolds_16_59	3.2.1.41|3.2.1.142	GH13_14(202-526)	3.2.1.-	GH13_14	3
demux_S_241.scaffolds_16_92	-	GT4(192-339)	-	GT4	2
demux_S_241.scaffolds_17_11	-	GH3(108-331)	-	GH3	2
demux_S_241.scaffolds_17_118	-	GH16_3(36-262)	-	GH16_3	2
demux_S_241.scaffolds_17_30	-	GH20(142-479)	-	GH20	2
demux_S_241.scaffolds_17_4	-	GH2(24-716)+CBM32(724-837)	-	CBM32+GH2	2
demux_S_241.scaffolds_17_69	-	GT51(435-588)	-	GT51	2
demux_S_241.scaffolds_17_90	-	CBM67(344-514)+GH78(569-1102)	-	GH78	2
demux_S_241.scaffolds_17_91	-	CBM67(144-318)+GH78(347-856)	-	GH78	2
demux_S_241.scaffolds_17_92	-	CE7(145-445)	-	CE7	2
demux_S_241.scaffolds_18_106	-	GH97(15-704)	-	GH97	2
demux_S_241.scaffolds_18_19	-	GH95(111-690)	-	GH95	2
demux_S_241.scaffolds_18_20	-	PL12_2(423-557)	-	PL12_2	2
demux_S_241.scaffolds_18_24	-	PL8_2(614-818)	-	PL8_2	2
demux_S_241.scaffolds_18_25	-	GH95(21-798)	-	GH95	2
demux_S_241.scaffolds_18_26	-	GH88(102-416)	-	GH88	2
demux_S_241.scaffolds_18_27	-	PL12_2(404-534)	-	PL12_2	2
demux_S_241.scaffolds_18_32	-	PL15_2(534-689)	-	PL15_2	2
demux_S_241.scaffolds_18_52	-	CBM32(309-436)	-	CBM32	2
demux_S_241.scaffolds_19_12	-	GH133(285-636)	-	GH133	2
demux_S_241.scaffolds_19_13	-	GT4(240-385)	-	GT4	2
demux_S_241.scaffolds_19_14	-	GH57(20-327)	-	GH57	2
demux_S_241.scaffolds_19_16	-	GT5(6-237)	-	GT5	2
demux_S_241.scaffolds_19_46	-	GH20(159-524)	-	GH20	2
demux_S_241.scaffolds_19_67	-	GH89(65-729)	-	GH89	2
demux_S_241.scaffolds_1_112	-	GT2(404-556)	-	GT2	2
demux_S_241.scaffolds_1_113	-	CE4(32-129)	-	-	1
demux_S_241.scaffolds_1_120	-	GT2(5-162)	-	GT2	2
demux_S_241.scaffolds_1_122	-	GT14(34-291)	-	GT14	2
demux_S_241.scaffolds_1_127	-	GT2(11-147)	-	GT2	2
demux_S_241.scaffolds_1_128	-	GT2(8-122)	-	GT2	2
demux_S_241.scaffolds_1_129	-	GT2(8-139)	-	GT2	2
demux_S_241.scaffolds_1_131	-	GT4(239-387)	-	GT4	2
demux_S_241.scaffolds_1_133	-	GT2(11-132)	-	GT2	2
demux_S_241.scaffolds_1_134	-	GT2(91-189)	-	GT0+GT2	2
demux_S_241.scaffolds_1_137	-	GT9(73-319)	-	GT9	2
demux_S_241.scaffolds_1_150	-	PL8_2(95-327)	-	PL8_2	2
demux_S_241.scaffolds_1_153	-	GH88(70-393)	-	GH88	2
demux_S_241.scaffolds_1_161	3.2.1.23	GH2(51-911)	3.2.1.-	GH2	3
demux_S_241.scaffolds_1_173	-	PL29(345-702)	-	PL29	2
demux_S_241.scaffolds_1_177	4.2.2.21	PL8_2(618-862)	4.2.2.-	PL8_2	3
demux_S_241.scaffolds_1_186	3.2.1.21	GH3(67-297)	3.2.1.-	GH3	3
demux_S_241.scaffolds_1_188	-	GH30_3(64-489)	-	GH30_3+3.2.1.75	2
demux_S_241.scaffolds_1_20	-	GH76(161-474)	-	GH76	2
demux_S_241.scaffolds_1_201	-	GH76(58-374)	-	GH76	2
demux_S_241.scaffolds_1_202	3.2.1.21	GH3(59-266)	3.2.1.-	GH3	3
demux_S_241.scaffolds_1_203	-	GH31(180-602)	-	GH31	2
demux_S_241.scaffolds_1_208	-	GH97(15-649)	-	GH97	2
demux_S_241.scaffolds_1_209	3.2.1.23	GH2(54-926)+CBM32(1149-1270)+CBM32(1295-1415)	3.2.1.-	GH2	3
demux_S_241.scaffolds_1_210	-	GH2(34-584)	-	GH2	2
demux_S_241.scaffolds_1_216	-	CE1(31-236)	-	-	1
demux_S_241.scaffolds_1_257	-	CE4(21-123)	-	CE4	2
demux_S_241.scaffolds_1_27	-	GH109(41-192)	-	-	1
demux_S_241.scaffolds_1_29	-	GH109(25-160)	-	CBM35	2
demux_S_241.scaffolds_1_32	-	GH43_26(34-343)	-	GH43_26	2
demux_S_241.scaffolds_1_327	-	GH31(459-683)	-	CBM32+GH31	2
demux_S_241.scaffolds_1_335	-	GH97(15-670)	-	GH97	2
demux_S_241.scaffolds_1_338	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(21-559)	3.2.1.-	GH110+3.2.1.22	3
demux_S_241.scaffolds_1_344	-	GH95(25-773)	-	GH95	2
demux_S_241.scaffolds_1_348	-	GH36(26-700)	-	GH36	2
demux_S_241.scaffolds_1_349	-	GH92(237-730)	-	GH92	2
demux_S_241.scaffolds_1_369	-	GH43_31(36-304)	-	GH43_31	2
demux_S_241.scaffolds_1_380	-	GH51(240-680)	-	GH51	2
demux_S_241.scaffolds_1_382	-	GH43(45-343)	-	GH43	2
demux_S_241.scaffolds_1_384	-	GH2(39-498)	-	GH2	2
demux_S_241.scaffolds_1_389	-	GH66(46-591)	-	GH66	2
demux_S_241.scaffolds_1_390	-	GH31(234-684)	-	GH31	2
demux_S_241.scaffolds_1_391	-	GH31(202-631)	-	GH31	2
demux_S_241.scaffolds_1_394	-	GH32(121-406)	-	GH32	2
demux_S_241.scaffolds_1_52	2.4.1.227	GT28(194-355)	2.4.1.-	GT28	3
demux_S_241.scaffolds_20_1	-	GH43_4(161-529)	-	GH43_4	2
demux_S_241.scaffolds_20_10	-	GH43_29(25-303)	-	GH43_29	2
