Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_159.scaffolds_10_107	-	GH2(50-489)	-	GH2	2
demux_S_159.scaffolds_10_159	2.4.1.129	GT51(57-222)	2.4.1.-	GT51	3
demux_S_159.scaffolds_10_166	-	GH97(15-661)	-	GH97	2
demux_S_159.scaffolds_10_2	3.2.1.21	GH3(107-327)	3.2.1.-	GH3	3
demux_S_159.scaffolds_10_70	-	GT2(7-124)	-	GT2	2
demux_S_159.scaffolds_10_73	-	GT4(235-362)	-	GT4	2
demux_S_159.scaffolds_10_79	3.2.1.22	GH36(27-709)	3.2.1.-	GH36	3
demux_S_159.scaffolds_11_10	-	GH109(3-148)	-	-	1
demux_S_159.scaffolds_11_2	3.2.1.51	GH29(34-338)	3.2.1.-	GH29	3
demux_S_159.scaffolds_11_36	-	GT94(115-305)	-	GT4	2
demux_S_159.scaffolds_11_38	-	GT2(8-129)	-	GT2	2
demux_S_159.scaffolds_11_40	-	GT4(241-382)	-	GT4	2
demux_S_159.scaffolds_11_42	-	GT23(14-289)	-	GT23	2
demux_S_159.scaffolds_11_44	-	GT4(196-339)	-	GT4	2
demux_S_159.scaffolds_11_45	-	GT2(24-246)	-	GT2	2
demux_S_159.scaffolds_11_52	-	GH109(3-150)	-	-	1
demux_S_159.scaffolds_11_73	-	GT2(9-150)	-	GT2	2
demux_S_159.scaffolds_11_74	-	CE4(33-129)	-	-	1
demux_S_159.scaffolds_11_76	-	GT4(202-347)	-	GT4	2
demux_S_159.scaffolds_11_77	-	GT4(190-320)	-	GT4	2
demux_S_159.scaffolds_11_8	-	GH109(41-195)	-	-	1
demux_S_159.scaffolds_11_80	-	GT9(72-320)	-	GT9	2
demux_S_159.scaffolds_11_95	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(26-591)	3.2.1.-	GH110	3
demux_S_159.scaffolds_12_107	-	GH36(26-714)	-	GH36	2
demux_S_159.scaffolds_12_20	2.4.1.25	CBM20(2-83)+CBM20(140-220)+GH77(245-889)	2.4.1.-	CBM20+GH77	3
demux_S_159.scaffolds_12_50	-	GT4(191-338)	-	GT4	2
demux_S_159.scaffolds_12_55	-	CE4(67-236)	-	-	1
demux_S_159.scaffolds_12_56	-	GT4(178-321)	-	GT4	2
demux_S_159.scaffolds_12_59	2.4.1.180	GT26(52-217)	2.4.1.-	GT26	3
demux_S_159.scaffolds_12_63	-	GT2(6-130)	-	GT2	2
demux_S_159.scaffolds_12_67	-	GH20(173-535)	-	GH20	2
demux_S_159.scaffolds_12_77	2.4.1.281	GH130(50-361)	2.4.1.-	GH130	3
demux_S_159.scaffolds_12_78	-	GH26(36-357)	-	GH26	2
demux_S_159.scaffolds_13_110	-	GH3(101-325)	-	GH3	2
demux_S_159.scaffolds_13_117	-	GH92(403-678)	-	GH92	2
demux_S_159.scaffolds_13_15	3.2.1.21	GH3(78-294)	3.2.1.-	GH3	3
demux_S_159.scaffolds_13_16	-	GH123(51-589)	-	GH123	2
demux_S_159.scaffolds_13_21	3.2.1.51	GH95(25-775)	3.2.1.-	GH95	3
demux_S_159.scaffolds_13_30	-	GH78(84-536)	-	GH78	2
demux_S_159.scaffolds_13_46	-	GH43_24(46-341)	-	GH43_24	2
demux_S_159.scaffolds_14_46	-	GH92(235-740)	-	GH92	2
demux_S_159.scaffolds_14_51	-	GH43_8(27-302)	-	GH43_8	2
demux_S_159.scaffolds_15_13	-	GT4(194-350)	-	GT4	2
demux_S_159.scaffolds_15_14	-	GT2(6-159)	-	GT2	2
demux_S_159.scaffolds_15_15	-	GT4(186-337)	-	GT4	2
demux_S_159.scaffolds_15_17	-	GT2(10-139)	-	GT2	2
demux_S_159.scaffolds_15_18	-	GT4(193-343)	-	GT4	2
demux_S_159.scaffolds_15_22	-	GH92(2-234)	-	GH92	2
demux_S_159.scaffolds_15_67	-	GT30(5-179)	-	GT30	2
demux_S_159.scaffolds_15_69	-	CBM9(54-246)	-	CBM0	2
demux_S_159.scaffolds_17_38	-	GH24(43-168)	-	GH24	2
demux_S_159.scaffolds_18_12	-	GT4(213-362)	-	GT4	2
