Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_109.scaffolds_10_112	-	GH73(11-143)	-	GH73	2
demux_S_109.scaffolds_10_117	3.2.1.23	GH35(37-359)	3.2.1.-	GH35	3
demux_S_109.scaffolds_10_145	-	GT2(5-169)	-	GT2	2
demux_S_109.scaffolds_10_169	3.2.1.55	GH51(21-510)	3.2.1.-	GH51	3
demux_S_109.scaffolds_10_184	-	PL12_3(337-458)	-	PL0	2
demux_S_109.scaffolds_10_186	-	GT4(166-298)	-	GT4	2
demux_S_109.scaffolds_10_187	-	GT4(178-328)	-	GT4	2
demux_S_109.scaffolds_10_189	-	GT2(6-135)	-	GT2	2
demux_S_109.scaffolds_10_22	-	GT2(9-194)	-	GT2	2
demux_S_109.scaffolds_10_3	-	GH2(18-699)	-	GH2	2
demux_S_109.scaffolds_10_52	-	GT4(195-333)	-	GT4	2
demux_S_109.scaffolds_10_54	-	GT27(9-242)	-	GT2	2
demux_S_109.scaffolds_10_57	-	GT8(3-245)	-	GT8	2
demux_S_109.scaffolds_10_66	-	GT2(9-154)	-	GT2	2
demux_S_109.scaffolds_10_78	-	CE1(446-671)	-	-	1
demux_S_109.scaffolds_10_9	-	GH20(72-331)	-	GH20	2
demux_S_109.scaffolds_11_107	-	GH2(50-489)	-	GH2	2
demux_S_109.scaffolds_11_159	2.4.1.129	GT51(57-222)	2.4.1.-	GT51	3
demux_S_109.scaffolds_11_166	-	GH97(15-661)	-	GH97	2
demux_S_109.scaffolds_11_2	3.2.1.21	GH3(107-327)	3.2.1.-	GH3	3
demux_S_109.scaffolds_11_70	-	GT2(7-124)	-	GT2	2
demux_S_109.scaffolds_11_73	-	GT4(235-362)	-	GT4	2
demux_S_109.scaffolds_11_79	3.2.1.22	GH36(27-709)	3.2.1.-	GH36	3
demux_S_109.scaffolds_12_1	3.2.1.51	GH29(34-338)	3.2.1.-	GH29	3
demux_S_109.scaffolds_12_35	-	GT94(115-305)	-	GT4	2
demux_S_109.scaffolds_12_37	-	GT2(8-129)	-	GT2	2
demux_S_109.scaffolds_12_39	-	GT4(241-382)	-	GT4	2
demux_S_109.scaffolds_12_41	-	GT23(14-289)	-	GT23	2
demux_S_109.scaffolds_12_43	-	GT4(196-339)	-	GT4	2
demux_S_109.scaffolds_12_44	-	GT2(24-246)	-	GT2	2
demux_S_109.scaffolds_12_51	-	GH109(3-150)	-	-	1
demux_S_109.scaffolds_12_7	-	GH109(41-195)	-	-	1
demux_S_109.scaffolds_12_72	-	GT2(9-150)	-	GT2	2
demux_S_109.scaffolds_12_73	-	CE4(33-129)	-	-	1
demux_S_109.scaffolds_12_75	-	GT4(202-347)	-	GT4	2
demux_S_109.scaffolds_12_76	-	GT4(190-320)	-	GT4	2
demux_S_109.scaffolds_12_79	-	GT9(72-320)	-	GT9	2
demux_S_109.scaffolds_12_9	-	GH109(3-148)	-	-	1
demux_S_109.scaffolds_12_94	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(26-591)	3.2.1.-	GH110	3
demux_S_109.scaffolds_13_117	2.4.1.25	CBM20(2-83)+CBM20(140-220)+GH77(245-889)	2.4.1.-	CBM20+GH77	3
demux_S_109.scaffolds_13_31	-	GH36(26-714)	-	GH36	2
demux_S_109.scaffolds_13_60	-	GH26(36-357)	-	GH26	2
demux_S_109.scaffolds_13_61	2.4.1.281	GH130(50-361)	2.4.1.-	GH130	3
demux_S_109.scaffolds_13_71	-	GH20(173-535)	-	GH20	2
demux_S_109.scaffolds_13_75	-	GT2(6-130)	-	GT2	2
demux_S_109.scaffolds_13_79	2.4.1.180	GT26(52-217)	2.4.1.-	GT26	3
demux_S_109.scaffolds_13_82	-	GT4(178-321)	-	GT4	2
demux_S_109.scaffolds_13_83	-	CE4(67-236)	-	-	1
demux_S_109.scaffolds_13_88	-	GT4(191-338)	-	GT4	2
demux_S_109.scaffolds_14_29	-	CE1(83-308)	-	-	1
demux_S_109.scaffolds_14_58	-	GH97(15-657)	-	GH97	2
demux_S_109.scaffolds_14_63	-	GH109(47-197)	-	-	1
demux_S_109.scaffolds_14_76	-	GT35(272-734)	-	GT35	2
demux_S_109.scaffolds_14_8	-	GT2(11-139)	-	GT2	2
demux_S_109.scaffolds_14_9	-	GT4(220-381)	-	GT4	2
demux_S_109.scaffolds_15_110	-	GH3(101-325)	-	GH3	2
demux_S_109.scaffolds_15_117	-	GH92(403-678)	-	GH92	2
demux_S_109.scaffolds_15_15	3.2.1.21	GH3(78-294)	3.2.1.-	GH3	3
demux_S_109.scaffolds_15_16	-	GH123(51-589)	-	GH123	2
demux_S_109.scaffolds_15_21	3.2.1.51	GH95(25-775)	3.2.1.-	GH95	3
demux_S_109.scaffolds_15_30	-	GH78(84-536)	-	GH78	2
demux_S_109.scaffolds_15_46	-	GH43_24(46-341)	-	GH43_24	2
demux_S_109.scaffolds_16_70	-	GH43_8(27-302)	-	GH43_8	2
demux_S_109.scaffolds_16_75	-	GH92(235-740)	-	GH92	2
demux_S_109.scaffolds_17_13	-	GT4(194-350)	-	GT4	2
demux_S_109.scaffolds_17_14	-	GT2(6-159)	-	GT2	2
demux_S_109.scaffolds_17_15	-	GT4(186-337)	-	GT4	2
demux_S_109.scaffolds_17_17	-	GT2(10-139)	-	GT2	2
demux_S_109.scaffolds_17_18	-	GT4(193-343)	-	GT4	2
demux_S_109.scaffolds_17_22	-	GH92(2-234)	-	GH92	2
demux_S_109.scaffolds_17_67	-	GT30(5-179)	-	GT30	2
demux_S_109.scaffolds_17_69	-	CBM9(54-246)	-	CBM0	2
demux_S_109.scaffolds_19_24	-	GT2(11-164)	-	GT2	2
demux_S_109.scaffolds_19_32	-	GT4(213-362)	-	GT4	2
demux_S_109.scaffolds_19_35	-	GT4(209-354)	-	GT4	2
demux_S_109.scaffolds_1_104	-	GH144(299-717)	-	GH144	2
demux_S_109.scaffolds_1_105	-	GH43_28(191-456)+CBM32(499-610)	-	GH43_28	2
demux_S_109.scaffolds_1_106	-	GH144(44-453)	-	GH144	2
demux_S_109.scaffolds_1_107	3.2.1.21	GH3(94-315)	3.2.1.-	GH3	3
demux_S_109.scaffolds_1_108	3.2.1.21	GH3(105-330)	3.2.1.-	GH3	3
demux_S_109.scaffolds_1_109	-	GH43_28(55-318)+CBM32(378-489)	-	GH43_28	2
demux_S_109.scaffolds_1_111	-	CE1(40-243)	-	-	1
demux_S_109.scaffolds_1_118	-	CE4(23-125)	-	CE4	2
demux_S_109.scaffolds_1_146	3.2.1.20|3.2.1.177	GH31(375-835)	3.2.1.-	GH31	3
demux_S_109.scaffolds_1_147	-	GH2(21-647)	-	GH2	2
demux_S_109.scaffolds_1_148	3.2.1.21	GH3(60-281)	3.2.1.-	GH3	3
demux_S_109.scaffolds_1_163	-	GH2(55-496)	-	GH2	2
demux_S_109.scaffolds_1_164	-	GH2(34-611)	-	GH2	2
demux_S_109.scaffolds_1_172	-	GH97(11-648)	-	GH97	2
demux_S_109.scaffolds_1_183	-	GH78(351-856)	-	GH78	2
demux_S_109.scaffolds_1_184	-	GH92(231-706)	-	GH92	2
demux_S_109.scaffolds_1_185	-	GH130(67-377)	-	GH130	2
demux_S_109.scaffolds_1_187	-	GH92(294-771)	-	GH92	2
demux_S_109.scaffolds_1_188	-	GH92(236-740)	-	GH92	2
demux_S_109.scaffolds_1_189	-	CE1(31-258)	-	-	1
demux_S_109.scaffolds_1_196	-	CE9(8-385)	-	CE9	2
demux_S_109.scaffolds_1_204	-	GT32(27-103)	-	GT32	2
demux_S_109.scaffolds_1_208	-	GT4(228-347)	-	GT4	2
demux_S_109.scaffolds_1_226	-	GH92(218-706)	-	GH92	2
demux_S_109.scaffolds_1_250	-	GT1(56-409)	-	GT1	2
demux_S_109.scaffolds_1_300	-	GH2(15-625)	-	GH0	2
demux_S_109.scaffolds_1_343	-	GH127(325-556)	-	CBM66	2
demux_S_109.scaffolds_1_344	-	GH127(38-548)	-	GH127	2
demux_S_109.scaffolds_1_345	-	GH142(37-510)	-	GH142	2
demux_S_109.scaffolds_1_383	3.2.1.80	GH32(143-438)	3.2.1.-	GH32	3
demux_S_109.scaffolds_1_392	3.2.1.152	GH2(65-750)	3.2.1.-	GH2	3
demux_S_109.scaffolds_1_4	-	GH33(189-526)	-	GH33	2
demux_S_109.scaffolds_1_401	-	GH92(268-761)	-	GH92	2
demux_S_109.scaffolds_1_418	-	CE1(33-222)	-	-	1
demux_S_109.scaffolds_1_462	-	CBM62(425-522)+CBM62(528-592)	-	CBM62	2
demux_S_109.scaffolds_1_5	-	GH20(141-412)	-	GH20	2
demux_S_109.scaffolds_1_548	-	GH13(161-484)	-	GH13	2
demux_S_109.scaffolds_1_549	-	GH31(668-899)	-	GH31	2
demux_S_109.scaffolds_1_567	-	GH109(3-190)	-	-	1
demux_S_109.scaffolds_1_600	-	GH24(43-168)	-	GH24	2
demux_S_109.scaffolds_1_66	-	GH2(387-1078)	-	GH2	2
demux_S_109.scaffolds_1_85	-	GT2(13-178)	-	GT2	2
demux_S_109.scaffolds_1_99	-	GH16_3(41-274)	-	GH16_3	2
demux_S_109.scaffolds_22_6	-	GH109(55-459)	-	GH109	2
demux_S_109.scaffolds_2_153	-	GH51(179-653)	-	GH51	2
demux_S_109.scaffolds_2_190	-	GH2(27-615)	-	GH2	2
demux_S_109.scaffolds_2_219	2.4.1.11	GT3(13-354)	2.4.1.-	GT3	3
demux_S_109.scaffolds_2_220	-	GT35(124-692)	-	GT35	2
demux_S_109.scaffolds_2_222	-	CE1(145-384)	-	CE0	2
demux_S_109.scaffolds_2_24	-	GT51(63-243)	-	GT51	2
demux_S_109.scaffolds_2_261	-	GH109(42-197)	-	-	1
demux_S_109.scaffolds_2_264	-	GH109(36-187)	-	-	1
demux_S_109.scaffolds_2_3	-	CBM67(42-214)+GH78(278-784)	-	CBM67+GH78	2
demux_S_109.scaffolds_2_311	-	GH73(40-168)	-	CBM50+GH73	2
demux_S_109.scaffolds_2_316	4.2.1.59|3.5.1.108	CE11(4-224)	3.5.1.-+4.2.1.-	CE11	3
demux_S_109.scaffolds_2_407	-	GH73(14-144)	-	GH73	2
demux_S_109.scaffolds_2_42	-	CE14(6-118)	-	-	1
demux_S_109.scaffolds_2_55	-	GT4(202-351)	-	GT4	2
demux_S_109.scaffolds_2_86	-	GH109(34-188)	-	-	1
demux_S_109.scaffolds_3_173	-	GT19(4-358)	-	GT19	2
demux_S_109.scaffolds_3_184	-	GH109(38-191)	-	-	1
demux_S_109.scaffolds_3_20	-	GH140(21-269)+GH140(298-464)	-	GH140	2
demux_S_109.scaffolds_3_21	-	GH28(60-381)	-	GH28	2
demux_S_109.scaffolds_3_227	-	CE1(157-393)	-	CE0	2
demux_S_109.scaffolds_3_274	-	GH92(245-750)	-	GH92	2
demux_S_109.scaffolds_3_41	2.4.1.227	GT28(193-352)	2.4.1.-	GT28	3
demux_S_109.scaffolds_3_75	-	GH20(155-509)	-	GH20	2
demux_S_109.scaffolds_3_99	-	GH23(127-260)	-	CBM50+GH23	2
demux_S_109.scaffolds_4_13	-	GT51(124-282)	-	GT51	2
demux_S_109.scaffolds_4_14	3.2.1.1|3.2.1.98	GH13_5(30-370)	3.2.1.-	GH13_5	3
demux_S_109.scaffolds_4_15	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(43-390)	3.2.1.-	GH13_31	3
demux_S_109.scaffolds_4_163	3.2.1.41|3.2.1.142	GH13_14(198-523)	3.2.1.-	GH13_14	3
demux_S_109.scaffolds_4_167	-	GH92(256-745)	-	GH92	2
demux_S_109.scaffolds_4_168	-	GH20(122-472)	-	GH20	2
demux_S_109.scaffolds_4_198	2.4.1.320|2.4.1.319	GH130(27-327)	2.4.1.-	GH130	3
demux_S_109.scaffolds_4_254	-	GT2(6-150)	-	GT2	2
demux_S_109.scaffolds_4_257	-	GT11(2-299)	-	GT11	2
demux_S_109.scaffolds_4_26	-	GT83(17-477)	-	-	1
demux_S_109.scaffolds_4_260	-	GT2(5-156)	-	-	1
demux_S_109.scaffolds_4_261	-	GT32(21-95)	-	GT32	2
demux_S_109.scaffolds_4_59	-	GH23(97-234)	-	GH23	2
demux_S_109.scaffolds_5_133	2.4.1.18	GH13_8(219-510)	2.4.1.-	CBM48+GH13_8	3
demux_S_109.scaffolds_5_147	3.2.1.21	GH3(172-391)	3.2.1.-	GH3	3
demux_S_109.scaffolds_5_149	-	GH163(196-448)	-	GH163	2
demux_S_109.scaffolds_5_150	-	GH20(159-505)	-	GH20	2
demux_S_109.scaffolds_5_20	-	GH92(219-739)	-	GH92	2
demux_S_109.scaffolds_5_21	-	GH92(248-740)	-	GH92	2
demux_S_109.scaffolds_5_22	-	GH92(240-747)	-	GH92	2
demux_S_109.scaffolds_5_226	-	GH43_33(39-358)	-	GH43_33	2
demux_S_109.scaffolds_5_231	-	GH92(268-760)	-	GH92	2
demux_S_109.scaffolds_5_263	-	GH30_3(54-478)	-	GH30_3	2
demux_S_109.scaffolds_5_27	-	GH38(119-389)	-	GH38	2
demux_S_109.scaffolds_5_29	-	GH92(260-782)	-	GH92	2
demux_S_109.scaffolds_5_54	-	CBM67(347-522)+GH78(552-1106)	-	GH78	2
demux_S_109.scaffolds_5_56	-	GT2(6-165)	-	GT2	2
demux_S_109.scaffolds_5_80	-	GH76(37-349)	-	GH76	2
demux_S_109.scaffolds_5_93	-	GH123(59-599)	-	GH123	2
demux_S_109.scaffolds_6_101	-	GH13_38(36-402)	-	GH13_38	2
demux_S_109.scaffolds_6_159	-	GH171(44-388)	-	GH171	2
demux_S_109.scaffolds_6_2	-	GT2(246-379)	-	GT2	2
demux_S_109.scaffolds_6_20	2.4.1.15|2.4.1.347|3.1.3.12	GT20(2-458)	2.4.1.-	GT20	3
demux_S_109.scaffolds_6_21	3.2.1.28	GH15(221-582)	3.2.1.-	GH15	3
demux_S_109.scaffolds_6_235	-	CE4(4-140)	-	-	1
demux_S_109.scaffolds_6_46	-	GH109(68-241)	-	GH0	2
demux_S_109.scaffolds_6_57	-	GT2(6-172)	-	GT2	2
demux_S_109.scaffolds_6_88	-	GH30_2(53-473)	-	GH30_2	2
demux_S_109.scaffolds_7_16	-	CE7(124-420)	-	CE7	2
demux_S_109.scaffolds_7_184	-	GH23(302-459)	-	GH23	2
demux_S_109.scaffolds_7_226	3.2.1.23	GH2(46-906)	3.2.1.-	GH2	3
demux_S_109.scaffolds_7_229	-	CE19(52-191)	-	-	1
demux_S_109.scaffolds_7_76	-	GT51(434-583)	-	GT51	2
demux_S_109.scaffolds_8_140	-	GH38(47-195)	-	GH38	2
demux_S_109.scaffolds_8_154	-	CE9(6-378)	-	CE9	2
demux_S_109.scaffolds_8_155	-	CE9(18-391)	-	CE9	2
demux_S_109.scaffolds_8_161	-	GH2(61-964)	-	GH2	2
demux_S_109.scaffolds_8_177	-	GT5(5-238)	-	GT5	2
demux_S_109.scaffolds_8_179	-	GH57(6-320)	-	GH57	2
demux_S_109.scaffolds_8_180	-	GT4(244-386)	-	GT4	2
demux_S_109.scaffolds_8_181	-	GH133(286-633)	-	GH133	2
demux_S_109.scaffolds_8_2	-	GH125(78-477)	-	GH125	2
demux_S_109.scaffolds_8_213	-	GT2(4-154)	-	GT2	2
demux_S_109.scaffolds_8_57	-	GT2(7-134)	-	GT2	2
demux_S_109.scaffolds_8_59	-	GT2(8-130)	-	-	1
demux_S_109.scaffolds_8_62	-	GT8(15-230)	-	-	1
demux_S_109.scaffolds_9_148	-	GH20(163-510)	-	GH20	2
demux_S_109.scaffolds_9_150	-	GH51(237-826)	-	GH51	2
demux_S_109.scaffolds_9_156	-	GT2(60-282)	-	GT2	2
demux_S_109.scaffolds_9_157	-	GT4(192-342)	-	GT4	2
demux_S_109.scaffolds_9_160	-	GT2(3-168)	-	GT2	2
demux_S_109.scaffolds_9_170	-	GH73(12-143)	-	GH73	2
demux_S_109.scaffolds_9_177	-	GT2(46-265)	-	GT2	2
demux_S_109.scaffolds_9_178	-	GT2(56-266)	-	GT2	2
demux_S_109.scaffolds_9_18	3.2.1.169|3.2.1.35	GH84(151-441)	3.2.1.-	GH84	3
demux_S_109.scaffolds_9_184	-	GT2(6-172)	-	GT2	2
demux_S_109.scaffolds_9_199	-	CBM67(34-214)+GH78(259-721)	-	CBM67+GH78	2
demux_S_109.scaffolds_9_200	-	CBM67(126-304)+GH78(332-841)	-	GH78	2
demux_S_109.scaffolds_9_201	-	GH78(76-578)	-	GH78	2
demux_S_109.scaffolds_9_226	-	GH43_34(37-316)	-	GH43_34	2
demux_S_109.scaffolds_9_231	-	GT4(194-344)	-	GT4	2
demux_S_109.scaffolds_9_233	-	GT4(180-286)	-	GT4	2
demux_S_109.scaffolds_9_31	-	GH109(48-459)	-	GH109	2
demux_S_109.scaffolds_9_82	3.2.1.21	GH3(61-308)	3.2.1.-	GH3	3
demux_S_109.scaffolds_1_9	2.3.1.47	-	2.3.1.-	-	1
demux_S_109.scaffolds_1_25	3.5.4.2	-	3.5.4.-	-	1
demux_S_109.scaffolds_1_27	3.1.1.96	-	3.1.1.-	-	1
demux_S_109.scaffolds_1_29	4.1.2.4	-	4.1.2.-	-	1
demux_S_109.scaffolds_1_31	2.7.7.7	-	2.7.7.-	-	1
demux_S_109.scaffolds_1_44	2.2.1.2	-	2.2.1.-	-	1
demux_S_109.scaffolds_1_55	3.6.1.66	-	3.6.1.-	-	1
demux_S_109.scaffolds_1_59	2.5.1.72	-	2.5.1.-	-	1
