Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_105.scaffolds_10_111	-	GH73(11-143)	-	GH73	2
demux_S_105.scaffolds_10_116	3.2.1.23	GH35(37-359)	3.2.1.-	GH35	3
demux_S_105.scaffolds_10_144	-	GT2(5-169)	-	GT2	2
demux_S_105.scaffolds_10_168	3.2.1.55	GH51(21-510)	3.2.1.-	GH51	3
demux_S_105.scaffolds_10_183	-	PL12_3(337-458)	-	PL0	2
demux_S_105.scaffolds_10_185	-	GT4(166-298)	-	GT4	2
demux_S_105.scaffolds_10_186	-	GT4(178-328)	-	GT4	2
demux_S_105.scaffolds_10_188	-	GT2(6-135)	-	GT2	2
demux_S_105.scaffolds_10_22	-	GT2(9-194)	-	GT2	2
demux_S_105.scaffolds_10_3	-	GH2(18-699)	-	GH2	2
demux_S_105.scaffolds_10_52	-	GT4(195-333)	-	GT4	2
demux_S_105.scaffolds_10_53	-	GT27(9-242)	-	GT2	2
demux_S_105.scaffolds_10_56	-	GT8(3-245)	-	GT8	2
demux_S_105.scaffolds_10_65	-	GT2(9-154)	-	GT2	2
demux_S_105.scaffolds_10_77	-	CE1(446-671)	-	-	1
demux_S_105.scaffolds_10_9	-	GH20(72-331)	-	GH20	2
demux_S_105.scaffolds_11_108	-	GH2(50-489)	-	GH2	2
demux_S_105.scaffolds_11_160	2.4.1.129	GT51(57-222)	2.4.1.-	GT51	3
demux_S_105.scaffolds_11_167	-	GH97(15-661)	-	GH97	2
demux_S_105.scaffolds_11_2	3.2.1.21	GH3(107-327)	3.2.1.-	GH3	3
demux_S_105.scaffolds_11_71	-	GT2(7-124)	-	GT2	2
demux_S_105.scaffolds_11_74	-	GT4(235-362)	-	GT4	2
demux_S_105.scaffolds_11_80	3.2.1.22	GH36(27-709)	3.2.1.-	GH36	3
demux_S_105.scaffolds_12_109	-	GH109(3-148)	-	-	1
demux_S_105.scaffolds_12_111	-	GH109(41-195)	-	-	1
demux_S_105.scaffolds_12_117	3.2.1.51	GH29(34-338)	3.2.1.-	GH29	3
demux_S_105.scaffolds_12_23	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(26-591)	3.2.1.-	GH110	3
demux_S_105.scaffolds_12_38	-	GT9(72-320)	-	GT9	2
demux_S_105.scaffolds_12_41	-	GT4(190-320)	-	GT4	2
demux_S_105.scaffolds_12_42	-	GT4(202-347)	-	GT4	2
demux_S_105.scaffolds_12_44	-	CE4(33-129)	-	-	1
demux_S_105.scaffolds_12_45	-	GT2(9-150)	-	GT2	2
demux_S_105.scaffolds_12_67	-	GH109(3-150)	-	-	1
demux_S_105.scaffolds_12_74	-	GT2(24-246)	-	GT2	2
demux_S_105.scaffolds_12_75	-	GT4(196-339)	-	GT4	2
demux_S_105.scaffolds_12_77	-	GT23(14-289)	-	GT23	2
demux_S_105.scaffolds_12_79	-	GT4(241-382)	-	GT4	2
demux_S_105.scaffolds_12_81	-	GT2(8-129)	-	GT2	2
demux_S_105.scaffolds_12_83	-	GT94(115-305)	-	GT4	2
demux_S_105.scaffolds_13_110	-	GH3(101-325)	-	GH3	2
demux_S_105.scaffolds_13_117	-	GH92(403-678)	-	GH92	2
demux_S_105.scaffolds_13_15	3.2.1.21	GH3(78-294)	3.2.1.-	GH3	3
demux_S_105.scaffolds_13_16	-	GH123(51-589)	-	GH123	2
demux_S_105.scaffolds_13_21	3.2.1.51	GH95(25-775)	3.2.1.-	GH95	3
demux_S_105.scaffolds_13_30	-	GH78(84-536)	-	GH78	2
demux_S_105.scaffolds_13_46	-	GH43_24(46-341)	-	GH43_24	2
demux_S_105.scaffolds_14_68	-	GH43_8(27-302)	-	GH43_8	2
demux_S_105.scaffolds_14_73	-	GH92(235-740)	-	GH92	2
demux_S_105.scaffolds_15_32	-	GH36(26-714)	-	GH36	2
demux_S_105.scaffolds_15_61	-	GH26(36-357)	-	GH26	2
demux_S_105.scaffolds_15_62	2.4.1.281	GH130(50-361)	2.4.1.-	GH130	3
demux_S_105.scaffolds_15_72	-	GH20(173-535)	-	GH20	2
demux_S_105.scaffolds_15_76	-	GT2(6-130)	-	GT2	2
demux_S_105.scaffolds_15_80	2.4.1.180	GT26(52-217)	2.4.1.-	GT26	3
demux_S_105.scaffolds_15_83	-	GT4(178-321)	-	GT4	2
demux_S_105.scaffolds_15_84	-	CE4(67-236)	-	-	1
demux_S_105.scaffolds_15_89	-	GT4(191-338)	-	GT4	2
demux_S_105.scaffolds_16_13	-	GT4(194-350)	-	GT4	2
demux_S_105.scaffolds_16_14	-	GT2(6-159)	-	GT2	2
demux_S_105.scaffolds_16_15	-	GT4(186-337)	-	GT4	2
demux_S_105.scaffolds_16_17	-	GT2(10-139)	-	GT2	2
demux_S_105.scaffolds_16_18	-	GT4(193-343)	-	GT4	2
demux_S_105.scaffolds_16_22	-	GH92(2-234)	-	GH92	2
demux_S_105.scaffolds_16_67	-	GT30(5-179)	-	GT30	2
demux_S_105.scaffolds_16_69	-	CBM9(54-246)	-	CBM0	2
demux_S_105.scaffolds_17_10	-	GH24(43-168)	-	GH24	2
demux_S_105.scaffolds_18_12	-	GT4(213-362)	-	GT4	2
demux_S_105.scaffolds_18_20	-	GT2(11-164)	-	GT2	2
demux_S_105.scaffolds_18_9	-	GT4(209-354)	-	GT4	2
demux_S_105.scaffolds_1_100	-	CE19(52-191)	-	-	1
demux_S_105.scaffolds_1_103	3.2.1.23	GH2(46-906)	3.2.1.-	GH2	3
demux_S_105.scaffolds_1_145	-	GH23(302-459)	-	GH23	2
demux_S_105.scaffolds_1_172	-	GT51(434-583)	-	GT51	2
demux_S_105.scaffolds_1_231	-	CE7(124-420)	-	CE7	2
demux_S_105.scaffolds_1_263	3.2.1.169|3.2.1.35	GH84(151-441)	3.2.1.-	GH84	3
demux_S_105.scaffolds_1_276	-	GH109(48-459)	-	GH109	2
demux_S_105.scaffolds_1_327	3.2.1.21	GH3(61-308)	3.2.1.-	GH3	3
demux_S_105.scaffolds_1_393	-	GH20(163-510)	-	GH20	2
demux_S_105.scaffolds_1_395	-	GH51(237-826)	-	GH51	2
demux_S_105.scaffolds_1_401	-	GT2(60-282)	-	GT2	2
demux_S_105.scaffolds_1_402	-	GT4(192-342)	-	GT4	2
demux_S_105.scaffolds_1_405	-	GT2(3-168)	-	GT2	2
demux_S_105.scaffolds_1_415	-	GH73(12-143)	-	GH73	2
demux_S_105.scaffolds_1_422	-	GT2(46-265)	-	GT2	2
demux_S_105.scaffolds_1_423	-	GT2(56-266)	-	GT2	2
demux_S_105.scaffolds_1_429	-	GT2(6-172)	-	GT2	2
demux_S_105.scaffolds_1_444	-	CBM67(34-214)+GH78(259-721)	-	CBM67+GH78	2
demux_S_105.scaffolds_1_445	-	CBM67(126-304)+GH78(332-841)	-	GH78	2
demux_S_105.scaffolds_1_446	-	GH78(76-578)	-	GH78	2
demux_S_105.scaffolds_1_471	-	GH43_34(37-316)	-	GH43_34	2
demux_S_105.scaffolds_1_476	-	GT4(194-344)	-	GT4	2
demux_S_105.scaffolds_1_478	-	GT4(180-286)	-	GT4	2
demux_S_105.scaffolds_20_18	2.4.1.25	CBM20(2-83)+CBM20(140-220)+GH77(245-889)	2.4.1.-	CBM20+GH77	3
demux_S_105.scaffolds_24_18	-	GH109(55-459)	-	GH109	2
demux_S_105.scaffolds_2_1	-	GT4(188-307)	-	GT4	2
demux_S_105.scaffolds_2_134	-	GH127(325-556)	-	CBM66	2
demux_S_105.scaffolds_2_135	-	GH127(38-548)	-	GH127	2
demux_S_105.scaffolds_2_136	-	GH142(37-510)	-	GH142	2
demux_S_105.scaffolds_2_174	3.2.1.80	GH32(143-438)	3.2.1.-	GH32	3
demux_S_105.scaffolds_2_182	3.2.1.152	GH2(65-750)	3.2.1.-	GH2	3
demux_S_105.scaffolds_2_19	-	GH92(218-706)	-	GH92	2
demux_S_105.scaffolds_2_191	-	GH92(268-761)	-	GH92	2
demux_S_105.scaffolds_2_208	-	CE1(33-222)	-	-	1
demux_S_105.scaffolds_2_252	-	CBM62(425-522)+CBM62(528-592)	-	CBM62	2
demux_S_105.scaffolds_2_338	-	GH13(161-484)	-	GH13	2
demux_S_105.scaffolds_2_339	-	GH31(668-899)	-	GH31	2
demux_S_105.scaffolds_2_357	-	GH109(3-190)	-	-	1
demux_S_105.scaffolds_2_43	-	GT1(56-409)	-	GT1	2
demux_S_105.scaffolds_2_91	-	GH2(15-625)	-	GH0	2
demux_S_105.scaffolds_3_100	-	GH43_28(55-318)+CBM32(378-489)	-	GH43_28	2
demux_S_105.scaffolds_3_101	3.2.1.21	GH3(105-330)	3.2.1.-	GH3	3
demux_S_105.scaffolds_3_102	3.2.1.21	GH3(94-315)	3.2.1.-	GH3	3
demux_S_105.scaffolds_3_103	-	GH144(44-453)	-	GH144	2
demux_S_105.scaffolds_3_104	-	GH43_28(191-456)+CBM32(499-610)	-	GH43_28	2
demux_S_105.scaffolds_3_105	-	GH144(299-717)	-	GH144	2
demux_S_105.scaffolds_3_110	-	GH16_3(41-274)	-	GH16_3	2
demux_S_105.scaffolds_3_124	-	GT2(13-178)	-	GT2	2
demux_S_105.scaffolds_3_13	-	CE9(8-385)	-	CE9	2
demux_S_105.scaffolds_3_143	-	GH2(387-1078)	-	GH2	2
demux_S_105.scaffolds_3_20	-	CE1(31-258)	-	-	1
demux_S_105.scaffolds_3_204	-	GH20(141-412)	-	GH20	2
demux_S_105.scaffolds_3_205	-	GH33(189-526)	-	GH33	2
demux_S_105.scaffolds_3_21	-	GH92(236-740)	-	GH92	2
demux_S_105.scaffolds_3_219	-	GT2(11-139)	-	GT2	2
demux_S_105.scaffolds_3_22	-	GH92(294-771)	-	GH92	2
demux_S_105.scaffolds_3_220	-	GT4(220-381)	-	GT4	2
demux_S_105.scaffolds_3_24	-	GH130(67-377)	-	GH130	2
demux_S_105.scaffolds_3_240	-	CE1(83-308)	-	-	1
demux_S_105.scaffolds_3_25	-	GH92(231-706)	-	GH92	2
demux_S_105.scaffolds_3_26	-	GH78(351-856)	-	GH78	2
demux_S_105.scaffolds_3_269	-	GH97(15-657)	-	GH97	2
demux_S_105.scaffolds_3_274	-	GH109(47-197)	-	-	1
demux_S_105.scaffolds_3_287	-	GT35(272-734)	-	GT35	2
demux_S_105.scaffolds_3_37	-	GH97(11-648)	-	GH97	2
demux_S_105.scaffolds_3_45	-	GH2(34-611)	-	GH2	2
demux_S_105.scaffolds_3_46	-	GH2(55-496)	-	GH2	2
demux_S_105.scaffolds_3_5	-	GT32(27-103)	-	GT32	2
demux_S_105.scaffolds_3_61	3.2.1.21	GH3(60-281)	3.2.1.-	GH3	3
demux_S_105.scaffolds_3_62	-	GH2(21-647)	-	GH2	2
demux_S_105.scaffolds_3_63	3.2.1.20|3.2.1.177	GH31(375-835)	3.2.1.-	GH31	3
demux_S_105.scaffolds_3_91	-	CE4(23-125)	-	CE4	2
demux_S_105.scaffolds_3_98	-	CE1(40-243)	-	-	1
demux_S_105.scaffolds_4_153	-	GH51(179-653)	-	GH51	2
demux_S_105.scaffolds_4_190	-	GH2(27-615)	-	GH2	2
demux_S_105.scaffolds_4_219	2.4.1.11	GT3(13-354)	2.4.1.-	GT3	3
demux_S_105.scaffolds_4_220	-	GT35(124-692)	-	GT35	2
demux_S_105.scaffolds_4_222	-	CE1(145-384)	-	CE0	2
demux_S_105.scaffolds_4_24	-	GT51(63-243)	-	GT51	2
demux_S_105.scaffolds_4_261	-	GH109(42-197)	-	-	1
demux_S_105.scaffolds_4_264	-	GH109(36-187)	-	-	1
demux_S_105.scaffolds_4_3	-	CBM67(42-214)+GH78(278-784)	-	CBM67+GH78	2
demux_S_105.scaffolds_4_311	-	GH73(40-168)	-	CBM50+GH73	2
demux_S_105.scaffolds_4_316	4.2.1.59|3.5.1.108	CE11(4-224)	3.5.1.-+4.2.1.-	CE11	3
demux_S_105.scaffolds_4_42	-	CE14(6-118)	-	-	1
demux_S_105.scaffolds_4_55	-	GT4(202-351)	-	GT4	2
demux_S_105.scaffolds_4_86	-	GH109(34-188)	-	-	1
demux_S_105.scaffolds_5_105	-	GT19(4-358)	-	GT19	2
demux_S_105.scaffolds_5_178	-	GH23(127-260)	-	CBM50+GH23	2
demux_S_105.scaffolds_5_202	-	GH20(155-509)	-	GH20	2
demux_S_105.scaffolds_5_236	2.4.1.227	GT28(193-352)	2.4.1.-	GT28	3
demux_S_105.scaffolds_5_256	-	GH28(60-381)	-	GH28	2
demux_S_105.scaffolds_5_257	-	GH140(21-269)+GH140(298-464)	-	GH140	2
demux_S_105.scaffolds_5_4	-	GH92(245-750)	-	GH92	2
demux_S_105.scaffolds_5_51	-	CE1(157-393)	-	CE0	2
demux_S_105.scaffolds_5_94	-	GH109(38-191)	-	-	1
demux_S_105.scaffolds_6_133	2.4.1.18	GH13_8(219-510)	2.4.1.-	CBM48+GH13_8	3
demux_S_105.scaffolds_6_147	3.2.1.21	GH3(172-391)	3.2.1.-	GH3	3
demux_S_105.scaffolds_6_149	-	GH163(196-448)	-	GH163	2
demux_S_105.scaffolds_6_150	-	GH20(159-505)	-	GH20	2
demux_S_105.scaffolds_6_20	-	GH92(219-739)	-	GH92	2
demux_S_105.scaffolds_6_21	-	GH92(248-740)	-	GH92	2
demux_S_105.scaffolds_6_22	-	GH92(240-747)	-	GH92	2
demux_S_105.scaffolds_6_254	-	GH43_33(39-358)	-	GH43_33	2
demux_S_105.scaffolds_6_259	-	GH92(268-760)	-	GH92	2
demux_S_105.scaffolds_6_27	-	GH38(119-389)	-	GH38	2
demux_S_105.scaffolds_6_29	-	GH92(260-782)	-	GH92	2
demux_S_105.scaffolds_6_291	-	GH30_3(54-478)	-	GH30_3	2
demux_S_105.scaffolds_6_54	-	CBM67(347-522)+GH78(552-1106)	-	GH78	2
demux_S_105.scaffolds_6_56	-	GT2(6-165)	-	GT2	2
demux_S_105.scaffolds_6_80	-	GH76(37-349)	-	GH76	2
demux_S_105.scaffolds_6_93	-	GH123(59-599)	-	GH123	2
demux_S_105.scaffolds_7_13	-	GT51(124-282)	-	GT51	2
demux_S_105.scaffolds_7_14	3.2.1.1|3.2.1.98	GH13_5(30-370)	3.2.1.-	GH13_5	3
demux_S_105.scaffolds_7_15	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(43-390)	3.2.1.-	GH13_31	3
demux_S_105.scaffolds_7_163	3.2.1.41|3.2.1.142	GH13_14(198-523)	3.2.1.-	GH13_14	3
demux_S_105.scaffolds_7_167	-	GH92(256-745)	-	GH92	2
demux_S_105.scaffolds_7_168	-	GH20(122-472)	-	GH20	2
demux_S_105.scaffolds_7_198	2.4.1.320|2.4.1.319	GH130(27-327)	2.4.1.-	GH130	3
demux_S_105.scaffolds_7_255	-	GT2(6-150)	-	GT2	2
demux_S_105.scaffolds_7_258	-	GT11(2-299)	-	GT11	2
