Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_337.scaffolds_100_17	-	GH25(44-163)	-	GH25	2
demux_S_337.scaffolds_107_3	-	GT1(28-389)	-	GT1	2
demux_S_337.scaffolds_108_3	3.2.1.21	GH1(2-466)	3.2.1.-	GH1	3
demux_S_337.scaffolds_109_5	-	GT102(123-359)	-	GT102	2
demux_S_337.scaffolds_10_29	-	CE9(7-371)	-	CE9	2
demux_S_337.scaffolds_110_7	-	GT1(13-393)	-	GT1	2
demux_S_337.scaffolds_110_8	-	AA10(41-208)	-	AA10+CBM5	2
demux_S_337.scaffolds_112_1	-	CBM67(117-271)+GH78(308-829)	-	GH78	2
demux_S_337.scaffolds_116_5	2.4.1.227	GT28(188-334)	2.4.1.-	GT28	3
demux_S_337.scaffolds_119_12	1.1.2.4	AA4(6-242)	1.1.2.-	-	2
demux_S_337.scaffolds_11_106	-	GH25(5-168)	-	GH25	2
demux_S_337.scaffolds_121_2	-	CE4(70-191)	-	CE4	2
demux_S_337.scaffolds_12_3	-	GT4(248-404)	-	GT4	2
demux_S_337.scaffolds_13_39	-	AA4(4-237)	-	-	1
demux_S_337.scaffolds_144_3	-	CBM41(40-134)+GH13_14(395-709)	-	CBM41+CBM48+GH13_14	2
demux_S_337.scaffolds_152_6	-	GT4(187-335)+GT2(370-485)	-	GT2+GT4	2
demux_S_337.scaffolds_15_12	3.2.1.86	GH4(5-185)	3.2.1.-	GH4	3
demux_S_337.scaffolds_15_26	-	GH126(83-403)	-	GH126	2
demux_S_337.scaffolds_15_42	-	GT2(69-294)	-	GT2	2
demux_S_337.scaffolds_15_7	-	CE4(42-168)	-	CE4	2
demux_S_337.scaffolds_164_3	-	GT26(62-230)	-	GT26	2
demux_S_337.scaffolds_166_8	-	GH25(5-168)	-	GH25	2
demux_S_337.scaffolds_167_4	-	GH32(32-333)	-	GH32	2
demux_S_337.scaffolds_16_37	-	CE14(7-112)	-	CE14	2
demux_S_337.scaffolds_16_38	-	GT4(194-346)	-	GT4	2
demux_S_337.scaffolds_16_52	2.4.1.129|3.4.16.4	GT51(84-260)	3.4.16.-+2.4.1.-	GT51	3
demux_S_337.scaffolds_175_1	-	GH73(248-359)	-	GH73	2
demux_S_337.scaffolds_179_1	2.4.1.129|3.4.16.4	GT51(67-241)	2.4.1.-	GT51	3
demux_S_337.scaffolds_18_13	2.4.1.129|3.4.16.4	GT51(61-235)	2.4.1.-+3.4.16.-	GT51	3
demux_S_337.scaffolds_18_58	-	GT26(61-231)	-	GT26	2
demux_S_337.scaffolds_18_59	-	GT4(184-325)	-	GT4	2
demux_S_337.scaffolds_18_66	-	GT2(4-121)	-	GT2	2
demux_S_337.scaffolds_196_2	-	CE1(117-337)	-	-	1
demux_S_337.scaffolds_19_2	-	GT2(6-166)	-	GT2	2
demux_S_337.scaffolds_205_2	-	PL12(293-423)	-	PL0	2
demux_S_337.scaffolds_205_3	-	GT2(570-703)	-	GT2	2
demux_S_337.scaffolds_219_3	-	GT2(6-166)	-	GT2	2
demux_S_337.scaffolds_21_24	3.2.1.41|3.2.1.142	CBM68(5-96)+GH13_14(258-570)	3.2.1.-	CBM48+CBM68+GH13_14	3
demux_S_337.scaffolds_23_16	-	CE4(204-320)	-	-	1
demux_S_337.scaffolds_23_17	-	CE4(197-314)	-	-	1
demux_S_337.scaffolds_24_12	-	CE9(11-376)	-	CE9	2
demux_S_337.scaffolds_24_30	-	CE4(41-145)	-	CE4	2
demux_S_337.scaffolds_25_72	-	CE4(50-177)	-	CE4	2
demux_S_337.scaffolds_269_1	-	GT8(1-141)	-	GT8	2
demux_S_337.scaffolds_269_2	-	GT4(232-374)	-	GT4	2
demux_S_337.scaffolds_269_3	-	GT2(6-120)	-	GT2	2
demux_S_337.scaffolds_26_12	-	GH170(1-349)	-	GH170	2
demux_S_337.scaffolds_26_38	-	GH170(4-358)	-	GH170	2
demux_S_337.scaffolds_26_44	-	GH170(3-358)	-	GH170	2
demux_S_337.scaffolds_29_7	-	GH25(5-182)	-	GH25	2
demux_S_337.scaffolds_2_152	2.4.1.227	GT28(189-350)	2.4.1.-	GT28	3
demux_S_337.scaffolds_2_46	-	CE4(105-226)	-	CE4	2
demux_S_337.scaffolds_34_30	-	GT2(11-119)	-	GT2	2
demux_S_337.scaffolds_34_34	-	GT2(10-120)	-	GT2	2
demux_S_337.scaffolds_34_36	-	GT2(10-220)	-	-	1
demux_S_337.scaffolds_34_37	-	GT2(8-219)	-	-	1
demux_S_337.scaffolds_36_29	-	CE1(15-238)	-	-	1
demux_S_337.scaffolds_39_22	-	GT2(23-128)	-	GT2	2
demux_S_337.scaffolds_39_25	-	GT2(6-119)+GT2(274-391)	-	GT2	2
demux_S_337.scaffolds_39_28	2.4.1.315	GT28(205-355)	2.4.1.-	GT28	3
demux_S_337.scaffolds_39_4	-	GH25(5-172)	-	GH25	2
demux_S_337.scaffolds_3_46	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_29(25-368)	3.2.1.-	GH13_29	3
demux_S_337.scaffolds_43_6	-	GH113(45-338)	-	GH113	2
demux_S_337.scaffolds_48_31	-	GH18(111-403)+CE4(482-611)+GT2(758-980)	-	CE4+GH18+GT2	2
demux_S_337.scaffolds_48_34	-	GT2(19-123)	-	GT2	2
demux_S_337.scaffolds_48_9	-	GH109(3-151)	-	-	1
demux_S_337.scaffolds_4_10	2.4.1.1	GT35(93-795)	2.4.1.-	GT35	3
demux_S_337.scaffolds_4_122	-	GT4(192-344)	-	GT4	2
demux_S_337.scaffolds_4_6	2.4.1.18	CBM48(26-110)+GH13_9(178-468)	2.4.1.-	CBM48+GH13_9	3
demux_S_337.scaffolds_4_9	2.4.1.21	GT5(2-472)	2.4.1.-	GT5	3
demux_S_337.scaffolds_56_1	-	CE14(6-124)	-	-	1
demux_S_337.scaffolds_56_22	3.2.1.1|3.2.1.98	GH13_5(60-399)	3.2.1.-	GH13_5	3
demux_S_337.scaffolds_58_18	-	CE1(27-255)	-	-	1
demux_S_337.scaffolds_58_9	3.2.1.14	GH18(36-346)	3.2.1.-	GH18	3
demux_S_337.scaffolds_5_24	3.2.1.14	GH18(39-457)+CBM2(580-663)	3.2.1.-	CBM2+GH18	3
demux_S_337.scaffolds_5_63	-	CE4(61-184)	-	CE4	2
demux_S_337.scaffolds_5_8	-	AA7(21-249)	-	-	1
demux_S_337.scaffolds_5_9	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-372)	3.2.1.-	GH13_31	3
demux_S_337.scaffolds_60_4	-	GT51(61-218)	-	GT51	2
demux_S_337.scaffolds_62_10	-	GH109(3-145)	-	-	1
demux_S_337.scaffolds_62_17	-	CBM32(532-648)	-	CBM32	2
demux_S_337.scaffolds_63_21	-	AA10(35-199)	-	AA10	2
demux_S_337.scaffolds_64_18	-	AA1(73-530)	-	-	1
demux_S_337.scaffolds_67_1	-	GT1(149-393)	-	GT1	2
demux_S_337.scaffolds_69_1	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(34-381)	3.2.1.-	GH13_31	3
demux_S_337.scaffolds_69_2	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-125)+GH13_20(173-469)	3.2.1.-	CBM34+GH13_20	3
demux_S_337.scaffolds_6_110	-	GH109(2-151)	-	-	1
demux_S_337.scaffolds_6_29	-	GH25(12-190)	-	GH25	2
demux_S_337.scaffolds_6_90	-	CE4(18-139)	-	CE4	2
demux_S_337.scaffolds_6_99	-	GH18(145-410)	-	CBM50+GH18	2
demux_S_337.scaffolds_74_1	2.4.1.129|3.4.16.4	GT51(84-260)	3.4.16.-+2.4.1.-	GT51	3
demux_S_337.scaffolds_7_73	4.2.2.N1	GH23(153-255)	4.2.2.-	GH23	3
demux_S_337.scaffolds_81_14	-	CE4(78-199)	-	CE4	2
demux_S_337.scaffolds_81_2	-	CE4(65-190)	-	CE4	2
demux_S_337.scaffolds_81_7	-	GH129(423-758)	-	GH0	2
demux_S_337.scaffolds_83_1	-	GT8(4-109)	-	-	1
demux_S_337.scaffolds_83_2	-	GT32(32-108)	-	GT32	2
demux_S_337.scaffolds_83_4	-	GT2(5-153)	-	GT2	2
demux_S_337.scaffolds_83_5	-	GT4(192-331)	-	GT4	2
demux_S_337.scaffolds_83_6	-	GT4(195-344)	-	GT4	2
demux_S_337.scaffolds_87_13	-	GH25(6-168)	-	GH25	2
demux_S_337.scaffolds_87_4	-	GH13(68-286)	-	GH13	2
demux_S_337.scaffolds_95_9	-	GT2(19-148)+GT2(325-478)	-	GT2	2
demux_S_337.scaffolds_9_51	2.4.1.129|3.4.16.4	GT51(51-225)	2.4.1.-	GT51	3
demux_S_337.scaffolds_1_17	7.2.2.7|7.2.2.16	-	7.2.2.-	-	1
demux_S_337.scaffolds_1_21	1.1.1.1|1.2.1.10|1.2.1.3|1.2.1.76	-	1.1.1.-+1.2.1.-	-	1
demux_S_337.scaffolds_1_22	4.4.1.13|4.4.1.2|4.4.1.1|4.4.1.11	-	4.4.1.-	-	1
demux_S_337.scaffolds_1_23	2.5.1.47	-	2.5.1.-	GH13_29	2
demux_S_337.scaffolds_1_24	3.2.2.9|3.2.2.26	-	3.2.2.-	-	1
demux_S_337.scaffolds_1_30	2.7.1.48	-	2.7.1.-	-	1
demux_S_337.scaffolds_1_38	6.1.1.7	-	6.1.1.-	-	1
demux_S_337.scaffolds_1_44	3.1.11.5	-	3.1.11.-	-	1
demux_S_337.scaffolds_1_46	2.8.1.13|2.8.1.14|2.7.1.26|2.7.7.2	-	2.8.1.-	-	1
demux_S_337.scaffolds_1_47	2.8.1.7	-	2.8.1.-	-	1
demux_S_337.scaffolds_1_52	6.1.1.23|6.1.1.12	-	6.1.1.-	GT83	2
demux_S_337.scaffolds_1_53	6.1.1.21	-	6.1.1.-	-	1
demux_S_337.scaffolds_1_55	3.1.1.96	-	3.1.1.-	-	1
demux_S_337.scaffolds_1_56	3.1.7.2|2.7.6.5	-	2.7.6.-+3.1.7.-	-	1
demux_S_337.scaffolds_1_57	2.4.2.7	-	2.4.2.-	-	1
demux_S_337.scaffolds_1_66	2.4.2.29	-	2.4.2.-	-	1
demux_S_337.scaffolds_1_67	2.4.99.17	-	2.4.99.-	-	1
demux_S_337.scaffolds_1_69	3.6.4.12	-	3.6.4.-	-	1
demux_S_337.scaffolds_1_70	3.6.4.12	-	3.6.4.-	-	1
demux_S_337.scaffolds_1_78	2.5.1.72	-	2.5.1.-	-	1
demux_S_337.scaffolds_1_79	2.4.2.19	-	2.4.2.-	-	1
demux_S_337.scaffolds_1_80	1.4.3.16	-	1.4.3.-	-	1
demux_S_337.scaffolds_1_104	3.6.1.9	-	3.6.1.-	-	1
demux_S_337.scaffolds_1_107	6.1.1.9|6.1.1.16	-	6.1.1.-	GH5_11	2
demux_S_337.scaffolds_1_110	5.4.3.8	-	5.4.3.-	-	1
demux_S_337.scaffolds_1_111	4.2.1.24	-	4.2.1.-	-	1
demux_S_337.scaffolds_1_113	2.5.1.61	-	2.5.1.-	-	1
demux_S_337.scaffolds_1_115	1.2.1.70	-	1.2.1.-	-	1
demux_S_337.scaffolds_1_119	3.4.21.53	-	3.4.21.-	-	1
demux_S_337.scaffolds_1_122	5.2.1.8	-	5.2.1.-	-	1
demux_S_337.scaffolds_1_132	3.6.1.66	-	3.6.1.-	-	1
demux_S_337.scaffolds_1_133	2.7.7.56|2.7.7.48	-	2.7.7.-	-	1
demux_S_337.scaffolds_1_135	5.1.1.3	-	5.1.1.-	-	1
demux_S_337.scaffolds_1_165	6.2.1.42|6.2.1.3	-	6.2.1.-	-	1
demux_S_337.scaffolds_1_179	1.14.14.18	-	1.14.14.-	-	1
demux_S_337.scaffolds_1_195	3.1.26.4	-	3.1.26.-	-	1
demux_S_337.scaffolds_1_199	6.1.1.22	-	6.1.1.-	-	1
demux_S_337.scaffolds_1_200	6.1.1.20	-	6.1.1.-	-	1
demux_S_337.scaffolds_1_201	6.1.1.20	-	6.1.1.-	-	1
demux_S_337.scaffolds_1_214	6.1.1.3	-	6.1.1.-	GH28	2
demux_S_337.scaffolds_1_219	4.1.1.50	-	4.1.1.-	-	1
demux_S_337.scaffolds_1_220	1.2.1.12|1.2.1.13|1.2.1.59	-	1.2.1.-	-	1
demux_S_337.scaffolds_1_221	2.7.1.24	-	2.7.1.-	-	1
demux_S_337.scaffolds_1_223	3.2.2.23|4.2.99.18	-	3.2.2.-+4.2.99.-	-	1
demux_S_337.scaffolds_1_224	2.7.7.7	-	2.7.7.-	-	1
demux_S_337.scaffolds_1_225	2.7.13.3	-	2.7.13.-	-	1
