Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_15.scaffolds_11_15	2.4.1.227	GT28(205-376)	2.4.1.-	GT28	3
demux_S_15.scaffolds_11_2	-	CE9(25-423)	-	CE9	2
demux_S_15.scaffolds_12_23	-	GT2(10-114)	-	GT2	2
demux_S_15.scaffolds_12_4	3.2.1.97|3.2.1.18	GH101(347-1088)	3.2.1.-	CBM32+GH101	3
demux_S_15.scaffolds_14_23	-	GH31(198-627)	-	GH31	2
demux_S_15.scaffolds_14_28	-	GH77(204-728)	-	GH77	2
demux_S_15.scaffolds_14_30	-	GH13_30(33-403)	-	GH13_30	2
demux_S_15.scaffolds_14_36	2.4.1.7|2.4.1.329	GH13_18(35-379)	2.4.1.-	GH13_18	3
demux_S_15.scaffolds_15_1	-	GH43_22(438-674)+GH43_34(1056-1355)	-	GH43_22+GH43_34	2
demux_S_15.scaffolds_15_2	-	GH43_22(407-675)+GH43_26(1467-1822)	-	GH43+GH43_22	2
demux_S_15.scaffolds_15_3	-	GH43_27(737-1084)	-	GH43_27	2
demux_S_15.scaffolds_15_4	-	GH43_22(505-749)	-	GH43_22	2
demux_S_15.scaffolds_15_5	-	GH43_22(518-758)	-	GH43_22	2
demux_S_15.scaffolds_16_21	-	GH129(3-627)	-	GH129	2
demux_S_15.scaffolds_16_23	2.4.1.342	GT5(92-408)	2.4.1.-	GT4	3
demux_S_15.scaffolds_17_8	-	GH13_4(163-560)	-	GH13_4	2
demux_S_15.scaffolds_18_15	-	GT51(125-297)	-	GT51	2
demux_S_15.scaffolds_1_119	3.2.1.23	GH2(24-942)	3.2.1.-	GH2	3
demux_S_15.scaffolds_1_137	-	GH3(31-252)	-	GH3	2
demux_S_15.scaffolds_1_144	-	GH5_44(58-366)	-	GH5_44	2
demux_S_15.scaffolds_1_147	-	GH3(81-313)	-	GH3+3.2.1.21	2
demux_S_15.scaffolds_1_163	-	GH109(16-173)	-	-	1
demux_S_15.scaffolds_1_223	-	GT2(45-271)	-	GT2	2
demux_S_15.scaffolds_1_225	-	GT2(5-136)	-	GT2	2
demux_S_15.scaffolds_1_23	3.2.1.177	GH31(260-617)	3.2.1.-	GH31	3
demux_S_15.scaffolds_1_25	-	GH20(177-492)	-	GH20	2
demux_S_15.scaffolds_1_259	2.4.1.211	GH112(5-750)	2.4.1.-	GH112	3
demux_S_15.scaffolds_1_286	3.2.1.55	GH51(9-522)	3.2.1.-	GH51	3
demux_S_15.scaffolds_1_329	-	GH13_11(230-596)	-	CBM48+GH13_11	2
demux_S_15.scaffolds_1_332	-	GH77(189-697)	-	GH77	2
demux_S_15.scaffolds_1_361	-	GH43_10(1-277)+CBM22(348-483)	-	CBM22+GH43_10	2
demux_S_15.scaffolds_1_362	3.2.1.55	CBM22(49-176)+GH43_16(221-552)+CBM6(582-714)	3.2.1.-	CBM22+CBM6+GH43_16	3
demux_S_15.scaffolds_1_37	-	GT2(19-160)	-	GT2	2
demux_S_15.scaffolds_2_12	3.2.1.23	GH2(22-903)	3.2.1.-	GH2	3
demux_S_15.scaffolds_2_139	-	GT4(212-356)	-	GT4	2
demux_S_15.scaffolds_2_17	3.2.1.68	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_15.scaffolds_2_176	-	GH51(268-750)	-	GH51	2
demux_S_15.scaffolds_2_207	3.2.1.55	GH51(53-564)	3.2.1.-	GH51	3
demux_S_15.scaffolds_2_209	3.2.1.23	GH42(24-394)	3.2.1.-	GH42	3
demux_S_15.scaffolds_2_259	-	GT51(80-269)	-	GT51	2
demux_S_15.scaffolds_2_34	2.4.1.18	GH13_9(300-600)	2.4.1.-	CBM48+GH13_9	3
demux_S_15.scaffolds_2_62	-	GH3(130-356)	-	GH3	2
demux_S_15.scaffolds_3_12	-	GT4(236-393)	-	GT4	2
demux_S_15.scaffolds_3_13	-	GT4(201-347)	-	GT4	2
demux_S_15.scaffolds_3_169	2.4.99.16	GH13_3(317-535)	2.4.99.-	GH13_3	3
demux_S_15.scaffolds_3_202	-	GH43_29(92-415)	-	GH43_29	2
demux_S_15.scaffolds_3_203	-	GH121(4-1467)	-	GH121	2
demux_S_15.scaffolds_3_204	-	GH127(3-566)	-	GH127	2
demux_S_15.scaffolds_3_22	3.2.1.89	GH53(53-429)+CBM61(524-666)	3.2.1.-	CBM61+GH53	3
demux_S_15.scaffolds_3_24	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_15.scaffolds_3_9	-	GT4(176-324)	-	GT4	2
demux_S_15.scaffolds_5_129	-	GH25(40-220)	-	GH25	2
demux_S_15.scaffolds_5_66	-	GH13_20(46-332)	-	GH13	2
demux_S_15.scaffolds_6_21	-	GH127(14-618)	-	GH127	2
demux_S_15.scaffolds_6_24	-	GH27(163-355)	-	GH27	2
demux_S_15.scaffolds_6_36	-	GT2(11-161)	-	GT2	2
demux_S_15.scaffolds_6_43	-	GT2(183-343)+GT2(834-994)+GT2(1092-1213)	-	GT2	2
demux_S_15.scaffolds_6_46	-	GT2(10-129)	-	GT2	2
demux_S_15.scaffolds_6_7	-	GH30_5(39-635)	-	CBM13+GH30_5	2
demux_S_15.scaffolds_6_8	-	GH43_24(90-458)	-	GH43_24	2
demux_S_15.scaffolds_7_22	-	GT2(8-141)	-	GT2	2
demux_S_15.scaffolds_7_3	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(46-412)	3.2.1.-	GH13_31	3
demux_S_15.scaffolds_7_32	-	GH3(1-98)	-	-	1
demux_S_15.scaffolds_7_60	-	CE8(86-406)	-	CE0	2
demux_S_15.scaffolds_7_9	-	GH36(37-714)	-	GH36	2
demux_S_15.scaffolds_8_15	2.4.1.1	GT35(100-811)	2.4.1.-	GT35	3
demux_S_15.scaffolds_8_38	-	CE1(196-424)	-	-	1
demux_S_15.scaffolds_8_43	-	GT2(5-141)	-	GT2	2
demux_S_15.scaffolds_8_61	3.2.1.55	GH51(9-515)	3.2.1.-	GH51	3
demux_S_15.scaffolds_9_36	-	GH32(44-352)	-	GH32	2
demux_S_15.scaffolds_1_4	7.2.2.7|7.2.2.16	-	7.2.2.-	-	1
demux_S_15.scaffolds_1_10	2.7.4.8	-	2.7.4.-	-	1
demux_S_15.scaffolds_1_12	3.5.2.3|2.1.3.2|6.3.5.5	-	6.3.5.-+3.5.2.-	-	1
demux_S_15.scaffolds_1_13	6.3.5.5	-	6.3.5.-	-	1
demux_S_15.scaffolds_1_29	6.5.1.2	-	6.5.1.-	-	1
demux_S_15.scaffolds_1_48	3.6.3.17	-	3.6.3.-	-	1
demux_S_15.scaffolds_1_51	2.7.13.3	-	2.7.13.-	-	1
demux_S_15.scaffolds_1_62	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_15.scaffolds_1_64	6.1.1.23|6.1.1.12	-	6.1.1.-	GT83	2
demux_S_15.scaffolds_1_65	6.1.1.21	-	6.1.1.-	-	1
demux_S_15.scaffolds_1_71	3.6.1.3	-	3.6.1.-	GT4	2
demux_S_15.scaffolds_1_79	3.6.4.9	-	3.6.4.-	GH13	2
demux_S_15.scaffolds_1_82	3.2.2.27	-	3.2.2.-	-	1
demux_S_15.scaffolds_1_93	4.3.2.2	-	4.3.2.-	-	1
demux_S_15.scaffolds_1_96	6.3.1.19	-	6.3.1.-	-	1
demux_S_15.scaffolds_1_99	3.5.1.119	-	3.5.1.-	-	1
demux_S_15.scaffolds_1_100	3.6.1.3	-	3.6.1.-	-	1
demux_S_15.scaffolds_1_102	3.1.3.3	-	3.1.3.-	-	1
demux_S_15.scaffolds_1_105	2.1.2.9	-	2.1.2.-	-	1
demux_S_15.scaffolds_1_106	4.2.1.9|4.2.1.25|4.2.1.162	-	4.2.1.-	-	1
demux_S_15.scaffolds_1_107	2.7.7.6	-	2.7.7.-	-	1
demux_S_15.scaffolds_1_108	2.5.1.6	-	2.5.1.-	-	1
demux_S_15.scaffolds_1_109	3.1.21.3	-	3.1.21.-	-	1
demux_S_15.scaffolds_1_116	6.1.1.5	-	6.1.1.-	-	1
demux_S_15.scaffolds_1_126	3.2.2.8|3.2.2.3	-	3.2.2.-	-	1
demux_S_15.scaffolds_1_152	1.1.98.6	-	1.1.98.-	-	1
demux_S_15.scaffolds_1_153	3.1.11.6	-	3.1.11.-	-	1
demux_S_15.scaffolds_1_161	3.6.1.11	-	3.6.1.-	-	1
demux_S_15.scaffolds_1_167	2.3.2.27	-	2.3.2.-	-	1
demux_S_15.scaffolds_1_169	2.3.1.117	-	2.3.1.-	-	1
demux_S_15.scaffolds_1_175	6.1.1.15	-	6.1.1.-	CBM50+GH25	2
demux_S_15.scaffolds_1_181	1.1.1.205	-	1.1.1.-	-	1
demux_S_15.scaffolds_1_182	2.7.8.35	-	2.7.8.-	-	1
demux_S_15.scaffolds_1_185	2.1.1.72|2.1.1.297	-	2.1.1.-	-	1
demux_S_15.scaffolds_1_189	2.7.1.17	-	2.7.1.-	-	1
demux_S_15.scaffolds_1_194	5.3.1.5	-	5.3.1.-	-	1
demux_S_15.scaffolds_1_205	3.6.3.17	-	3.6.3.-	-	1
demux_S_15.scaffolds_1_209	2.7.1.60|2.7.1.2	-	2.7.1.-	-	1
demux_S_15.scaffolds_1_215	3.5.4.16	-	3.5.4.-	-	1
demux_S_15.scaffolds_1_217	3.6.4.6|3.6.4.10	-	3.6.4.-	-	1
demux_S_15.scaffolds_1_218	2.4.2.8	-	2.4.2.-	-	1
demux_S_15.scaffolds_1_219	6.3.4.19	-	6.3.4.-	-	1
demux_S_15.scaffolds_1_230	2.1.1.33	-	2.1.1.-	-	1
demux_S_15.scaffolds_1_234	1.5.1.3	-	1.5.1.-	-	1
demux_S_15.scaffolds_1_235	1.5.1.3|2.1.1.45	-	2.1.1.-+1.5.1.-	-	1
demux_S_15.scaffolds_1_241	2.6.1.52	-	2.6.1.-	-	1
demux_S_15.scaffolds_1_245	5.4.2.11|5.4.2.4	-	5.4.2.-	GT4	2
demux_S_15.scaffolds_1_246	2.5.1.74	-	2.5.1.-	-	1
demux_S_15.scaffolds_1_247	2.3.2.3|6.1.1.6	-	2.3.2.-	-	1
demux_S_15.scaffolds_1_256	5.1.3.2|5.1.3.7|5.1.3.3|5.1.3.5|5.1.3.25	-	5.1.3.-	-	1
demux_S_15.scaffolds_1_264	6.1.1.11	-	6.1.1.-	-	1
demux_S_15.scaffolds_1_267	2.7.1.199|2.7.1.191	-	2.7.1.-	-	1
demux_S_15.scaffolds_1_269	5.4.2.2	-	5.4.2.-	CBM48+GH13_9	2
demux_S_15.scaffolds_1_274	5.3.1.6	-	5.3.1.-	-	1
demux_S_15.scaffolds_1_279	5.4.99.25	-	5.4.99.-	-	1
demux_S_15.scaffolds_1_289	5.4.99.12	-	5.4.99.-	-	1
demux_S_15.scaffolds_1_291	2.7.7.6	-	2.7.7.-	-	1
demux_S_15.scaffolds_1_320	1.1.1.1|1.2.1.10|1.1.1.6|1.1.1.192|1.2.1.3	-	1.2.1.-+1.1.1.-	-	1
demux_S_15.scaffolds_1_324	1.1.1.9	-	1.1.1.-	GH16	2
demux_S_15.scaffolds_1_358	2.7.7.8|2.7.7.24|2.7.7.3|2.7.7.6	-	2.7.7.-	-	1
demux_S_15.scaffolds_2_2	2.7.6.1	-	2.7.6.-	-	1
demux_S_15.scaffolds_2_3	2.3.1.157|2.7.7.23	-	2.7.7.-+2.3.1.-	-	1
demux_S_15.scaffolds_2_6	2.3.1.8	-	2.3.1.-	-	1
demux_S_15.scaffolds_2_7	2.7.2.1|2.7.2.15	-	2.7.2.-	-	1
demux_S_15.scaffolds_2_8	2.5.1.19	-	2.5.1.-	-	1
demux_S_15.scaffolds_2_28	1.5.1.5|3.5.4.9	-	3.5.4.-+1.5.1.-	-	1
demux_S_15.scaffolds_2_32	4.6.1.12	-	4.6.1.-	-	1
demux_S_15.scaffolds_2_36	2.7.13.3	-	2.7.13.-	-	1
demux_S_15.scaffolds_2_51	4.3.1.17	-	4.3.1.-	-	1
demux_S_15.scaffolds_2_56	4.2.1.11	-	4.2.1.-	GH13_31	2
demux_S_15.scaffolds_2_58	3.6.4.12	-	3.6.4.-	-	1
demux_S_15.scaffolds_2_59	3.1.1.29	-	3.1.1.-	-	1
demux_S_15.scaffolds_2_63	2.7.7.18	-	2.7.7.-	-	1
demux_S_15.scaffolds_2_65	1.2.1.41	-	1.2.1.-	-	1
demux_S_15.scaffolds_2_66	2.1.2.1|4.1.2.48	-	2.1.2.-	-	1
demux_S_15.scaffolds_2_67	4.2.3.1	-	4.2.3.-	-	1
demux_S_15.scaffolds_2_68	3.6.3.10	-	3.6.3.-	CBM50	2
demux_S_15.scaffolds_2_75	2.7.1.23	-	2.7.1.-	-	1
demux_S_15.scaffolds_2_83	6.1.1.1	-	6.1.1.-	-	1
demux_S_15.scaffolds_2_88	2.8.1.10	-	2.8.1.-	-	1
demux_S_15.scaffolds_2_90	4.3.2.1|2.3.1.1	-	4.3.2.-	-	1
demux_S_15.scaffolds_2_91	6.3.4.5	-	6.3.4.-	-	1
demux_S_15.scaffolds_2_93	2.1.3.3	-	2.1.3.-	-	1
demux_S_15.scaffolds_2_95	2.7.2.8	-	2.7.2.-	-	1
demux_S_15.scaffolds_2_96	2.3.1.1|2.3.1.35	-	2.3.1.-	-	1
demux_S_15.scaffolds_2_97	1.2.1.38	-	1.2.1.-	-	1
demux_S_15.scaffolds_2_99	6.1.1.20	-	6.1.1.-	-	1
