Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_341.scaffolds_10_133	-	PL33_1(430-576)	-	PL33_1	2
demux_S_341.scaffolds_10_56	-	GH23(93-229)	-	GH23	2
demux_S_341.scaffolds_11_117	3.2.1.37|3.2.1.55	GH3(61-306)	3.2.1.-	GH3	3
demux_S_341.scaffolds_11_22	-	GH28(77-473)	-	GH28	2
demux_S_341.scaffolds_11_24	-	GH43_10(39-309)	-	GH43_10	2
demux_S_341.scaffolds_11_30	-	GH105(58-374)	-	GH105	2
demux_S_341.scaffolds_11_36	-	GH28(76-451)	-	GH28	2
demux_S_341.scaffolds_11_46	4.2.2.2	PL1_2(136-322)	4.2.2.-	PL1_2	3
demux_S_341.scaffolds_11_48	-	GH105(501-842)	-	GH105	2
demux_S_341.scaffolds_11_49	-	GH28(74-414)	-	GH28	2
demux_S_341.scaffolds_11_51	-	PL9_1(20-427)	-	PL9_1	2
demux_S_341.scaffolds_11_52	-	GH28(77-449)	-	GH28	2
demux_S_341.scaffolds_11_53	4.2.2.23|4.2.2.24	PL11(30-620)	4.2.2.-	PL11_1	3
demux_S_341.scaffolds_11_55	-	GH2(21-770)	-	GH2	2
demux_S_341.scaffolds_11_60	-	CE12(177-381)	-	CE12	2
demux_S_341.scaffolds_11_64	-	GH105(60-376)	-	GH105	2
demux_S_341.scaffolds_11_65	-	CE4(37-162)	-	CE0	2
demux_S_341.scaffolds_11_69	-	GH105(97-432)	-	GH105	2
demux_S_341.scaffolds_11_70	4.2.2.23|4.2.2.24	PL11_1(30-601)	4.2.2.-	PL11_1	3
demux_S_341.scaffolds_11_71	-	GH105(61-377)	-	GH105	2
demux_S_341.scaffolds_11_72	-	CE12(66-285)+CE12(317-532)	-	CE12	2
demux_S_341.scaffolds_11_73	-	PL26(241-1135)	-	PL26	2
demux_S_341.scaffolds_11_74	-	PL11_1(72-690)	-	PL11_1	2
demux_S_341.scaffolds_11_8	4.2.1.59|3.5.1.108	CE11(4-224)	3.5.1.-+4.2.1.-	CE11	3
demux_S_341.scaffolds_11_86	-	GH28(76-450)	-	GH28	2
demux_S_341.scaffolds_11_88	-	GH42(62-436)	-	GH42	2
demux_S_341.scaffolds_11_89	-	GH43_18(67-301)+GH43_34(318-611)	-	CBM32+GH43_18+GH43_34	2
demux_S_341.scaffolds_11_90	-	GH2(31-678)	-	GH2	2
demux_S_341.scaffolds_11_91	-	CE12(163-367)	-	CE12	2
demux_S_341.scaffolds_11_92	-	GH28(87-454)	-	GH28	2
demux_S_341.scaffolds_11_94	5.1.3.37|4.2.2.3	GH28(48-395)	5.1.3.-	GH28	3
demux_S_341.scaffolds_11_95	-	GH106(21-915)	-	GH106	2
demux_S_341.scaffolds_12_114	-	GH109(18-416)	-	GH109	2
demux_S_341.scaffolds_12_115	-	GH109(55-459)	-	GH109	2
demux_S_341.scaffolds_12_118	-	GH2(51-949)	-	GH2	2
