Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_291.scaffolds_1_121	-	CE4(267-378)	-	CE4	2
demux_S_291.scaffolds_1_161	3.2.1.22	GH36(9-702)	3.2.1.-	GH36	3
demux_S_291.scaffolds_1_165	2.4.1.7	GH13_18(36-372)	2.4.1.-	GH13_18	3
demux_S_291.scaffolds_1_181	-	GT4(187-331)	-	GT4	2
demux_S_291.scaffolds_1_183	3.2.1.1|3.2.1.98	GH13_5(31-372)	3.2.1.-	GH13_5	3
demux_S_291.scaffolds_1_2	-	GT8(3-235)+GT8(396-631)+GT101(825-1048)	-	GT101+GT8	2
demux_S_291.scaffolds_1_205	-	CE4(156-285)	-	-	1
demux_S_291.scaffolds_1_226	-	GH3(217-453)	-	GH3	2
demux_S_291.scaffolds_1_256	3.2.1.17	GH73(58-192)	3.2.1.-	GH73	3
demux_S_291.scaffolds_1_26	-	GT2(4-168)	-	GT2	2
demux_S_291.scaffolds_1_3	-	GT113(15-328)	-	GT113	2
demux_S_291.scaffolds_1_30	-	GH25(189-375)	-	GH25	2
demux_S_291.scaffolds_1_317	-	CE1(34-243)	-	-	1
demux_S_291.scaffolds_1_318	-	CE1(19-274)	-	-	1
demux_S_291.scaffolds_1_487	-	GT1(15-383)	-	GT1	2
demux_S_291.scaffolds_1_489	-	GT21(43-267)	-	GT2	2
demux_S_291.scaffolds_1_640	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-126)+GH13_20(176-477)	3.2.1.-	CBM34+GH13_20	3
demux_S_291.scaffolds_1_671	-	CBM41(5-100)+GH13_14(313-621)	-	CBM41+CBM48+GH13_14	2
demux_S_291.scaffolds_1_720	-	GT2(5-122)	-	GT2	2
demux_S_291.scaffolds_1_722	-	GT4(196-339)	-	GT4	2
demux_S_291.scaffolds_1_724	-	GT2(6-127)	-	GT2+GT4	2
demux_S_291.scaffolds_1_727	-	GT2(2-164)	-	GT2	2
demux_S_291.scaffolds_1_728	-	GT2(7-138)	-	GT2	2
demux_S_291.scaffolds_1_729	-	GT2(4-134)	-	GT2	2
demux_S_291.scaffolds_1_735	-	GH25(70-254)	-	GH25	2
demux_S_291.scaffolds_1_785	-	GT4(202-340)	-	GT4	2
demux_S_291.scaffolds_1_786	-	GT4(185-332)	-	GT4	2
demux_S_291.scaffolds_1_896	3.2.1.85|3.2.1.21	GH1(1-465)	3.2.1.-	GH1	3
demux_S_291.scaffolds_1_9	-	GT4(318-471)	-	GT4	2
demux_S_291.scaffolds_1_944	-	GH13_29(26-364)	-	GH13_29	2
demux_S_291.scaffolds_2_215	-	CE1(10-248)	-	-	1
demux_S_291.scaffolds_2_276	2.4.1.129|3.4.16.4	GT51(110-281)	2.4.1.-	GT51	3
demux_S_291.scaffolds_2_285	-	GT2(3-163)	-	GT2	2
demux_S_291.scaffolds_2_286	-	GT2(3-152)	-	GT2	2
demux_S_291.scaffolds_2_332	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_291.scaffolds_2_333	2.4.1.25	GH77(10-477)	2.4.1.-	GH77	3
demux_S_291.scaffolds_2_335	3.2.1.41|3.2.1.142	CBM68(4-95)+GH13_14(249-557)	3.2.1.-	CBM48+CBM68+GH13_14	3
demux_S_291.scaffolds_2_352	-	GH109(2-147)	-	-	1
demux_S_291.scaffolds_2_359	-	CE7(7-315)	-	CE7	2
demux_S_291.scaffolds_2_379	3.2.1.23	GH35(10-327)	3.2.1.-	GH35	3
demux_S_291.scaffolds_2_76	-	CBM66(156-323)+GH32(450-755)+CBM66(1016-1168)	-	CBM66+GH32	2
demux_S_291.scaffolds_3_103	3.2.1.86	GH1(2-474)	3.2.1.-	GH1	3
demux_S_291.scaffolds_3_193	2.4.1.227	GT28(188-339)	2.4.1.-	GT28	3
demux_S_291.scaffolds_3_225	2.4.1.5	GH70(328-1140)	2.4.1.-	GH70	3
demux_S_291.scaffolds_3_360	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_291.scaffolds_3_362	3.2.1.41|3.2.1.142	CBM41(141-240)+CBM41(252-354)+GH13_12(618-954)	3.2.1.-	CBM41+CBM48+GH13_12	3
demux_S_291.scaffolds_3_65	2.4.1.1	GT35(94-796)	2.4.1.-	GT35	3
demux_S_291.scaffolds_3_66	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_291.scaffolds_3_69	2.4.1.18	CBM48(22-104)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_291.scaffolds_4_122	3.2.1.22	GH36(15-711)	3.2.1.-	GH36	3
demux_S_291.scaffolds_4_141	3.2.1.86	GH1(6-475)	3.2.1.-	GH1	3
demux_S_291.scaffolds_4_155	3.2.1.86	GH1(3-473)	3.2.1.-	GH1	3
demux_S_291.scaffolds_4_243	-	GT2(7-176)	-	GT2	2
demux_S_291.scaffolds_4_247	3.2.1.23	GH35(10-327)	3.2.1.-	GH35	3
demux_S_291.scaffolds_4_26	2.4.1.129|3.4.16.4	GT51(60-236)	2.4.1.-+3.4.16.-	GT51	3
demux_S_291.scaffolds_4_328	-	GH8(37-364)	-	GH8	2
demux_S_291.scaffolds_4_329	-	GT2(50-279)	-	GT2	2
demux_S_291.scaffolds_4_335	-	GT51(109-299)	-	GT51	2
demux_S_291.scaffolds_4_58	-	CE9(6-377)	-	CE9	2
demux_S_291.scaffolds_5_93	-	GH73(84-193)	-	GH73	2
demux_S_291.scaffolds_1_8	7.4.2.4	-	7.4.2.-	-	1
demux_S_291.scaffolds_1_17	2.7.7.7	-	2.7.7.-	-	1
demux_S_291.scaffolds_1_18	2.7.1.11	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_23	3.6.4.12	-	3.6.4.-	-	1
demux_S_291.scaffolds_1_25	2.5.1.49|2.5.1.47	-	2.5.1.-	-	1
demux_S_291.scaffolds_1_29	5.3.1.1|2.7.2.3	-	5.3.1.-	-	1
demux_S_291.scaffolds_1_36	7.2.2.10	-	7.2.2.-	CBM50	2
demux_S_291.scaffolds_1_48	5.99.1.3	-	5.99.1.-	-	1
demux_S_291.scaffolds_1_52	3.1.3.3	-	3.1.3.-	-	1
demux_S_291.scaffolds_1_53	2.7.1.31	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_56	4.2.1.11	-	4.2.1.-	GH13_31	2
demux_S_291.scaffolds_1_62	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_291.scaffolds_1_68	4.1.1.5	-	4.1.1.-	-	1
demux_S_291.scaffolds_1_75	6.1.1.20	-	6.1.1.-	-	1
demux_S_291.scaffolds_1_77	6.1.1.20	-	6.1.1.-	-	1
demux_S_291.scaffolds_1_94	5.4.99.25	-	5.4.99.-	-	1
demux_S_291.scaffolds_1_103	7.3.2.1|7.3.2.6	-	7.3.2.-	-	1
demux_S_291.scaffolds_1_104	7.2.2.7|7.2.2.16	-	7.2.2.-	-	1
demux_S_291.scaffolds_1_111	3.4.11.2|3.4.11.7|3.4.11.14|3.4.11.3|3.4.11.1|3.4.11.20	-	3.4.11.-	-	1
demux_S_291.scaffolds_1_118	2.7.13.3	-	2.7.13.-	-	1
demux_S_291.scaffolds_1_122	3.6.4.13	-	3.6.4.-	-	1
demux_S_291.scaffolds_1_124	2.7.1.48	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_135	2.3.3.13|2.3.3.14|2.3.3.17|2.3.3.3|2.3.3.19	-	2.3.3.-	-	1
demux_S_291.scaffolds_1_136	1.1.1.85|1.1.1.42|1.1.1.87|1.1.1.83|1.1.1.N5|1.1.1.286	-	1.1.1.-	-	1
demux_S_291.scaffolds_1_138	4.2.1.33	-	4.2.1.-	-	1
demux_S_291.scaffolds_1_139	4.2.1.33|4.2.1.36	-	4.2.1.-	-	1
demux_S_291.scaffolds_1_156	2.7.7.7	-	2.7.7.-	-	1
demux_S_291.scaffolds_1_166	7.6.2.10	-	7.6.2.-	-	1
demux_S_291.scaffolds_1_167	2.7.1.6|2.7.1.44	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_168	2.7.7.12	-	2.7.7.-	-	1
demux_S_291.scaffolds_1_169	5.1.3.2	-	5.1.3.-	GT2	2
demux_S_291.scaffolds_1_177	3.4.24.13	-	3.4.24.-	-	1
demux_S_291.scaffolds_1_196	2.7.1.33|2.7.1.24	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_198	2.4.2.4|2.4.2.2	-	2.4.2.-	-	1
demux_S_291.scaffolds_1_199	4.1.2.4	-	4.1.2.-	-	1
demux_S_291.scaffolds_1_200	3.5.4.5	-	3.5.4.-	-	1
demux_S_291.scaffolds_1_202	3.6.3.17	-	3.6.3.-	-	1
demux_S_291.scaffolds_1_206	1.1.1.3	-	1.1.1.-	-	1
demux_S_291.scaffolds_1_207	2.7.1.39	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_209	1.3.1.98	-	1.3.1.-	-	1
demux_S_291.scaffolds_1_210	7.6.2.11|7.6.2.9	-	7.6.2.-	-	1
demux_S_291.scaffolds_1_215	2.7.9.1	-	2.7.9.-	GT1	2
demux_S_291.scaffolds_1_217	2.7.11.32|2.7.4.27	-	2.7.4.-+2.7.11.-	-	1
demux_S_291.scaffolds_1_218	3.1.3.11	-	3.1.3.-	-	1
demux_S_291.scaffolds_1_220	2.8.1.4	-	2.8.1.-	-	1
demux_S_291.scaffolds_1_230	3.4.23.36	-	3.4.23.-	-	1
demux_S_291.scaffolds_1_231	5.4.99.23	-	5.4.99.-	-	1
demux_S_291.scaffolds_1_232	2.7.2.11	-	2.7.2.-	-	1
demux_S_291.scaffolds_1_233	1.2.1.41	-	1.2.1.-	-	1
demux_S_291.scaffolds_1_242	2.7.1.202	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_245	1.17.1.8	-	1.17.1.-	-	1
demux_S_291.scaffolds_1_246	2.7.7.72	-	2.7.7.-	-	1
demux_S_291.scaffolds_1_250	2.7.1.2	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_251	2.1.1.45	-	2.1.1.-	-	1
demux_S_291.scaffolds_1_265	3.4.24.13	-	3.4.24.-	-	1
demux_S_291.scaffolds_1_269	7.6.2.2	-	7.6.2.-	-	1
demux_S_291.scaffolds_1_275	1.8.4.11|1.8.4.12	-	1.8.4.-	-	1
demux_S_291.scaffolds_1_280	1.3.99.33	-	1.3.99.-	-	1
demux_S_291.scaffolds_1_283	1.6.99.3	-	1.6.99.-	-	1
demux_S_291.scaffolds_1_290	2.4.2.22	-	2.4.2.-	-	1
demux_S_291.scaffolds_1_293	2.7.1.21	-	2.7.1.-	-	1
demux_S_291.scaffolds_1_295	2.1.1.297	-	2.1.1.-	-	1
demux_S_291.scaffolds_1_297	2.1.2.1|4.1.2.48	-	2.1.2.-	GH13_11	2
demux_S_291.scaffolds_1_302	6.3.5.2	-	6.3.5.-	-	1
demux_S_291.scaffolds_1_311	6.3.1.20	-	6.3.1.-	-	1
