Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_67.scaffolds_10_28	-	GH73(12-144)	-	GH73	2
demux_S_67.scaffolds_10_66	-	GT2(54-272)	-	GT2	2
demux_S_67.scaffolds_10_68	-	GT2(42-149)	-	GT2	2
demux_S_67.scaffolds_10_69	-	GT4(208-353)	-	GT4	2
demux_S_67.scaffolds_10_70	-	GT101(57-280)	-	GT101	2
demux_S_67.scaffolds_10_73	-	GT2(9-163)	-	GT2	2
demux_S_67.scaffolds_10_84	-	GT2(43-263)	-	GT2	2
demux_S_67.scaffolds_10_85	-	GT2(8-182)	-	GT2	2
demux_S_67.scaffolds_11_157	-	GH97(13-666)	-	GH97	2
demux_S_67.scaffolds_11_164	-	CE9(5-378)	-	CE9	2
demux_S_67.scaffolds_11_165	-	CE9(5-378)	-	CE9	2
demux_S_67.scaffolds_11_66	-	GH13_38(33-400)	-	GH13_38	2
demux_S_67.scaffolds_11_68	2.4.1.18	GH13_8(220-511)	2.4.1.-	GH13_8	3
demux_S_67.scaffolds_11_84	-	GH2(27-596)	-	GH2	2
demux_S_67.scaffolds_11_98	-	GT51(56-244)	-	GT51	2
demux_S_67.scaffolds_12_100	-	GH32(139-439)	-	GH32	2
demux_S_67.scaffolds_12_105	-	GH32(53-350)	-	GH32	2
demux_S_67.scaffolds_12_106	3.2.1.80	GH32(150-439)	3.2.1.-	GH32	3
demux_S_67.scaffolds_12_20	-	GH29(24-355)	-	GH29	2
demux_S_67.scaffolds_12_84	-	GH43_2(90-358)+GH43_2(423-689)	-	GH43_2	2
demux_S_67.scaffolds_12_85	3.2.1.21	GH3(206-426)	3.2.1.-	GH3	3
demux_S_67.scaffolds_12_87	-	GH3(64-305)	-	GH3	2
demux_S_67.scaffolds_12_88	-	GH95(321-984)	-	GH95	2
demux_S_67.scaffolds_12_89	-	GH2(227-1021)	-	GH2	2
demux_S_67.scaffolds_12_96	-	GH92(212-733)	-	GH92	2
demux_S_67.scaffolds_12_97	-	GH2(50-700)	-	GH2	2
demux_S_67.scaffolds_13_1	-	GH20(155-514)	-	GH20	2
demux_S_67.scaffolds_13_102	-	GH24(8-135)	-	-	1
demux_S_67.scaffolds_13_135	-	GH23(97-233)	-	GH23	2
demux_S_67.scaffolds_13_19	-	PL33_1(430-576)	-	PL33_1	2
demux_S_67.scaffolds_13_2	3.2.1.169|3.2.1.35	GH84(151-443)	3.2.1.-	GH84	3
demux_S_67.scaffolds_13_48	-	GH109(38-189)	-	-	1
demux_S_67.scaffolds_14_121	-	GT2(5-150)	-	GT2	2
demux_S_67.scaffolds_14_139	-	GH2(26-770)	-	GH2	2
demux_S_67.scaffolds_14_140	-	GH20(151-498)	-	GH20	2
demux_S_67.scaffolds_14_141	-	GH20(154-509)	-	GH20	2
demux_S_67.scaffolds_14_142	-	GH2(24-778)	-	GH2	2
demux_S_67.scaffolds_14_144	-	GH20(140-412)	-	GH20	2
demux_S_67.scaffolds_14_145	-	GH33(193-532)	-	GH33	2
demux_S_67.scaffolds_14_67	2.4.1.129	GT51(60-223)	2.4.1.-	GT51	3
demux_S_67.scaffolds_15_26	-	GH29(26-358)	-	GH29	2
demux_S_67.scaffolds_15_33	-	GH76(157-487)	-	GH76	2
demux_S_67.scaffolds_15_40	-	GH92(237-742)	-	GH92	2
demux_S_67.scaffolds_15_42	-	GH76(68-366)	-	GH76	2
demux_S_67.scaffolds_15_43	-	GH125(70-466)	-	GH125	2
demux_S_67.scaffolds_15_44	-	GH130(63-372)	-	GH130+3.2.1.197	2
demux_S_67.scaffolds_15_48	-	GT32(29-103)	-	GT32	2
demux_S_67.scaffolds_15_49	-	GT32(20-101)	-	GT32	2
demux_S_67.scaffolds_15_51	-	GH38(31-285)+CBM32(1078-1196)	-	GH38	2
demux_S_67.scaffolds_15_52	-	GH92(246-736)	-	GH92	2
demux_S_67.scaffolds_16_105	-	GH18(297-533)	-	GH18	2
demux_S_67.scaffolds_16_11	-	GT2(4-163)	-	GT2	2
demux_S_67.scaffolds_16_110	-	GH20(158-517)	-	GH20	2
demux_S_67.scaffolds_16_111	-	GH2(64-908)	-	GH2	2
demux_S_67.scaffolds_16_112	3.2.1.51	GH29(52-373)+CBM32(499-599)	3.2.1.-	GH29	3
demux_S_67.scaffolds_16_116	-	GH20(143-477)	-	GH20	2
demux_S_67.scaffolds_16_13	-	GT2(3-109)	-	GT2	2
