Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_259.scaffolds_10_49	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-126)+GH13_20(176-477)	3.2.1.-	CBM34+GH13_20	3
demux_S_259.scaffolds_10_7	-	GH13_14(313-621)	-	CBM41+CBM48+GH13_14	2
demux_S_259.scaffolds_11_37	-	GH8(38-364)	-	GH8	2
demux_S_259.scaffolds_11_38	-	GT2(49-279)	-	GT2	2
demux_S_259.scaffolds_11_44	-	GT51(111-284)	-	GT51	2
demux_S_259.scaffolds_11_59	-	GH20(80-398)	-	GH20	2
demux_S_259.scaffolds_11_61	-	GH38(6-275)	-	GH38	2
demux_S_259.scaffolds_11_62	-	GH125(23-420)	-	GH125	2
demux_S_259.scaffolds_11_63	-	GH92(198-685)	-	GH92	2
demux_S_259.scaffolds_12_50	-	GH1(3-458)	-	GH1	2
demux_S_259.scaffolds_13_14	-	CE4(128-256)	-	-	1
demux_S_259.scaffolds_13_6	3.2.1.1|3.2.1.98	GH13_5(36-378)	3.2.1.-	GH13_5	3
demux_S_259.scaffolds_14_10	2.4.1.227	GT28(188-336)	2.4.1.-	GT28	3
demux_S_259.scaffolds_18_39	-	CE9(6-377)	-	CE9	2
demux_S_259.scaffolds_19_14	2.4.1.129|3.4.16.4	GT51(60-235)	2.4.1.-+3.4.16.-	GT51	3
demux_S_259.scaffolds_1_10	3.2.1.26	GH32(28-332)	3.2.1.-	GH32	3
demux_S_259.scaffolds_1_138	2.4.1.18	CBM48(22-104)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_259.scaffolds_1_141	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_259.scaffolds_20_17	-	GT2(8-129)	-	GT2	2
demux_S_259.scaffolds_20_20	-	GT2(5-112)	-	GT2	2
demux_S_259.scaffolds_20_22	-	GT2(7-143)	-	GT2	2
demux_S_259.scaffolds_20_24	-	GT2(2-130)	-	GT2	2
demux_S_259.scaffolds_20_25	-	GT2(4-133)	-	GT2	2
demux_S_259.scaffolds_20_29	-	GT2(4-166)	-	GT2	2
demux_S_259.scaffolds_20_32	-	CE4(259-371)	-	CE4	2
demux_S_259.scaffolds_22_19	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_259.scaffolds_26_6	-	GH29(116-423)	-	GH29	2
demux_S_259.scaffolds_26_7	-	GH2(114-863)+CBM71(1446-1642)+CBM71(1797-1996)	-	CBM71+GH2	2
demux_S_259.scaffolds_2_106	-	CE1(20-274)	-	-	1
demux_S_259.scaffolds_2_107	-	CE1(54-241)	-	-	1
demux_S_259.scaffolds_2_120	-	CE7(7-315)	-	CE7	2
demux_S_259.scaffolds_2_83	3.2.1.17	GH73(57-192)	3.2.1.-	GH73	3
demux_S_259.scaffolds_3_1	2.4.1.129|3.4.16.4	GT51(114-284)	2.4.1.-	GT51	3
demux_S_259.scaffolds_3_10	-	GT4(194-303)	-	GT4	2
demux_S_259.scaffolds_3_12	-	GT2(6-135)	-	GT2	2
demux_S_259.scaffolds_3_13	-	GT4(202-355)	-	GT4	2
demux_S_259.scaffolds_3_47	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_259.scaffolds_3_48	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_259.scaffolds_3_5	-	GH25(138-324)	-	GH25	2
demux_S_259.scaffolds_3_54	3.2.1.41|3.2.1.142	GH13_14(245-552)	3.2.1.-	CBM48+CBM68+GH13_14	3
demux_S_259.scaffolds_3_6	-	GT4(190-332)	-	GT4	2
demux_S_259.scaffolds_4_14	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-359)	3.2.1.-	GH13_31	3
demux_S_259.scaffolds_4_15	-	GH31(157-579)	-	GH31	2
demux_S_259.scaffolds_4_50	3.2.1.86	GH1(6-475)	3.2.1.-	GH1	3
demux_S_259.scaffolds_4_52	-	CBM67(47-191)+GH78(239-749)	-	GH78	2
demux_S_259.scaffolds_4_54	-	GH2(2-625)	-	GH2	2
demux_S_259.scaffolds_4_56	-	GH3(79-312)	-	GH3	2
demux_S_259.scaffolds_4_57	-	CBM67(105-265)+GH78(297-812)	-	GH78	2
demux_S_259.scaffolds_4_59	-	GH43_12(7-291)	-	GH43_12	2
demux_S_259.scaffolds_4_71	-	CE3(56-205)	-	-	1
demux_S_259.scaffolds_5_36	-	GT4(168-312)	-	GT4	2
demux_S_259.scaffolds_5_37	-	GT4(204-346)	-	GT4	2
demux_S_259.scaffolds_5_76	-	GH25(74-258)	-	GH25	2
demux_S_259.scaffolds_6_35	-	GH29(6-373)	-	GH29	2
demux_S_259.scaffolds_6_98	3.2.1.23	GH35(10-326)	3.2.1.-	GH35	3
demux_S_259.scaffolds_7_99	-	GH13_29(25-364)	-	GH13_29	2
demux_S_259.scaffolds_8_1	-	GH20(139-489)+GH20(582-920)	-	GH20	2
demux_S_259.scaffolds_8_85	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-372)	3.2.1.-	GH13_31	3
demux_S_259.scaffolds_9_39	-	CE1(10-249)	-	-	1
demux_S_259.scaffolds_9_47	-	GT113(14-327)	-	GT113	2
demux_S_259.scaffolds_9_53	-	GT4(313-468)	-	GT4	2
demux_S_259.scaffolds_9_81	-	GH85(191-503)	-	CBM32+GH85	2
demux_S_259.scaffolds_1_5	3.6.1.3	-	3.6.1.-	GT4	2
demux_S_259.scaffolds_1_7	3.5.4.9|1.5.1.5|6.3.4.3|1.5.1.15	-	3.5.4.-+1.5.1.-	-	1
