Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_11.scaffolds_10_10	-	GT2(25-153)	-	-	1
demux_S_11.scaffolds_10_19	-	GH23(114-245)	-	CBM50+GH23	2
demux_S_11.scaffolds_10_21	-	GT2(7-128)	-	GT2	2
demux_S_11.scaffolds_10_24	-	GT2(4-118)	-	-	1
demux_S_11.scaffolds_10_25	-	GT9(76-294)	-	GT9	2
demux_S_11.scaffolds_10_29	-	GT9(70-326)	-	GT9	2
demux_S_11.scaffolds_10_41	-	GT25(4-184)	-	-	1
demux_S_11.scaffolds_10_45	-	GT4(214-366)	-	-	1
demux_S_11.scaffolds_12_47	3.2.1.52	GH3(68-284)	3.2.1.-	GH3	3
demux_S_11.scaffolds_13_1	-	CE11(4-275)	-	CE11	2
demux_S_11.scaffolds_13_7	2.4.1.227	GT28(198-356)	2.4.1.-	GT28	3
demux_S_11.scaffolds_17_4	-	GT4(303-441)	-	-	1
demux_S_11.scaffolds_17_41	-	GT51(135-285)	-	GT51	2
demux_S_11.scaffolds_17_9	-	GT4(261-378)	-	-	1
demux_S_11.scaffolds_19_36	2.4.1.129|3.4.16.4	GT51(72-247)	2.4.1.-+3.4.16.-	GT51	3
demux_S_11.scaffolds_19_60	-	GH102(136-291)	-	GH102	2
demux_S_11.scaffolds_1_270	-	GT19(14-373)	-	GT19	2
demux_S_11.scaffolds_1_32	-	GT4(181-336)	-	GT4	2
demux_S_11.scaffolds_1_406	3.2.1.4	GH8(27-345)	3.2.1.-	GH8	3
demux_S_11.scaffolds_1_410	2.4.1.12	GT2(284-455)	2.4.1.-	GT2	3
demux_S_11.scaffolds_21_9	-	GT2(67-194)	-	GT2	2
demux_S_11.scaffolds_25_3	-	GH103(191-453)	-	GH103	2
demux_S_11.scaffolds_7_123	-	GH23(646-774)	-	GH23	2
demux_S_11.scaffolds_7_24	-	GT30(37-216)	-	GT30	2
demux_S_11.scaffolds_7_25	-	GT9(78-283)	-	GT9	2
demux_S_11.scaffolds_8_78	-	GT104(5-367)	-	GT104	2
demux_S_11.scaffolds_1_1	3.6.1.3	-	3.6.1.-	-	1
demux_S_11.scaffolds_1_2	6.1.1.11	-	6.1.1.-	-	1
demux_S_11.scaffolds_1_4	5.4.99.22	-	5.4.99.-	-	1
demux_S_11.scaffolds_1_9	5.4.99.25	-	5.4.99.-	-	1
demux_S_11.scaffolds_1_12	1.3.1.91	-	1.3.1.-	-	1
demux_S_11.scaffolds_1_14	1.1.99.39|1.1.2.4|1.1.99.40	-	1.1.99.-	-	1
demux_S_11.scaffolds_1_15	2.7.4.3	-	2.7.4.-	-	1
demux_S_11.scaffolds_1_19	2.7.7.38	-	2.7.7.-	-	1
demux_S_11.scaffolds_1_21	2.7.1.130	-	2.7.1.-	-	1
demux_S_11.scaffolds_1_30	3.6.1.23	-	3.6.1.-	-	1
demux_S_11.scaffolds_1_33	3.4.23.36	-	3.4.23.-	-	1
demux_S_11.scaffolds_1_34	6.1.1.5	-	6.1.1.-	-	1
demux_S_11.scaffolds_1_39	1.17.7.4	-	1.17.7.-	-	1
demux_S_11.scaffolds_1_42	2.3.1.234	-	2.3.1.-	-	1
demux_S_11.scaffolds_1_54	3.6.4.13	-	3.6.4.-	-	1
demux_S_11.scaffolds_1_66	4.2.1.20	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_67	4.2.1.20	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_68	4.1.1.48	-	4.1.1.-	-	1
demux_S_11.scaffolds_1_69	2.4.2.18|4.1.3.27	-	2.4.2.-	-	1
demux_S_11.scaffolds_1_91	6.3.5.2	-	6.3.5.-	-	1
demux_S_11.scaffolds_1_92	1.1.1.205	-	1.1.1.-	-	1
demux_S_11.scaffolds_1_93	6.2.1.3	-	6.2.1.-	-	1
demux_S_11.scaffolds_1_94	6.2.1.3|6.2.1.20|6.2.1.44	-	6.2.1.-	-	1
demux_S_11.scaffolds_1_112	4.2.1.33	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_113	4.2.1.33	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_114	1.1.1.85|1.1.1.42|1.1.1.87|1.1.1.83|1.1.1.N5|1.1.1.286	-	1.1.1.-	-	1
demux_S_11.scaffolds_1_115	2.3.3.13|2.3.3.14|2.3.3.17|2.3.3.3|2.3.3.19	-	2.3.3.-	-	1
demux_S_11.scaffolds_1_122	6.1.1.17	-	6.1.1.-	-	1
demux_S_11.scaffolds_1_130	1.5.1.2	-	1.5.1.-	-	1
demux_S_11.scaffolds_1_136	2.1.1.228	-	2.1.1.-	-	1
demux_S_11.scaffolds_1_141	1.2.1.41	-	1.2.1.-	-	1
demux_S_11.scaffolds_1_144	6.1.1.4	-	6.1.1.-	GH13_26	2
demux_S_11.scaffolds_1_145	3.6.4.12	-	3.6.4.-	-	1
demux_S_11.scaffolds_1_153	3.5.99.7|4.4.1.15	-	3.5.99.-	-	1
demux_S_11.scaffolds_1_156	3.5.99.10	-	3.5.99.-	-	1
demux_S_11.scaffolds_1_160	4.4.1.24	-	4.4.1.-	-	1
demux_S_11.scaffolds_1_167	4.2.1.2	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_177	3.1.26.12	-	3.1.26.-	-	1
demux_S_11.scaffolds_1_188	1.17.1.9	-	1.17.1.-	-	1
demux_S_11.scaffolds_1_196	5.1.1.1	-	5.1.1.-	-	1
demux_S_11.scaffolds_1_207	3.4.21.92	-	3.4.21.-	-	1
demux_S_11.scaffolds_1_209	3.4.21.53	-	3.4.21.-	-	1
demux_S_11.scaffolds_1_218	5.99.1.3	-	5.99.1.-	-	1
demux_S_11.scaffolds_1_219	5.99.1.3	-	5.99.1.-	-	1
demux_S_11.scaffolds_1_222	1.3.99.33	-	1.3.99.-	-	1
demux_S_11.scaffolds_1_223	4.2.99.18	-	4.2.99.-	-	1
demux_S_11.scaffolds_1_228	2.7.7.7	-	2.7.7.-	-	1
demux_S_11.scaffolds_1_231	2.7.7.7	-	2.7.7.-	-	1
demux_S_11.scaffolds_1_236	2.2.1.7|2.2.1.1	-	2.2.1.-	-	1
demux_S_11.scaffolds_1_245	2.1.1.298|2.1.1.297	-	2.1.1.-	-	1
demux_S_11.scaffolds_1_249	3.5.1.88	-	3.5.1.-	-	1
demux_S_11.scaffolds_1_250	2.4.2.44	-	2.4.2.-	-	1
demux_S_11.scaffolds_1_251	6.5.1.2	-	6.5.1.-	-	1
demux_S_11.scaffolds_1_253	4.2.1.3	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_258	3.1.3.25|3.1.3.94|3.1.3.11|3.1.3.15	-	3.1.3.-	-	1
demux_S_11.scaffolds_1_268	4.2.1.59	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_271	3.1.26.4	-	3.1.26.-	-	1
demux_S_11.scaffolds_1_276	3.5.4.33|1.1.1.193|3.5.4.26	-	3.5.4.-	-	1
demux_S_11.scaffolds_1_280	1.14.12.17	-	1.14.12.-	-	1
demux_S_11.scaffolds_1_282	6.3.4.3|1.5.1.5|3.5.4.9|6.3.4.11|6.3.4.15	-	6.3.4.-	-	1
demux_S_11.scaffolds_1_286	4.1.99.17|4.1.99.23|2.5.1.3	-	4.1.99.-	-	1
demux_S_11.scaffolds_1_303	7.2.2.8|7.2.2.9|7.2.2.12|3.6.3.3|7.2.2.15	-	7.2.2.-	-	1
demux_S_11.scaffolds_1_314	1.1.1.2|1.1.1.372|1.1.1.346	-	1.1.1.-	-	1
demux_S_11.scaffolds_1_321	1.3.5.4	-	1.3.5.-	-	1
demux_S_11.scaffolds_1_327	1.3.5.4	-	1.3.5.-	-	1
demux_S_11.scaffolds_1_345	4.2.1.9|4.2.1.25|4.2.1.162	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_350	2.7.4.28|2.7.11.33|2.7.4.27|2.7.11.32	-	2.7.4.-+2.7.11.-	-	1
demux_S_11.scaffolds_1_351	2.7.9.2	-	2.7.9.-	-	1
demux_S_11.scaffolds_1_368	1.1.1.2|1.1.1.372|1.1.1.346	-	1.1.1.-	-	1
demux_S_11.scaffolds_1_425	1.3.99.33	-	1.3.99.-	-	1
demux_S_11.scaffolds_1_428	7.2.2.8|7.2.2.9|7.2.2.12|3.6.3.3|7.2.2.15	-	7.2.2.-	-	1
demux_S_11.scaffolds_1_448	4.4.1.13	-	4.4.1.-	-	1
demux_S_11.scaffolds_1_454	2.6.1.2|2.6.1.1	-	2.6.1.-	-	1
demux_S_11.scaffolds_1_455	3.5.4.19|3.6.1.31	-	3.6.1.-+3.5.4.-	-	1
demux_S_11.scaffolds_1_456	4.3.2.10	-	4.3.2.-	-	1
demux_S_11.scaffolds_1_457	5.3.1.16	-	5.3.1.-	-	1
demux_S_11.scaffolds_1_458	3.5.1.2|4.3.2.10	-	3.5.1.-+4.3.2.-	-	1
demux_S_11.scaffolds_1_459	3.1.3.15|4.2.1.19	-	4.2.1.-+3.1.3.-	-	1
demux_S_11.scaffolds_1_460	2.6.1.9|1.1.1.23	-	2.6.1.-	-	1
demux_S_11.scaffolds_1_461	3.5.4.19|3.6.1.31|1.1.1.23	-	1.1.1.-+3.5.4.-+3.6.1.-	-	1
demux_S_11.scaffolds_1_462	2.4.2.17	-	2.4.2.-	-	1
demux_S_11.scaffolds_1_474	1.2.1.38	-	1.2.1.-	-	1
demux_S_11.scaffolds_1_479	1.2.1.3|1.2.1.26|1.2.1.83	-	1.2.1.-	-	1
demux_S_11.scaffolds_1_500	6.3.5.5	-	6.3.5.-	-	1
demux_S_11.scaffolds_1_501	3.5.2.3|2.1.3.2|6.3.5.5	-	6.3.5.-+3.5.2.-	-	1
demux_S_11.scaffolds_1_515	4.2.1.32	-	4.2.1.-	-	1
demux_S_11.scaffolds_1_526	2.6.1.1|2.6.1.57	-	2.6.1.-	-	1
demux_S_11.scaffolds_1_528	6.2.1.13	-	6.2.1.-	-	1
demux_S_11.scaffolds_1_538	2.1.1.10	-	2.1.1.-	-	1
demux_S_11.scaffolds_1_547	4.2.99.18|3.2.2.23	-	3.2.2.-+4.2.99.-	-	1
demux_S_11.scaffolds_1_569	1.3.5.4	-	1.3.5.-	-	1
demux_S_11.scaffolds_1_573	3.5.1.1	-	3.5.1.-	-	1
demux_S_11.scaffolds_1_577	7.3.2.3|7.3.2.6|7.3.2.5|7.3.2.2	-	7.3.2.-	-	1
