Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_51.scaffolds_10_105	2.4.1.227	GT28(212-383)	2.4.1.-	GT28	3
demux_S_51.scaffolds_10_114	-	GH125(71-472)	-	GH125	2
demux_S_51.scaffolds_10_130	-	GH9(336-762)	-	-	1
demux_S_51.scaffolds_10_140	-	GH144(22-432)	-	GH144	2
demux_S_51.scaffolds_10_142	3.2.1.21	GH3(99-324)	3.2.1.-	GH3	3
demux_S_51.scaffolds_10_152	-	GH43_16(496-806)+CBM6(831-946)	-	CBM6+GH43_16	2
demux_S_51.scaffolds_10_153	3.2.1.20|3.2.1.177	GH31(222-695)	3.2.1.-	GH31	3
demux_S_51.scaffolds_10_154	-	GH29(19-421)	-	GH29	2
demux_S_51.scaffolds_10_43	-	GH3(99-320)	-	GH3	2
demux_S_51.scaffolds_10_47	-	GH144(141-541)	-	GH144	2
demux_S_51.scaffolds_10_48	-	GH144(25-430)	-	GH144	2
demux_S_51.scaffolds_10_51	-	GH43_28(52-315)+CBM32(357-477)	-	GH43_28	2
demux_S_51.scaffolds_10_52	-	CE1(36-236)	-	-	1
demux_S_51.scaffolds_10_82	-	GH63(205-640)	-	GH63	2
demux_S_51.scaffolds_10_83	3.2.1.23	GH2(67-914)	3.2.1.-	GH2	3
demux_S_51.scaffolds_10_86	3.2.1.23	GH2(78-946)	3.2.1.-	GH2	3
demux_S_51.scaffolds_10_87	-	GH63(202-666)	-	GH63	2
demux_S_51.scaffolds_11_106	-	GH171(75-418)	-	GH171	2
demux_S_51.scaffolds_11_110	-	GT2(246-371)	-	GT2	2
demux_S_51.scaffolds_11_114	-	GH171(45-412)	-	GH171	2
demux_S_51.scaffolds_11_12	-	GH3(116-340)	-	GH3	2
demux_S_51.scaffolds_11_122	3.2.1.21	GH3(78-292)	3.2.1.-	GH3	3
demux_S_51.scaffolds_11_123	-	CE1(155-391)	-	CE0	2
demux_S_51.scaffolds_11_13	-	GH3(106-330)	-	GH3	2
demux_S_51.scaffolds_11_135	-	GH43_33(35-351)	-	GH43_33	2
demux_S_51.scaffolds_11_136	-	GH2(23-582)	-	GH2	2
