Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_293.scaffolds_10_25	2.4.1.129|3.4.16.4	GT51(60-235)	2.4.1.-+3.4.16.-	GT51	3
demux_S_293.scaffolds_10_45	-	CE9(7-377)	-	CE9	2
demux_S_293.scaffolds_11_1	-	GH8(34-361)	-	GH8	2
demux_S_293.scaffolds_11_44	3.2.1.26	GH32(31-336)	3.2.1.-	GH32	3
demux_S_293.scaffolds_12_30	-	GH20(141-491)+GH20(584-921)	-	GH20	2
demux_S_293.scaffolds_12_6	-	GH1(9-464)	-	GH1	2
demux_S_293.scaffolds_13_10	-	GH20(80-398)	-	GH20	2
demux_S_293.scaffolds_13_19	2.4.1.129|3.4.16.4	GT51(107-296)	2.4.1.-+3.4.16.-	GT51	3
demux_S_293.scaffolds_13_6	-	GH92(198-687)	-	GH92	2
demux_S_293.scaffolds_13_7	-	GH125(23-420)	-	GH125	2
demux_S_293.scaffolds_13_8	-	GH38(6-275)	-	GH38	2
demux_S_293.scaffolds_15_10	-	GT2(6-134)	-	GT2	2
demux_S_293.scaffolds_15_11	-	GT4(202-355)	-	GT4	2
demux_S_293.scaffolds_15_2	-	GH25(139-325)	-	GH25	2
demux_S_293.scaffolds_15_3	-	GT113(12-349)	-	GT113	2
demux_S_293.scaffolds_15_9	-	GT2(4-173)	-	GT2	2
demux_S_293.scaffolds_16_18	3.2.1.85|3.2.1.21	GH1(23-487)	3.2.1.-	GH1	3
demux_S_293.scaffolds_1_144	-	CE1(20-274)	-	-	1
demux_S_293.scaffolds_1_145	-	CE1(42-240)	-	-	1
demux_S_293.scaffolds_1_169	-	CE7(7-315)	-	CE7	2
demux_S_293.scaffolds_1_219	3.2.1.17	GH73(56-191)	3.2.1.-	GH73	3
demux_S_293.scaffolds_1_304	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-126)+GH13_20(176-477)	3.2.1.-	CBM34+GH13_20	3
demux_S_293.scaffolds_1_352	3.2.1.41|3.2.1.142	GH13_14(313-621)	3.2.1.-	CBM41+CBM48+GH13_14	3
demux_S_293.scaffolds_1_386	-	GT2(8-129)	-	GT2	2
demux_S_293.scaffolds_1_389	-	GT2(5-118)	-	GT2	2
demux_S_293.scaffolds_1_392	-	GT2(4-167)	-	GT2	2
demux_S_293.scaffolds_1_393	-	GT2(8-136)	-	GT2	2
demux_S_293.scaffolds_1_397	-	GT2(18-177)	-	GT2	2
demux_S_293.scaffolds_1_407	-	CE4(131-259)	-	-	1
demux_S_293.scaffolds_1_425	3.2.1.1|3.2.1.98	GH13_5(30-372)	3.2.1.-	GH13_5	3
demux_S_293.scaffolds_1_97	-	GT21(43-267)	-	GT2	2
demux_S_293.scaffolds_1_99	-	GT1(15-422)	-	GT1	2
demux_S_293.scaffolds_21_2	-	GT2(49-279)	-	GT2	2
demux_S_293.scaffolds_2_115	-	GT4(315-455)	-	GT4	2
demux_S_293.scaffolds_2_124	-	CE1(10-248)	-	-	1
demux_S_293.scaffolds_2_131	-	GT2(4-138)	-	GT2	2
demux_S_293.scaffolds_2_167	-	GH29(116-423)	-	GH29	2
demux_S_293.scaffolds_2_168	-	GH2(105-730)+CBM71(1444-1640)+CBM71(1795-1994)	-	CBM71+GH2	2
demux_S_293.scaffolds_2_176	2.4.1.129|3.4.16.4	GT51(112-283)	2.4.1.-	GT51	3
demux_S_293.scaffolds_2_25	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-372)	3.2.1.-	GH13_31	3
demux_S_293.scaffolds_2_87	-	GH85(193-505)	-	CBM32+GH85	2
demux_S_293.scaffolds_3_109	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_293.scaffolds_3_112	2.4.1.18	CBM48(22-106)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_293.scaffolds_3_34	-	CE4(260-380)	-	CE4	2
demux_S_293.scaffolds_4_102	-	GT4(200-350)	-	GT4	2
demux_S_293.scaffolds_4_103	-	GT4(155-298)	-	GT4	2
demux_S_293.scaffolds_4_65	-	GH25(74-258)	-	GH25	2
demux_S_293.scaffolds_5_133	-	CBM41(121-224)+CBM41(229-333)+GH13_12(597-933)	-	CBM41+CBM48+GH13_12	2
demux_S_293.scaffolds_5_39	-	GH95(119-882)	-	GH95	2
demux_S_293.scaffolds_6_96	2.4.1.227	GT28(188-337)	2.4.1.-	GT28	3
demux_S_293.scaffolds_7_25	-	GH35(10-326)	-	GH35	2
demux_S_293.scaffolds_8_65	-	GH13_14(241-548)	-	CBM48+CBM68+GH13_14	2
demux_S_293.scaffolds_8_71	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_293.scaffolds_8_72	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_293.scaffolds_9_14	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_293.scaffolds_9_27	-	GT2(4-129)	-	GT2	2
demux_S_293.scaffolds_9_46	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-359)	3.2.1.-	GH13_31	3
demux_S_293.scaffolds_9_58	3.2.1.86	GH1(6-475)	3.2.1.-	GH1	3
demux_S_293.scaffolds_1_5	2.4.2.7	-	2.4.2.-	-	1
demux_S_293.scaffolds_1_6	2.3.1.31|2.3.1.46	-	2.3.1.-	-	1
demux_S_293.scaffolds_1_8	3.5.4.4	-	3.5.4.-	-	1
demux_S_293.scaffolds_1_13	2.7.7.24	-	2.7.7.-	GT2	2
demux_S_293.scaffolds_1_15	4.2.1.46	-	4.2.1.-	-	1
demux_S_293.scaffolds_1_19	2.8.1.4	-	2.8.1.-	-	1
demux_S_293.scaffolds_1_27	3.4.23.36	-	3.4.23.-	-	1
demux_S_293.scaffolds_1_28	5.4.99.23	-	5.4.99.-	-	1
demux_S_293.scaffolds_1_29	2.7.2.11	-	2.7.2.-	-	1
demux_S_293.scaffolds_1_30	1.2.1.41	-	1.2.1.-	-	1
demux_S_293.scaffolds_1_54	3.1.3.7	-	3.1.3.-	-	1
demux_S_293.scaffolds_1_65	5.3.1.6|2.7.1.15	-	5.3.1.-	-	1
demux_S_293.scaffolds_1_66	5.4.2.7|5.4.2.12	-	5.4.2.-	-	1
demux_S_293.scaffolds_1_68	2.4.2.1	-	2.4.2.-	-	1
demux_S_293.scaffolds_1_70	2.4.2.1	-	2.4.2.-	-	1
demux_S_293.scaffolds_1_78	1.3.1.14|1.3.1.34	-	1.3.1.-	-	1
demux_S_293.scaffolds_1_79	4.1.1.23	-	4.1.1.-	-	1
demux_S_293.scaffolds_1_80	2.4.2.10	-	2.4.2.-	-	1
demux_S_293.scaffolds_1_83	3.2.2.27	-	3.2.2.-	-	1
demux_S_293.scaffolds_1_84	3.6.1.55	-	3.6.1.-	-	1
demux_S_293.scaffolds_1_85	3.5.2.3	-	3.5.2.-	-	1
demux_S_293.scaffolds_1_88	2.3.3.13|2.3.3.14|2.3.3.17|2.3.3.3|2.3.3.19	-	2.3.3.-	-	1
demux_S_293.scaffolds_1_89	1.1.1.85|1.1.1.42|1.1.1.87|1.1.1.83|1.1.1.N5|1.1.1.286	-	1.1.1.-	-	1
demux_S_293.scaffolds_1_91	4.2.1.33	-	4.2.1.-	-	1
demux_S_293.scaffolds_1_92	4.2.1.33|4.2.1.36	-	4.2.1.-	-	1
demux_S_293.scaffolds_1_100	2.3.1.275	-	2.3.1.-	-	1
demux_S_293.scaffolds_1_101	5.99.1.3	-	5.99.1.-	-	1
demux_S_293.scaffolds_1_104	5.99.1.3	-	5.99.1.-	-	1
demux_S_293.scaffolds_1_105	2.6.1.42	-	2.6.1.-	-	1
demux_S_293.scaffolds_1_108	1.1.1.27	-	1.1.1.-	-	1
demux_S_293.scaffolds_1_109	5.99.1.3	-	5.99.1.-	-	1
demux_S_293.scaffolds_1_116	2.8.1.7	-	2.8.1.-	-	1
demux_S_293.scaffolds_1_117	2.7.6.1	-	2.7.6.-	-	1
demux_S_293.scaffolds_1_120	2.7.1.23|2.7.1.86	-	2.7.1.-	-	1
demux_S_293.scaffolds_1_122	2.3.1.8	-	2.3.1.-	-	1
demux_S_293.scaffolds_1_123	3.2.2.31	-	3.2.2.-	GT4	2
demux_S_293.scaffolds_1_125	5.4.2.2|5.4.2.7|5.4.2.8	-	5.4.2.-	GT2	2
demux_S_293.scaffolds_1_129	6.3.4.3|1.5.1.5|3.5.4.9|6.3.4.11|6.3.4.15	-	6.3.4.-	-	1
demux_S_293.scaffolds_1_133	1.2.1.11	-	1.2.1.-	-	1
demux_S_293.scaffolds_1_134	4.3.3.7	-	4.3.3.-	-	1
demux_S_293.scaffolds_1_137	3.1.26.4	-	3.1.26.-	-	1
demux_S_293.scaffolds_1_140	5.99.1.2	-	5.99.1.-	-	1
demux_S_293.scaffolds_1_143	2.1.1.74|2.1.1.289	-	2.1.1.-	-	1
demux_S_293.scaffolds_1_151	6.3.1.20	-	6.3.1.-	-	1
demux_S_293.scaffolds_1_180	6.3.5.2	-	6.3.5.-	-	1
demux_S_293.scaffolds_1_185	2.1.2.1|4.1.2.48	-	2.1.2.-	GH13_11	2
demux_S_293.scaffolds_1_188	2.1.1.297	-	2.1.1.-	-	1
demux_S_293.scaffolds_1_190	2.7.1.21	-	2.7.1.-	-	1
demux_S_293.scaffolds_1_194	2.4.2.22	-	2.4.2.-	-	1
demux_S_293.scaffolds_1_195	1.7.1.7	-	1.7.1.-	-	1
demux_S_293.scaffolds_1_205	1.6.99.3	-	1.6.99.-	-	1
demux_S_293.scaffolds_1_208	1.3.99.33	-	1.3.99.-	-	1
