Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_359.scaffolds_13_24	2.4.1.227	GT28(189-353)	2.4.1.-	GT28	3
demux_S_359.scaffolds_13_60	-	GT2(5-166)	-	GT2	2
demux_S_359.scaffolds_16_10	-	GT2(5-146)	-	-	1
demux_S_359.scaffolds_16_7	-	GT4(189-338)	-	-	1
demux_S_359.scaffolds_1_117	-	GT8(3-239)	-	GT8	2
demux_S_359.scaffolds_1_135	-	GH109(2-172)	-	-	1
demux_S_359.scaffolds_1_145	-	GT2(8-137)	-	GT2	2
demux_S_359.scaffolds_1_2	-	CE4(94-219)	-	-	1
demux_S_359.scaffolds_1_206	-	GH23(56-189)	-	GH23	2
demux_S_359.scaffolds_1_46	-	GT51(83-250)	-	GT51	2
demux_S_359.scaffolds_1_87	-	GT83(2-464)	-	GT83	2
demux_S_359.scaffolds_20_9	-	GH171(56-409)	-	GH171	2
demux_S_359.scaffolds_24_10	-	GT2(54-281)	-	GT2	2
demux_S_359.scaffolds_28_1	-	GT83(4-436)	-	GT83	2
demux_S_359.scaffolds_2_30	-	CE4(68-188)	-	CE4	2
demux_S_359.scaffolds_2_74	-	CE11(6-272)	-	CE11	2
demux_S_359.scaffolds_2_78	-	GT19(4-357)	-	GT19	2
demux_S_359.scaffolds_2_80	2.7.1.130	GT30(52-216)	2.7.1.-	GT30	3
demux_S_359.scaffolds_32_4	2.4.1.129|3.4.16.4	GT51(52-226)	2.4.1.-	GT51	3
demux_S_359.scaffolds_38_10	-	CE19(44-186)	-	-	1
demux_S_359.scaffolds_3_63	-	GH109(2-176)	-	-	1
demux_S_359.scaffolds_3_69	-	GT4(204-341)	-	-	1
demux_S_359.scaffolds_3_70	-	GT4(184-313)	-	-	1
demux_S_359.scaffolds_40_14	-	GT112(50-419)	-	GT112	2
demux_S_359.scaffolds_42_11	-	AA4(9-239)	-	-	1
demux_S_359.scaffolds_42_12	-	AA4(8-242)	-	-	1
demux_S_359.scaffolds_4_29	-	GH73(188-314)	-	GH73	2
demux_S_359.scaffolds_51_3	-	GT112(50-419)	-	GT112	2
demux_S_359.scaffolds_52_3	-	GT8(2-235)	-	GT8	2
demux_S_359.scaffolds_58_3	-	GT8(3-239)	-	GT8	2
