Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_263.scaffolds_10_8	3.2.1.85|3.2.1.21	GH1(1-465)	3.2.1.-	GH1	3
demux_S_263.scaffolds_11_17	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-359)	3.2.1.-	GH13_31	3
demux_S_263.scaffolds_11_2	-	GT113(15-349)	-	GT113	2
demux_S_263.scaffolds_11_36	-	GH31(154-576)	-	GH31	2
demux_S_263.scaffolds_11_46	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-375)	3.2.1.-	GH13_31	3
demux_S_263.scaffolds_11_6	-	GT2(5-170)	-	GT2	2
demux_S_263.scaffolds_11_8	-	GT4(187-327)	-	GT4	2
demux_S_263.scaffolds_11_9	-	GT26(41-210)	-	GT26	2
demux_S_263.scaffolds_13_21	-	CE9(6-377)	-	CE9	2
demux_S_263.scaffolds_13_45	2.4.1.129|3.4.16.4	GT51(103-271)	2.4.1.-	GT51	3
demux_S_263.scaffolds_1_107	-	CE3(59-203)	-	-	1
demux_S_263.scaffolds_1_116	-	CE1(19-273)	-	-	1
demux_S_263.scaffolds_1_117	-	CE1(61-240)	-	-	1
demux_S_263.scaffolds_1_146	-	GH25(55-239)	-	GH25	2
demux_S_263.scaffolds_1_254	-	GH13_14(307-616)	-	CBM41+CBM48+GH13_14	2
demux_S_263.scaffolds_1_255	2.4.1.18	CBM48(22-105)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_263.scaffolds_1_258	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_263.scaffolds_1_30	2.4.1.227	GT28(188-338)	2.4.1.-	GT28	3
demux_S_263.scaffolds_1_310	-	CBM34(6-69)	-	-	1
demux_S_263.scaffolds_1_311	3.2.1.133|3.2.1.135|3.2.1.54	GH13_20(103-404)	3.2.1.-	CBM34+GH13_20	3
demux_S_263.scaffolds_1_56	3.2.1.86	GH1(6-176)	3.2.1.-	GH1	3
demux_S_263.scaffolds_1_57	3.2.1.86	GH1(17-290)	3.2.1.-	GH1	3
demux_S_263.scaffolds_1_82	-	CE4(261-374)	-	CE4	2
demux_S_263.scaffolds_21_3	3.2.1.22	GH36(10-702)	3.2.1.-	GH36	3
demux_S_263.scaffolds_21_7	2.4.1.7	GH13_18(36-372)	2.4.1.-	GH13_18	3
demux_S_263.scaffolds_23_5	-	GT4(200-345)	-	GT4	2
demux_S_263.scaffolds_23_6	-	GT4(197-315)	-	GT4	2
demux_S_263.scaffolds_24_5	3.2.1.96	GH25(340-526)	3.2.1.-	GH25	3
demux_S_263.scaffolds_2_208	-	GT2(8-157)	-	GT2	2
demux_S_263.scaffolds_2_221	-	GH20(80-398)	-	GH20	2
demux_S_263.scaffolds_2_223	-	GH38(6-275)	-	GH38	2
demux_S_263.scaffolds_2_224	-	GH125(23-420)	-	GH125	2
demux_S_263.scaffolds_2_244	-	GH92(204-689)	-	GH92	2
demux_S_263.scaffolds_2_245	-	GH29(20-321)	-	GH29	2
demux_S_263.scaffolds_2_246	-	GH2(5-750)+CBM71(1086-1258)	-	CBM71+GH2	2
demux_S_263.scaffolds_2_254	-	GT52(26-269)+GT2(302-421)	-	GT2+GT52	2
demux_S_263.scaffolds_2_66	-	CBM41(143-246)+CBM41(252-356)+GH13_12(620-956)	-	CBM41+CBM48+GH13_12	2
demux_S_263.scaffolds_2_76	-	GH1(3-458)	-	GH1	2
demux_S_263.scaffolds_4_128	2.4.1.129|3.4.16.4	GT51(60-238)	2.4.1.-+3.4.16.-	GT51	3
demux_S_263.scaffolds_4_19	-	CE1(10-247)	-	-	1
demux_S_263.scaffolds_4_43	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_263.scaffolds_5_18	3.2.1.96	GH73(451-561)	3.2.1.-	GH73	3
demux_S_263.scaffolds_6_109	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_263.scaffolds_6_110	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_263.scaffolds_6_116	2.4.1.129|3.4.16.4	GT51(113-303)	2.4.1.-+3.4.16.-	GT51	3
demux_S_263.scaffolds_6_49	3.2.1.23	GH35(10-326)	3.2.1.-	GH35	3
demux_S_263.scaffolds_6_62	-	GT52(28-266)	-	GT52	2
demux_S_263.scaffolds_6_69	-	GT2(5-133)	-	GT2	2
demux_S_263.scaffolds_7_44	3.2.1.1|3.2.1.98	GH13_5(30-372)	3.2.1.-	GH13_5	3
demux_S_263.scaffolds_7_5	-	GH2(185-948)+CBM71(1526-1722)+CBM71(1876-2074)	-	CBM71+GH2	2
demux_S_263.scaffolds_7_60	-	GT2(7-168)	-	GT2	2
demux_S_263.scaffolds_8_1	-	CE7(6-315)	-	CE7	2
demux_S_263.scaffolds_8_28	3.2.1.51	GH95(6-769)	3.2.1.-	GH95	3
demux_S_263.scaffolds_8_74	-	GT2(10-174)	-	GT2	2
demux_S_263.scaffolds_9_40	3.2.1.80	GH32(31-334)	3.2.1.-	GH32	3
demux_S_263.scaffolds_1_7	2.7.1.2	-	2.7.1.-	-	1
demux_S_263.scaffolds_1_8	2.1.1.45	-	2.1.1.-	-	1
