Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_203.scaffolds_10_6	-	GH25(197-383)+CBM13(435-585)+GH5_35(525-658)+CBM13(628-721)+CBM13(728-821)	-	CBM13+GH25	2
demux_S_203.scaffolds_10_7	-	GT2(12-163)	-	GT2	2
demux_S_203.scaffolds_11_11	-	GT2(212-468)	-	GT2	2
demux_S_203.scaffolds_11_12	-	GT2(10-122)	-	GT2	2
demux_S_203.scaffolds_11_13	-	GT4(381-499)	-	GT4	2
demux_S_203.scaffolds_12_7	-	GH31(195-667)	-	GH31	2
demux_S_203.scaffolds_17_1	-	GH43_27(4-114)	-	-	1
demux_S_203.scaffolds_1_140	-	GT2(19-203)	-	GT2	2
demux_S_203.scaffolds_1_3	-	GH25(47-228)	-	CBM50+GH25	2
demux_S_203.scaffolds_1_357	2.4.1.342	GT5(90-407)	2.4.1.-	GT4	3
demux_S_203.scaffolds_1_408	3.2.1.41|3.2.1.142	GH13_32(72-357)+CBM41(755-879)+CBM48(982-1069)+GH13_14(1142-1475)	3.2.1.-	CBM41+CBM48+GH13_14+GH13_32	3
demux_S_203.scaffolds_1_436	3.2.1.68	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_203.scaffolds_1_466	2.4.1.18	GH13_9(301-601)	2.4.1.-	CBM48+GH13_9	3
demux_S_203.scaffolds_1_494	-	GH3(142-365)	-	GH3	2
demux_S_203.scaffolds_1_5	-	GH125(37-432)	-	GH125	2
demux_S_203.scaffolds_1_509	-	CE1(204-437)	-	-	1
demux_S_203.scaffolds_1_627	-	GT4(210-354)	-	GT4	2
demux_S_203.scaffolds_1_692	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_203.scaffolds_1_733	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_203.scaffolds_1_738	-	GH43_12(8-362)	-	GH43_12	2
demux_S_203.scaffolds_1_753	-	GH10(58-393)+CBM9(583-759)	-	CBM9+GH10	2
demux_S_203.scaffolds_1_754	3.2.1.156	GH8(51-369)	3.2.1.-	GH8	3
demux_S_203.scaffolds_1_770	-	GT2(45-271)	-	GT2	2
demux_S_203.scaffolds_1_772	-	GT2(5-162)	-	GT2	2
demux_S_203.scaffolds_1_779	-	GT4(285-436)	-	GT4	2
demux_S_203.scaffolds_1_867	3.2.1.196|3.2.1.68|3.2.1.41	GH13_11(230-598)	3.2.1.-	CBM48+GH13_11	3
demux_S_203.scaffolds_1_870	-	GH77(188-705)	-	GH77	2
demux_S_203.scaffolds_1_877	-	GH43_10(6-276)	-	GH43_10	2
demux_S_203.scaffolds_1_878	3.2.1.156	GH8(54-371)	3.2.1.-	GH8	3
demux_S_203.scaffolds_1_879	-	GH120(320-409)	-	GH120	2
demux_S_203.scaffolds_1_881	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_203.scaffolds_1_887	-	GH43_27(281-489)	-	GH43_27	2
demux_S_203.scaffolds_2_185	-	GH13_4(85-482)	-	GH13_4	2
demux_S_203.scaffolds_2_28	-	GT2(9-116)	-	GT2	2
demux_S_203.scaffolds_2_46	-	GH127(3-565)	-	GH127	2
demux_S_203.scaffolds_2_47	-	GH121(13-1444)	-	GH121	2
demux_S_203.scaffolds_2_48	-	GH43_29(91-441)	-	GH43_29	2
demux_S_203.scaffolds_2_77	-	GH43_4(42-401)	-	GH43_4	2
demux_S_203.scaffolds_2_78	-	GH43_4(53-396)	-	GH43_4	2
demux_S_203.scaffolds_2_79	-	GH43_27(344-677)	-	GH43_27	2
demux_S_203.scaffolds_2_81	3.2.1.55	GH43_26(4-304)	3.2.1.-	GH43_26	3
demux_S_203.scaffolds_2_85	-	GH146(13-591)	-	GH146	2
demux_S_203.scaffolds_2_86	-	GT51(105-278)	-	GT51	2
demux_S_203.scaffolds_3_121	-	GH32(44-351)	-	GH32	2
demux_S_203.scaffolds_3_164	-	GH3(32-252)	-	GH3	2
demux_S_203.scaffolds_3_168	-	GH3(79-310)	-	GH3	2
demux_S_203.scaffolds_3_173	-	GH5_44(59-351)	-	GH5_44	2
demux_S_203.scaffolds_3_174	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-313)	3.2.1.-	GH43_11	3
demux_S_203.scaffolds_3_175	-	GH5_44(52-370)	-	GH5_44	2
demux_S_203.scaffolds_3_176	-	GH51(4-514)	-	GH51	2
demux_S_203.scaffolds_3_179	-	GH30_2(36-445)	-	GH30_2	2
demux_S_203.scaffolds_3_182	-	GH42(15-385)	-	GH42	2
demux_S_203.scaffolds_3_196	-	GH109(5-163)	-	-	1
demux_S_203.scaffolds_3_60	2.4.1.227	GT28(219-391)	2.4.1.-	GT28	3
demux_S_203.scaffolds_4_36	3.2.1.23	GH42(23-394)	3.2.1.-	GH42	3
