Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_193.scaffolds_10_106	-	GH171(75-418)	-	GH171	2
demux_S_193.scaffolds_10_110	-	GT2(246-371)	-	GT2	2
demux_S_193.scaffolds_10_114	-	GH171(45-412)	-	GH171	2
demux_S_193.scaffolds_10_12	-	GH3(116-340)	-	GH3	2
demux_S_193.scaffolds_10_122	3.2.1.21	GH3(78-292)	3.2.1.-	GH3	3
demux_S_193.scaffolds_10_123	-	CE1(155-391)	-	CE0	2
demux_S_193.scaffolds_10_13	-	GH3(106-330)	-	GH3	2
demux_S_193.scaffolds_10_135	-	GH43_33(35-351)	-	GH43_33	2
demux_S_193.scaffolds_10_136	-	GH2(23-582)	-	GH2	2
demux_S_193.scaffolds_10_2	-	GH5_2(48-281)	-	GH5_2	2
demux_S_193.scaffolds_10_3	-	GH5_7(66-378)	-	GH5_7	2
demux_S_193.scaffolds_10_4	-	CE7(123-419)	-	CE7	2
demux_S_193.scaffolds_10_6	-	GH2(20-683)	-	GH2	2
demux_S_193.scaffolds_10_67	-	GT2(4-164)	-	GT2	2
demux_S_193.scaffolds_10_7	2.4.1.280|2.4.1.20	GH94(3-824)	2.4.1.-	GH94	3
demux_S_193.scaffolds_10_9	-	GH97(12-668)	-	GH97	2
demux_S_193.scaffolds_11_108	3.2.1.22	GH36(27-708)	3.2.1.-	GH36	3
demux_S_193.scaffolds_11_116	2.4.1.129	GT51(56-220)	2.4.1.-	GT51	3
demux_S_193.scaffolds_11_28	-	GT2(68-283)	-	GT2	2
demux_S_193.scaffolds_11_55	-	GT2(3-173)	-	GT2	2
demux_S_193.scaffolds_11_57	-	GT4(206-351)	-	GT4	2
demux_S_193.scaffolds_12_38	-	CE7(127-422)	-	CE7	2
demux_S_193.scaffolds_12_39	-	GH97(12-661)	-	GH97	2
demux_S_193.scaffolds_12_40	-	GH2(24-550)	-	GH2	2
demux_S_193.scaffolds_12_41	-	GH2(21-684)	-	GH2	2
demux_S_193.scaffolds_12_43	-	GH3(102-325)	-	GH3	2
demux_S_193.scaffolds_12_48	-	GH105(48-367)	-	GH105	2
demux_S_193.scaffolds_12_58	-	GH109(62-472)	-	GH109	2
demux_S_193.scaffolds_12_70	-	GH74(81-187)+GH74(223-363)	-	GH74	2
demux_S_193.scaffolds_12_73	-	GH109(1-151)	-	-	1
demux_S_193.scaffolds_13_133	-	GH109(389-528)	-	-	1
demux_S_193.scaffolds_13_134	-	PL12(420-557)	-	PL12	2
demux_S_193.scaffolds_13_37	-	GH18(59-366)	-	GH18	2
demux_S_193.scaffolds_14_100	-	GT2(6-132)	-	GT2	2
demux_S_193.scaffolds_14_101	-	GT2(8-111)	-	GT2	2
demux_S_193.scaffolds_14_102	-	GT2(8-159)	-	GT2	2
demux_S_193.scaffolds_14_103	-	GT2(4-130)	-	GT2	2
demux_S_193.scaffolds_14_105	-	GT2(45-266)	-	GT2	2
demux_S_193.scaffolds_14_123	2.4.1.1	GT35(124-707)	2.4.1.-	GT35	3
demux_S_193.scaffolds_14_124	2.4.1.11	GT3(13-347)	2.4.1.-	GT3	3
demux_S_193.scaffolds_14_33	-	GT2(6-140)	-	GT2	2
demux_S_193.scaffolds_14_34	-	GT4(199-335)	-	GT4	2
demux_S_193.scaffolds_14_36	-	GT4(209-356)	-	GT4	2
demux_S_193.scaffolds_14_37	-	GT4(179-330)	-	GT4	2
demux_S_193.scaffolds_14_44	-	GT2(4-125)	-	GT2	2
demux_S_193.scaffolds_14_82	-	GT2(62-283)	-	GT0	2
demux_S_193.scaffolds_14_83	-	GT4(194-343)	-	GT4	2
demux_S_193.scaffolds_14_98	-	GT32(21-96)	-	GT32	2
demux_S_193.scaffolds_15_14	-	GT100(102-309)	-	GT100	2
demux_S_193.scaffolds_15_16	-	GT25(6-142)	-	GT25	2
demux_S_193.scaffolds_15_17	-	GT4(193-343)	-	GT4	2
demux_S_193.scaffolds_15_18	-	GT2(10-130)	-	GT2	2
demux_S_193.scaffolds_15_25	3.2.1.23	GH2(57-927)	3.2.1.-	GH2	3
demux_S_193.scaffolds_15_88	-	GH33(164-528)	-	GH33	2
demux_S_193.scaffolds_16_13	-	CE1(36-222)	-	-	1
demux_S_193.scaffolds_16_23	-	GT83(4-471)	-	-	1
demux_S_193.scaffolds_16_25	-	GT2(10-178)	-	GT2	2
demux_S_193.scaffolds_16_35	-	GH30_2(53-499)	-	GH30_2	2
demux_S_193.scaffolds_16_48	2.4.1.25	CBM20(4-78)+CBM20(145-219)+GH77(247-892)	2.4.1.-	CBM20+GH77	3
demux_S_193.scaffolds_16_51	-	GT2(6-174)	-	GT2	2
demux_S_193.scaffolds_16_67	3.2.1.23	GH43_24(54-309)+GH35(358-668)	3.2.1.-	CBM32+GH35+GH43_24	3
demux_S_193.scaffolds_16_68	-	GH43_24(61-348)	-	GH43_24	2
