Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_161.scaffolds_10_83	3.2.1.41|3.2.1.142	GH13_14(198-522)	3.2.1.-	GH13_14	3
demux_S_161.scaffolds_11_14	-	GT4(244-383)	-	GT4	2
demux_S_161.scaffolds_11_15	-	GT2(11-116)	-	GT2	2
demux_S_161.scaffolds_11_37	-	GH2(56-959)	-	GH2	2
demux_S_161.scaffolds_11_41	-	GH51(190-655)	-	GH51	2
demux_S_161.scaffolds_11_42	-	GH43_4(71-383)	-	GH43_4	2
demux_S_161.scaffolds_11_44	-	GH97(6-639)	-	GH97	2
demux_S_161.scaffolds_11_48	-	GH43_4(159-517)	-	GH43_4	2
demux_S_161.scaffolds_11_63	-	CE4(36-157)	-	CE4	2
demux_S_161.scaffolds_11_69	-	GT2(20-140)	-	GT2	2
demux_S_161.scaffolds_11_8	-	GT23(11-266)	-	GT0	2
demux_S_161.scaffolds_12_35	-	GH57(20-326)	-	GH57	2
demux_S_161.scaffolds_12_36	-	GT4(240-385)	-	GT4	2
demux_S_161.scaffolds_12_37	-	GH133(288-636)	-	GH133	2
demux_S_161.scaffolds_12_75	-	CE19(117-445)	-	CE19	2
demux_S_161.scaffolds_12_76	-	GH28(55-424)	-	GH28	2
demux_S_161.scaffolds_12_77	-	CBM67(174-343)+GH78(384-900)	-	GH78	2
demux_S_161.scaffolds_12_78	-	GH143(18-565)+GH142(628-1096)	-	GH142+GH143	2
demux_S_161.scaffolds_13_2	-	GT4(190-341)	-	GT4	2
demux_S_161.scaffolds_13_4	-	GT4(208-364)	-	GT4	2
demux_S_161.scaffolds_13_45	2.4.1.129	GT51(55-219)	2.4.1.-	GT51	3
demux_S_161.scaffolds_13_5	-	GT26(46-214)	-	GT26	2
demux_S_161.scaffolds_13_53	-	GT51(58-238)	-	GT51	2
demux_S_161.scaffolds_13_70	2.4.1.18	GH13_8(224-515)	2.4.1.-	GH13_8	3
demux_S_161.scaffolds_14_41	-	GT2(9-181)	-	GT2	2
demux_S_161.scaffolds_14_42	-	GT2(45-263)	-	GT2	2
demux_S_161.scaffolds_14_43	-	GT2(47-267)	-	GT2	2
demux_S_161.scaffolds_14_45	-	GT111(7-231)	-	GT111	2
demux_S_161.scaffolds_14_46	-	GT2(5-155)	-	GT2	2
demux_S_161.scaffolds_14_47	-	GT2(7-130)	-	GT2	2
demux_S_161.scaffolds_14_48	-	GT23(5-287)	-	GT0	2
demux_S_161.scaffolds_14_5	-	GT32(100-173)	-	GT32	2
demux_S_161.scaffolds_14_51	-	GT4(211-353)	-	GT4	2
demux_S_161.scaffolds_14_52	-	GT2(10-162)	-	GT2	2
demux_S_161.scaffolds_14_53	-	GT2(6-169)	-	GT2	2
demux_S_161.scaffolds_14_54	-	GT4(202-352)	-	GT4	2
demux_S_161.scaffolds_14_55	-	GT4(204-353)	-	GT4	2
demux_S_161.scaffolds_14_57	-	GT4(219-368)	-	GT4	2
demux_S_161.scaffolds_14_59	-	GT2(41-146)	-	GT2	2
demux_S_161.scaffolds_14_6	-	GT2(5-131)	-	GT2	2
demux_S_161.scaffolds_14_60	-	GT4(192-342)	-	GT4	2
demux_S_161.scaffolds_14_61	-	GT2(59-276)	-	GT2	2
demux_S_161.scaffolds_14_70	-	GH13_38(33-400)	-	GH13_38	2
demux_S_161.scaffolds_15_13	-	GH105(52-397)	-	GH105	2
demux_S_161.scaffolds_15_14	-	CE8(26-306)	-	CE8	2
demux_S_161.scaffolds_15_17	-	GH33(308-607)	-	GH33	2
demux_S_161.scaffolds_15_19	-	CE8(200-481)	-	CE0	2
demux_S_161.scaffolds_15_24	-	GH2(78-700)	-	GH2	2
demux_S_161.scaffolds_15_25	-	GH2(69-716)	-	GH2	2
demux_S_161.scaffolds_15_26	-	GH31(227-655)	-	GH31	2
demux_S_161.scaffolds_15_27	-	CE19(77-383)	-	-	1
demux_S_161.scaffolds_15_29	-	PL10_2(121-404)	-	PL10_2	2
demux_S_161.scaffolds_15_3	-	GH78(2-400)	-	GH78	2
demux_S_161.scaffolds_15_30	-	CE19(60-386)	-	PL10_1	2
demux_S_161.scaffolds_15_31	3.1.1.11	CE12(25-256)+CE8(272-544)	3.1.1.-	CE12+CE8	3
demux_S_161.scaffolds_15_6	-	GH43_18(84-312)	-	GH43_18	2
demux_S_161.scaffolds_15_7	-	GH140(37-465)	-	GH140	2
demux_S_161.scaffolds_16_38	2.4.1.15|2.4.1.347|3.1.3.12	GT20(2-457)	2.4.1.-	GT20	3
demux_S_161.scaffolds_16_39	3.2.1.28	GH15(221-582)	3.2.1.-	GH15	3
demux_S_161.scaffolds_16_52	-	GH20(156-503)	-	GH20	2
demux_S_161.scaffolds_16_90	-	GT11(3-277)	-	GT11	2
demux_S_161.scaffolds_17_17	-	GH141(1-511)	-	GH141	2
demux_S_161.scaffolds_17_18	-	GH31(283-715)	-	GH31	2
demux_S_161.scaffolds_17_30	-	PL29(96-327)	-	-	1
demux_S_161.scaffolds_17_31	-	PL1_2(134-324)	-	PL1_2	2
demux_S_161.scaffolds_17_33	-	PL1_2(133-326)	-	PL1_2	2
demux_S_161.scaffolds_17_38	-	GH2(37-593)	-	GH2	2
demux_S_161.scaffolds_17_47	-	GT5(5-238)	-	GT5	2
demux_S_161.scaffolds_18_30	-	GH138(4-901)	-	GH138	2
demux_S_161.scaffolds_18_33	-	GH137(19-367)+GH2(370-806)+CBM57(1083-1251)	-	CBM57+GH137+GH2	2
demux_S_161.scaffolds_18_40	3.2.1.23	GH2(48-946)	3.2.1.-	GH2	3
demux_S_161.scaffolds_18_41	-	GH2(40-823)	-	GH2	2
demux_S_161.scaffolds_18_42	-	GH106(360-809)	-	GH106	2
demux_S_161.scaffolds_18_44	-	GH139(3-740)	-	GH139	2
demux_S_161.scaffolds_19_24	3.2.1.51	GH95(21-755)	3.2.1.-	GH95	3
demux_S_161.scaffolds_19_82	-	GT35(272-734)	-	GT35	2
