Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_5.scaffolds_10_6	-	GH25(197-383)+CBM13(435-585)+GH5_35(525-658)+CBM13(628-721)+CBM13(728-821)	-	CBM13+GH25	2
demux_S_5.scaffolds_10_7	-	GT2(12-163)	-	GT2	2
demux_S_5.scaffolds_11_1	-	GT4(381-499)	-	GT4	2
demux_S_5.scaffolds_11_2	-	GT2(10-122)	-	GT2	2
demux_S_5.scaffolds_11_3	-	GT2(212-468)	-	GT2	2
demux_S_5.scaffolds_16_2	-	GH43_27(4-114)	-	-	1
demux_S_5.scaffolds_1_10	-	CE1(204-437)	-	-	1
demux_S_5.scaffolds_1_111	3.2.1.41|3.2.1.142	GH13_32(72-357)+CBM41(755-879)+CBM48(982-1069)+GH13_14(1142-1475)	3.2.1.-	CBM41+CBM48+GH13_14+GH13_32	3
demux_S_5.scaffolds_1_162	2.4.1.342	GT5(90-407)	2.4.1.-	GT4	3
demux_S_5.scaffolds_1_25	-	GH3(142-365)	-	GH3	2
demux_S_5.scaffolds_1_378	-	GT2(19-203)	-	GT2	2
demux_S_5.scaffolds_1_511	-	GH125(37-432)	-	GH125	2
demux_S_5.scaffolds_1_513	-	GH25(47-228)	-	CBM50+GH25	2
demux_S_5.scaffolds_1_53	2.4.1.18	GH13_9(301-601)	2.4.1.-	CBM48+GH13_9	3
demux_S_5.scaffolds_1_576	2.4.1.227	GT28(219-391)	2.4.1.-	GT28	3
demux_S_5.scaffolds_1_637	-	GH32(44-351)	-	GH32	2
demux_S_5.scaffolds_1_680	-	GH3(32-252)	-	GH3	2
demux_S_5.scaffolds_1_684	-	GH3(79-310)	-	GH3	2
demux_S_5.scaffolds_1_689	-	GH5_44(59-351)	-	GH5_44	2
demux_S_5.scaffolds_1_690	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-313)	3.2.1.-	GH43_11	3
demux_S_5.scaffolds_1_691	-	GH5_44(52-370)	-	GH5_44	2
demux_S_5.scaffolds_1_692	-	GH51(4-514)	-	GH51	2
demux_S_5.scaffolds_1_695	-	GH30_2(36-445)	-	GH30_2	2
demux_S_5.scaffolds_1_698	-	GH42(15-385)	-	GH42	2
demux_S_5.scaffolds_1_712	-	GH109(5-163)	-	-	1
demux_S_5.scaffolds_1_83	3.2.1.68	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_5.scaffolds_2_1	-	GH43_27(281-489)	-	GH43_27	2
demux_S_5.scaffolds_2_10	3.2.1.156	GH8(54-371)	3.2.1.-	GH8	3
demux_S_5.scaffolds_2_11	-	GH43_10(6-276)	-	GH43_10	2
demux_S_5.scaffolds_2_110	-	GT4(285-436)	-	GT4	2
demux_S_5.scaffolds_2_117	-	GT2(5-162)	-	GT2	2
demux_S_5.scaffolds_2_119	-	GT2(45-271)	-	GT2	2
demux_S_5.scaffolds_2_135	3.2.1.156	GH8(51-369)	3.2.1.-	GH8	3
demux_S_5.scaffolds_2_136	-	GH10(58-393)+CBM9(583-759)	-	CBM9+GH10	2
demux_S_5.scaffolds_2_151	-	GH43_12(8-362)	-	GH43_12	2
demux_S_5.scaffolds_2_156	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_5.scaffolds_2_18	-	GH77(188-705)	-	GH77	2
demux_S_5.scaffolds_2_196	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_5.scaffolds_2_21	3.2.1.196|3.2.1.68|3.2.1.41	GH13_11(230-598)	3.2.1.-	CBM48+GH13_11	3
demux_S_5.scaffolds_2_260	-	GT4(210-354)	-	GT4	2
demux_S_5.scaffolds_2_7	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_5.scaffolds_2_9	-	GH120(320-409)	-	GH120	2
demux_S_5.scaffolds_3_139	-	GT51(105-278)	-	GT51	2
demux_S_5.scaffolds_3_140	-	GH146(13-591)	-	GH146	2
demux_S_5.scaffolds_3_144	3.2.1.55	GH43_26(4-304)	3.2.1.-	GH43_26	3
demux_S_5.scaffolds_3_146	-	GH43_27(344-677)	-	GH43_27	2
demux_S_5.scaffolds_3_147	-	GH43_4(53-396)	-	GH43_4	2
demux_S_5.scaffolds_3_148	-	GH43_4(42-401)	-	GH43_4	2
demux_S_5.scaffolds_3_177	-	GH43_29(91-441)	-	GH43_29	2
demux_S_5.scaffolds_3_178	-	GH121(13-1444)	-	GH121	2
demux_S_5.scaffolds_3_179	-	GH127(3-565)	-	GH127	2
demux_S_5.scaffolds_3_197	-	GT2(9-116)	-	GT2	2
demux_S_5.scaffolds_3_41	-	GH13_4(85-482)	-	GH13_4	2
demux_S_5.scaffolds_4_115	-	GH31(221-682)	-	GH31	2
demux_S_5.scaffolds_4_45	2.4.99.16	GH13_3(330-549)	2.4.99.-	GH13_3	3
demux_S_5.scaffolds_4_83	3.2.1.23	GH42(23-394)	3.2.1.-	GH42	3
demux_S_5.scaffolds_5_1	3.2.1.21	GH3(674-875)	3.2.1.-	GH3	3
demux_S_5.scaffolds_5_45	2.4.1.1	GT35(100-809)	2.4.1.-	GT35	3
demux_S_5.scaffolds_5_91	2.4.1.7|2.4.1.329	GH13_18(35-379)	2.4.1.-	GH13_18	3
demux_S_5.scaffolds_5_93	-	GH13(27-413)	-	GH13_44	2
demux_S_5.scaffolds_6_11	-	GH36(136-673)	-	GH36	2
demux_S_5.scaffolds_6_19	3.2.1.177	GH31(278-723)	3.2.1.-	GH31	3
demux_S_5.scaffolds_6_24	-	GT2(362-582)	-	GT2	2
demux_S_5.scaffolds_6_28	-	CE9(98-438)	-	CE9	2
demux_S_5.scaffolds_6_30	-	GH20(144-453)	-	GH20	2
demux_S_5.scaffolds_6_38	3.2.1.23	GH2(22-901)	3.2.1.-	GH2	3
demux_S_5.scaffolds_6_41	-	GH2(72-592)	-	GH2	2
demux_S_5.scaffolds_6_64	-	GH13_14(196-551)	-	CBM48+GH13_14	2
demux_S_5.scaffolds_6_68	-	GH13(35-383)	-	GH13_44	2
demux_S_5.scaffolds_6_69	-	GH77(181-704)	-	GH77	2
demux_S_5.scaffolds_6_78	-	GH13_30(37-403)	-	GH13_30	2
demux_S_5.scaffolds_6_8	-	GH51(185-784)	-	GH51	2
demux_S_5.scaffolds_7_48	-	GT51(80-269)	-	GT51	2
demux_S_5.scaffolds_7_64	-	GH31(195-667)	-	GH31	2
demux_S_5.scaffolds_8_10	3.2.1.23	GH2(22-903)	3.2.1.-	GH2	3
demux_S_5.scaffolds_8_17	3.2.1.21	GH3(25-245)	3.2.1.-	GH3	3
demux_S_5.scaffolds_8_32	3.2.1.23	GH2(49-914)	3.2.1.-	GH2	3
demux_S_5.scaffolds_8_5	-	GH1(5-385)	-	GH1	2
demux_S_5.scaffolds_9_10	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(46-412)	3.2.1.-	GH13_31	3
demux_S_5.scaffolds_9_5	-	GH36(33-709)	-	GH36	2
demux_S_5.scaffolds_1_1	3.1.21.3	-	3.1.21.-	-	1
demux_S_5.scaffolds_1_6	3.6.4.13	-	3.6.4.-	-	1
demux_S_5.scaffolds_1_12	1.1.1.44|1.1.1.343	-	1.1.1.-	GT30	2
demux_S_5.scaffolds_1_15	1.1.1.49|1.1.1.363	-	1.1.1.-	-	1
demux_S_5.scaffolds_1_19	3.1.1.96	-	3.1.1.-	-	1
demux_S_5.scaffolds_1_28	3.1.1.29	-	3.1.1.-	-	1
demux_S_5.scaffolds_1_29	3.6.4.12	-	3.6.4.-	-	1
demux_S_5.scaffolds_1_30	4.2.1.11	-	4.2.1.-	GH13_31	2
demux_S_5.scaffolds_1_35	4.3.1.17	-	4.3.1.-	-	1
demux_S_5.scaffolds_1_51	2.7.13.3	-	2.7.13.-	-	1
demux_S_5.scaffolds_1_55	4.6.1.12	-	4.6.1.-	-	1
demux_S_5.scaffolds_1_59	1.5.1.5|3.5.4.9	-	3.5.4.-+1.5.1.-	-	1
demux_S_5.scaffolds_1_67	4.4.1.13|4.4.1.2|4.4.1.1|4.4.1.11	-	4.4.1.-	-	1
demux_S_5.scaffolds_1_68	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
