Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_17.scaffolds_10_112	-	GH3(108-331)	-	GH3	2
demux_S_17.scaffolds_10_119	-	GH2(24-716)+CBM32(724-837)	-	CBM32+GH2	2
demux_S_17.scaffolds_10_31	-	CE7(137-437)	-	CE7	2
demux_S_17.scaffolds_10_32	-	CBM67(144-318)+GH78(347-856)	-	GH78	2
demux_S_17.scaffolds_10_33	-	CBM67(344-514)+GH78(569-1102)	-	GH78	2
demux_S_17.scaffolds_10_53	-	GT51(435-588)	-	GT51	2
demux_S_17.scaffolds_10_6	-	GH16_3(36-262)	-	GH16_3	2
demux_S_17.scaffolds_10_93	-	GH20(142-479)	-	GH20	2
demux_S_17.scaffolds_11_1	-	GH13_28(119-396)+CBM74(658-974)+CBM26(1074-1148)	-	CBM25+CBM26+CBM74+GH13_28	2
demux_S_17.scaffolds_11_101	-	GT2(11-163)	-	GT2	2
demux_S_17.scaffolds_11_102	-	GH25(195-381)+CBM13(562-711)+CBM13(719-810)	-	CBM13+GH25	2
demux_S_17.scaffolds_11_12	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_17.scaffolds_11_13	-	GH35(44-397)	-	GH35	2
demux_S_17.scaffolds_11_46	2.4.99.16	GH13_3(321-539)	2.4.99.-	GH13_3	3
demux_S_17.scaffolds_11_94	-	GT111(14-251)+GT8(282-551)	-	GT111+GT8	2
demux_S_17.scaffolds_11_97	-	GT2(5-135)+GT111(393-630)+GT8(666-929)	-	GT111+GT2+GT8	2
demux_S_17.scaffolds_12_1	-	GH109(38-189)	-	-	1
demux_S_17.scaffolds_12_34	-	GH2(221-1075)	-	GH2	2
demux_S_17.scaffolds_12_35	-	GH29(35-330)	-	GH29+3.2.1.111	2
demux_S_17.scaffolds_12_37	-	CBM32(187-317)	-	CBM32	2
demux_S_17.scaffolds_12_42	-	GH92(236-741)	-	GH92	2
demux_S_17.scaffolds_12_96	-	PL10_1(61-349)	-	PL10_1	2
demux_S_17.scaffolds_13_40	-	CE4(21-123)	-	CE4	2
demux_S_17.scaffolds_13_80	-	CE1(31-236)	-	-	1
demux_S_17.scaffolds_13_86	-	GH2(34-584)	-	GH2	2
