Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_9.scaffolds_12_1	-	GH13_30(33-401)	-	GH13_30	2
demux_S_9.scaffolds_1_104	-	GH3(159-389)	-	GH3	2
demux_S_9.scaffolds_1_134	2.4.1.18	GH13_9(332-632)	2.4.1.-	CBM48+GH13_9	3
demux_S_9.scaffolds_1_152	3.2.1.196|3.2.1.68|3.2.1.41	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_9.scaffolds_1_175	3.2.1.1|3.2.1.98	GH13_5(37-374)	3.2.1.-	GH13_5	3
demux_S_9.scaffolds_1_202	-	GH13_32(2-175)	-	GH13	2
demux_S_9.scaffolds_1_203	-	GH13_32(7-115)	-	GH13	2
demux_S_9.scaffolds_1_238	2.4.1.342	GT5(87-403)	2.4.1.-	GT4	3
demux_S_9.scaffolds_1_298	-	GT4(145-300)	-	GT4	2
demux_S_9.scaffolds_1_30	2.4.1.345	GT4(206-358)	2.4.1.-	GT4	3
demux_S_9.scaffolds_1_498	-	GT4(220-359)	-	GT4	2
demux_S_9.scaffolds_1_517	-	CE1(197-433)	-	-	1
demux_S_9.scaffolds_1_590	-	GH43_10(5-273)	-	GH43_10	2
demux_S_9.scaffolds_1_593	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_9.scaffolds_1_598	-	GH43_12(11-366)	-	GH43_12	2
demux_S_9.scaffolds_1_616	-	GT2(45-271)	-	GT2	2
demux_S_9.scaffolds_1_618	-	GT2(5-123)	-	GT2	2
demux_S_9.scaffolds_1_622	3.2.1.23	GH42(28-400)	3.2.1.-	GH42	3
demux_S_9.scaffolds_1_629	3.2.1.23	GH2(60-950)	3.2.1.-	GH2	3
demux_S_9.scaffolds_1_728	3.2.1.196|3.2.1.68|3.2.1.41	GH13_11(231-597)	3.2.1.-	CBM48+GH13_11	3
demux_S_9.scaffolds_1_731	-	GH77(190-697)	-	GH77	2
demux_S_9.scaffolds_2_109	-	CE4(235-342)	-	CE4	2
demux_S_9.scaffolds_2_158	2.4.1.1	GT35(100-813)	2.4.1.-	GT35	3
demux_S_9.scaffolds_2_18	-	GT51(98-270)	-	GT51	2
demux_S_9.scaffolds_2_64	-	CE4(294-409)	-	CE4	2
demux_S_9.scaffolds_2_85	3.2.1.21	GH1(2-457)	3.2.1.-	GH1	3
demux_S_9.scaffolds_2_86	-	CE2(143-356)	-	CE2	2
demux_S_9.scaffolds_2_98	2.4.1.7|2.4.1.329	GH13_18(35-379)	2.4.1.-	GH13_18	3
demux_S_9.scaffolds_3_25	-	GT32(97-174)	-	GT32	2
demux_S_9.scaffolds_3_26	-	GT2(6-172)	-	GT2	2
demux_S_9.scaffolds_3_27	-	GT111(9-218)	-	GT111	2
demux_S_9.scaffolds_3_30	-	GT2(5-128)	-	GT2	2
demux_S_9.scaffolds_3_33	-	GT2(7-113)	-	GT2	2
demux_S_9.scaffolds_3_38	-	GT81(4-112)	-	GT2	2
demux_S_9.scaffolds_3_55	-	GT51(77-268)	-	GT51	2
demux_S_9.scaffolds_3_9	-	GT2(14-168)	-	GT2	2
demux_S_9.scaffolds_4_35	-	GH32(57-367)	-	GH32	2
demux_S_9.scaffolds_4_78	2.4.1.227	GT28(206-378)	2.4.1.-	GT28	3
demux_S_9.scaffolds_5_33	-	CBM23(80-250)	-	CBM23	2
demux_S_9.scaffolds_5_4	-	GH3(41-251)	-	GH3	2
demux_S_9.scaffolds_5_72	-	GH36(29-683)	-	GH36	2
demux_S_9.scaffolds_5_80	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(46-411)	3.2.1.-	GH13_31	3
demux_S_9.scaffolds_5_84	-	GH127(6-577)	-	GH127	2
demux_S_9.scaffolds_6_36	-	GH5_8(44-290)	-	CBM10+GH5_8	2
demux_S_9.scaffolds_6_42	2.4.99.16	GH13_3(322-539)	2.4.99.-	GH13_3	3
demux_S_9.scaffolds_6_6	-	GH30(35-483)	-	GH30	2
demux_S_9.scaffolds_7_27	-	GH36(113-645)	-	GH36	2
demux_S_9.scaffolds_7_35	-	GT39(45-320)	-	GT39	2
demux_S_9.scaffolds_7_39	-	GH3(76-307)	-	GH3	2
demux_S_9.scaffolds_7_4	-	GT2(21-135)	-	GT2	2
demux_S_9.scaffolds_7_50	3.2.1.41|3.2.1.142	GH13_14(193-544)	3.2.1.-	CBM48+GH13_14	3
demux_S_9.scaffolds_7_54	-	GH13(32-379)	-	GH13_44	2
demux_S_9.scaffolds_7_55	-	GH77(192-715)	-	GH77	2
demux_S_9.scaffolds_7_7	2.4.1.288	GT2(222-479)	2.4.1.-	GT2	3
demux_S_9.scaffolds_7_8	-	GH25(89-274)	-	GH25	2
demux_S_9.scaffolds_7_9	-	GH25(149-335)	-	GH25	2
demux_S_9.scaffolds_8_2	-	GH2(35-1024)	-	GH2	2
demux_S_9.scaffolds_9_1	-	GH30_1(39-504)	-	GH30_1	2
demux_S_9.scaffolds_9_13	3.2.1.55	GH51(8-512)	3.2.1.-	GH51	3
demux_S_9.scaffolds_9_2	-	GH42(15-382)	-	GH42	2
demux_S_9.scaffolds_1_10	2.8.4.3|2.8.4.5	-	2.8.4.-	-	1
demux_S_9.scaffolds_1_11	2.5.1.75	-	2.5.1.-	-	1
demux_S_9.scaffolds_1_21	7.4.2.4	-	7.4.2.-	-	1
demux_S_9.scaffolds_1_22	2.4.2.18	-	2.4.2.-	-	1
demux_S_9.scaffolds_1_25	2.7.11.1	-	2.7.11.-	-	1
demux_S_9.scaffolds_1_29	5.99.1.3	-	5.99.1.-	-	1
