Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_295.scaffolds_14_13	-	GT14(5-229)	-	GT14	2
demux_S_295.scaffolds_14_15	-	GT111(7-224)	-	GT111	2
demux_S_295.scaffolds_14_32	-	CE4(144-269)	-	-	1
demux_S_295.scaffolds_14_5	-	GT113(11-334)	-	GT113	2
demux_S_295.scaffolds_14_6	-	GT113(12-346)	-	GT113	2
demux_S_295.scaffolds_14_8	-	GT4(203-346)	-	GT4	2
demux_S_295.scaffolds_14_9	-	GT2(9-133)	-	GT2	2
demux_S_295.scaffolds_17_40	-	GT51(133-312)	-	GT51	2
demux_S_295.scaffolds_18_6	-	GH85(186-498)	-	CBM32+GH85	2
demux_S_295.scaffolds_1_103	2.4.1.5	GH70(269-1090)	2.4.1.-	GH70	3
demux_S_295.scaffolds_1_104	2.4.1.5	GH70(257-1046)	2.4.1.-	GH70	3
demux_S_295.scaffolds_1_114	2.4.1.5	GH70(274-1076)	2.4.1.-	GH70	3
demux_S_295.scaffolds_1_136	3.2.1.85|3.2.1.21	GH1(2-465)	3.2.1.-	GH1	3
demux_S_295.scaffolds_1_148	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-359)	3.2.1.-	GH13_31	3
demux_S_295.scaffolds_1_150	2.4.1.7	GH13_18(36-372)	2.4.1.-	GH13_18	3
demux_S_295.scaffolds_1_172	-	CE4(243-355)	-	CE4	2
demux_S_295.scaffolds_1_180	-	GH25(662-849)	-	GH25	2
demux_S_295.scaffolds_1_191	-	GT4(323-455)	-	GT4	2
demux_S_295.scaffolds_1_195	-	GH31(161-586)	-	GH31	2
demux_S_295.scaffolds_1_210	-	CBM13(336-487)	-	CBM13	2
demux_S_295.scaffolds_1_214	-	GT2(8-177)	-	GT2	2
demux_S_295.scaffolds_1_219	-	GT2(7-134)	-	GT2	2
demux_S_295.scaffolds_1_222	-	GT2(5-113)	-	GT2	2
demux_S_295.scaffolds_1_225	-	GT2(5-136)	-	GT2	2
demux_S_295.scaffolds_1_68	2.4.1.1	GT35(94-796)	2.4.1.-	GT35	3
demux_S_295.scaffolds_1_69	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_295.scaffolds_1_72	2.4.1.18	CBM48(22-101)+GH13_9(170-468)	2.4.1.-	CBM48+GH13_9	3
demux_S_295.scaffolds_1_73	3.2.1.41|3.2.1.142	CBM41(4-101)+GH13_14(311-620)	3.2.1.-	CBM41+CBM48+GH13_14	3
demux_S_295.scaffolds_1_94	2.4.1.5	GH70(240-1028)	2.4.1.-	GH70	3
demux_S_295.scaffolds_21_4	-	GH73(52-189)	-	GH73	2
demux_S_295.scaffolds_27_15	3.2.1.17	GH73(75-210)	3.2.1.-	GH73	3
demux_S_295.scaffolds_29_1	-	CE1(52-264)	-	-	1
demux_S_295.scaffolds_29_7	-	GH33(31-355)	-	GH33	2
demux_S_295.scaffolds_2_129	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-361)	3.2.1.-	GH13_31	3
demux_S_295.scaffolds_2_3	-	CE1(24-271)	-	-	1
demux_S_295.scaffolds_3_1	2.4.1.129|3.4.16.4	GT51(96-273)	2.4.1.-+3.4.16.-	GT51	3
demux_S_295.scaffolds_3_100	-	CE9(7-376)	-	CE9	2
demux_S_295.scaffolds_3_102	3.1.2.12|3.1.1.56	CE1(24-277)	3.1.2.-	-	2
demux_S_295.scaffolds_3_128	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_295.scaffolds_3_92	-	GH73(78-216)	-	GH73	2
demux_S_295.scaffolds_4_126	3.2.1.86	GH1(1-473)	3.2.1.-	GH1	3
demux_S_295.scaffolds_4_144	2.4.1.5	GH70(263-1067)	2.4.1.-	GH70	3
demux_S_295.scaffolds_4_156	-	CBM66(175-341)+GH32(469-772)+CBM66(1034-1189)	-	CBM66+GH32	2
demux_S_295.scaffolds_4_57	-	CE1(10-141)	-	-	1
demux_S_295.scaffolds_4_71	3.2.1.86	GH1(25-210)	3.2.1.-	GH1	3
demux_S_295.scaffolds_5_105	2.4.1.129|3.4.16.4	GT51(148-319)	2.4.1.-	GT51	3
demux_S_295.scaffolds_5_116	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_295.scaffolds_5_117	2.4.1.1	GT35(77-751)	2.4.1.-	GT35	3
demux_S_295.scaffolds_5_22	3.2.1.11	GH66(165-800)	3.2.1.-	GH66	3
demux_S_295.scaffolds_5_23	-	GH87(51-624)	-	GH87	2
demux_S_295.scaffolds_5_33	-	GH13_29(25-364)	-	GH13_29	2
demux_S_295.scaffolds_6_87	2.4.1.227	GT28(192-340)	2.4.1.-	GT28	3
demux_S_295.scaffolds_6_97	-	CE1(525-710)	-	-	1
demux_S_295.scaffolds_7_17	-	GH25(70-254)	-	GH25	2
demux_S_295.scaffolds_7_28	-	GT4(200-343)	-	GT4	2
demux_S_295.scaffolds_7_31	3.2.1.1|3.2.1.98	GH13_5(30-372)	3.2.1.-	GH13_5	3
demux_S_295.scaffolds_9_18	-	CE1(10-251)	-	-	1
demux_S_295.scaffolds_1_14	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
