Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_311.scaffolds_10_121	-	GH109(57-461)	-	GH109	2
demux_S_311.scaffolds_10_77	3.2.1.23	GH2(84-938)	3.2.1.-	GH2	3
demux_S_311.scaffolds_10_78	-	GH63(11-686)	-	GH63	2
demux_S_311.scaffolds_11_112	-	GH57(20-326)	-	GH57	2
demux_S_311.scaffolds_11_113	-	GT4(240-385)	-	GT4	2
demux_S_311.scaffolds_11_114	-	GH133(296-645)	-	GH133	2
demux_S_311.scaffolds_11_24	-	GH141(22-580)	-	GH141	2
demux_S_311.scaffolds_11_25	-	GH31(283-715)	-	GH31	2
demux_S_311.scaffolds_11_3	-	GT4(194-347)	-	GT4	2
demux_S_311.scaffolds_11_37	-	PL29(96-327)	-	-	1
demux_S_311.scaffolds_11_38	-	PL1_2(134-324)	-	PL1_2	2
demux_S_311.scaffolds_11_4	-	GT2(12-113)	-	GT2	2
demux_S_311.scaffolds_11_40	-	PL1_2(133-326)	-	PL1_2	2
demux_S_311.scaffolds_11_45	-	GH2(37-597)	-	GH2	2
demux_S_311.scaffolds_11_5	-	GT11(2-323)	-	GT11	2
demux_S_311.scaffolds_11_53	-	GT5(5-238)	-	GT5	2
demux_S_311.scaffolds_11_7	-	GT4(211-356)	-	GT4	2
demux_S_311.scaffolds_12_111	-	PL29(114-343)	-	-	1
demux_S_311.scaffolds_12_121	-	GT2(249-372)	-	GT2	2
demux_S_311.scaffolds_12_9	-	CE1(31-260)	-	-	1
demux_S_311.scaffolds_13_2	-	GT2(11-116)	-	GT2	2
demux_S_311.scaffolds_13_3	-	GT4(244-383)	-	GT4	2
demux_S_311.scaffolds_13_43	-	GH28(72-434)	-	GH28	2
demux_S_311.scaffolds_13_45	-	GH95(24-760)	-	GH95	2
demux_S_311.scaffolds_13_46	-	GH3(114-330)	-	GH3	2
demux_S_311.scaffolds_13_53	-	GH2(23-602)+CBM57(699-868)	-	CBM57+GH2	2
demux_S_311.scaffolds_13_54	-	GH127(325-553)	-	CBM13	2
demux_S_311.scaffolds_13_55	-	GH43_8(30-312)	-	GH43_8	2
demux_S_311.scaffolds_13_56	-	GH146(46-560)	-	GH146	2
demux_S_311.scaffolds_13_57	-	GH127(37-580)	-	GH127	2
demux_S_311.scaffolds_13_58	-	GH43_18(38-265)	-	GH95	2
demux_S_311.scaffolds_13_59	-	GH146(41-559)	-	GH146	2
demux_S_311.scaffolds_13_65	-	GH115(40-841)	-	GH115	2
demux_S_311.scaffolds_13_66	-	GH2(37-814)	-	GH2	2
demux_S_311.scaffolds_13_75	-	GH30_4(24-519)	-	GH30_4	2
demux_S_311.scaffolds_13_76	-	GH30_4(41-528)	-	GH30_4	2
demux_S_311.scaffolds_13_8	-	GT23(11-266)	-	GT0	2
demux_S_311.scaffolds_13_82	-	GH92(245-746)	-	GH92	2
demux_S_311.scaffolds_13_83	-	GH28(53-403)	-	GH28	2
