Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_247.scaffolds_10_28	-	GH73(12-144)	-	GH73	2
demux_S_247.scaffolds_10_66	-	GT2(54-272)	-	GT2	2
demux_S_247.scaffolds_10_68	-	GT2(42-149)	-	GT2	2
demux_S_247.scaffolds_10_69	-	GT4(208-353)	-	GT4	2
demux_S_247.scaffolds_10_70	-	GT101(57-280)	-	GT101	2
demux_S_247.scaffolds_10_73	-	GT2(9-163)	-	GT2	2
demux_S_247.scaffolds_10_84	-	GT2(43-263)	-	GT2	2
demux_S_247.scaffolds_10_85	-	GT2(8-182)	-	GT2	2
demux_S_247.scaffolds_11_1	-	CE9(5-378)	-	CE9	2
demux_S_247.scaffolds_11_100	-	GH13_38(33-400)	-	GH13_38	2
demux_S_247.scaffolds_11_2	-	CE9(5-378)	-	CE9	2
demux_S_247.scaffolds_11_68	-	GT51(56-244)	-	GT51	2
demux_S_247.scaffolds_11_82	-	GH2(27-596)	-	GH2	2
demux_S_247.scaffolds_11_9	-	GH97(13-666)	-	GH97	2
demux_S_247.scaffolds_11_98	2.4.1.18	GH13_8(220-511)	2.4.1.-	GH13_8	3
demux_S_247.scaffolds_12_106	-	GH43_31(36-304)	-	GH43_31	2
demux_S_247.scaffolds_12_117	-	GH51(240-680)	-	GH51	2
demux_S_247.scaffolds_12_119	-	GH43(45-343)	-	GH43	2
demux_S_247.scaffolds_12_121	-	GH2(39-498)	-	GH2	2
demux_S_247.scaffolds_12_126	-	GH66(46-591)	-	GH66	2
demux_S_247.scaffolds_12_127	-	GH31(234-684)	-	GH31	2
demux_S_247.scaffolds_12_128	-	GH31(202-631)	-	GH31	2
demux_S_247.scaffolds_12_131	-	GH32(121-406)	-	GH32	2
demux_S_247.scaffolds_12_64	-	GH31(459-683)	-	CBM32+GH31	2
demux_S_247.scaffolds_12_72	-	GH97(15-670)	-	GH97	2
demux_S_247.scaffolds_12_75	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(21-559)	3.2.1.-	GH110+3.2.1.22	3
demux_S_247.scaffolds_12_81	-	GH95(25-773)	-	GH95	2
demux_S_247.scaffolds_12_85	-	GH36(26-700)	-	GH36	2
demux_S_247.scaffolds_12_86	-	GH92(237-730)	-	GH92	2
demux_S_247.scaffolds_13_10	-	CE2(149-351)	-	CE2	2
demux_S_247.scaffolds_13_19	-	GH33(193-532)	-	GH33	2
demux_S_247.scaffolds_13_2	-	GH89(10-669)	-	GH89	2
demux_S_247.scaffolds_13_20	-	GH20(140-412)	-	GH20	2
demux_S_247.scaffolds_13_22	-	GH2(24-778)	-	GH2	2
demux_S_247.scaffolds_13_23	-	GH20(154-509)	-	GH20	2
demux_S_247.scaffolds_13_24	-	GH20(151-498)	-	GH20	2
demux_S_247.scaffolds_13_25	-	GH2(26-770)	-	GH2	2
demux_S_247.scaffolds_13_43	-	GT2(5-150)	-	GT2	2
demux_S_247.scaffolds_13_96	2.4.1.129	GT51(50-213)	2.4.1.-	GT51	3
demux_S_247.scaffolds_14_12	-	GH2(50-700)	-	GH2	2
demux_S_247.scaffolds_14_13	-	GH92(212-733)	-	GH92	2
demux_S_247.scaffolds_14_20	-	GH2(227-1021)	-	GH2	2
demux_S_247.scaffolds_14_21	-	GH95(321-984)	-	GH95	2
demux_S_247.scaffolds_14_22	-	GH3(64-305)	-	GH3	2
demux_S_247.scaffolds_14_24	3.2.1.21	GH3(206-426)	3.2.1.-	GH3	3
demux_S_247.scaffolds_14_25	-	GH43_2(90-358)+GH43_2(423-689)	-	GH43_2	2
demux_S_247.scaffolds_14_3	3.2.1.80	GH32(150-439)	3.2.1.-	GH32	3
demux_S_247.scaffolds_14_4	-	GH32(53-350)	-	GH32	2
demux_S_247.scaffolds_14_9	-	GH32(139-439)	-	GH32	2
demux_S_247.scaffolds_14_90	-	GH29(24-355)	-	GH29	2
demux_S_247.scaffolds_15_102	-	GH109(38-189)	-	-	1
demux_S_247.scaffolds_15_131	-	PL33_1(430-576)	-	PL33_1	2
demux_S_247.scaffolds_15_148	3.2.1.169|3.2.1.35	GH84(151-443)	3.2.1.-	GH84	3
demux_S_247.scaffolds_15_149	-	GH20(155-514)	-	GH20	2
demux_S_247.scaffolds_15_15	-	GH23(97-233)	-	GH23	2
demux_S_247.scaffolds_15_48	-	GH24(8-135)	-	-	1
demux_S_247.scaffolds_16_105	-	GH18(297-533)	-	GH18	2
demux_S_247.scaffolds_16_11	-	GT2(4-163)	-	GT2	2
demux_S_247.scaffolds_16_110	-	GH20(158-517)	-	GH20	2
demux_S_247.scaffolds_16_111	-	GH2(64-908)	-	GH2	2
demux_S_247.scaffolds_16_112	3.2.1.51	GH29(52-373)+CBM32(499-599)	3.2.1.-	GH29	3
demux_S_247.scaffolds_16_116	-	GH20(143-477)	-	GH20	2
demux_S_247.scaffolds_16_13	-	GT2(3-109)	-	GT2	2
demux_S_247.scaffolds_16_59	3.2.1.41|3.2.1.142	GH13_14(202-526)	3.2.1.-	GH13_14	3
demux_S_247.scaffolds_16_92	-	GT4(192-339)	-	GT4	2
demux_S_247.scaffolds_17_114	-	GH3(108-331)	-	GH3	2
demux_S_247.scaffolds_17_121	-	GH2(24-716)+CBM32(724-837)	-	CBM32+GH2	2
demux_S_247.scaffolds_17_33	-	CE7(145-445)	-	CE7	2
demux_S_247.scaffolds_17_34	-	CBM67(144-318)+GH78(347-856)	-	GH78	2
demux_S_247.scaffolds_17_35	-	CBM67(344-514)+GH78(569-1102)	-	GH78	2
demux_S_247.scaffolds_17_56	-	GT51(435-588)	-	GT51	2
demux_S_247.scaffolds_17_7	-	GH16_3(36-262)	-	GH16_3	2
demux_S_247.scaffolds_17_95	-	GH20(142-479)	-	GH20	2
demux_S_247.scaffolds_18_3	-	GH97(15-704)	-	GH97	2
demux_S_247.scaffolds_18_57	-	CBM32(309-436)	-	CBM32	2
demux_S_247.scaffolds_18_77	-	PL15_2(534-689)	-	PL15_2	2
demux_S_247.scaffolds_18_82	-	PL12_2(404-534)	-	PL12_2	2
