Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_355.scaffolds_121_1	-	GH3(3-89)	-	-	1
demux_S_355.scaffolds_1284_1	-	GT2(9-142)	-	GT2	2
demux_S_355.scaffolds_13_11	-	GH109(2-176)	-	-	1
demux_S_355.scaffolds_13_4	-	GT4(184-313)	-	-	1
demux_S_355.scaffolds_13_5	-	GT4(204-341)	-	-	1
demux_S_355.scaffolds_14_11	-	GT4(181-330)	-	GT4	2
demux_S_355.scaffolds_14_8	-	GT9(111-352)	-	GT9	2
demux_S_355.scaffolds_1593_1	-	GH171(22-178)	-	GH171	2
demux_S_355.scaffolds_1670_1	-	GT30(12-171)	-	GT30	2
demux_S_355.scaffolds_1716_1	-	CE4(36-161)	-	-	1
demux_S_355.scaffolds_1869_1	-	GH171(1-144)	-	GH171	2
demux_S_355.scaffolds_1889_1	-	GT9(30-154)	-	GT9	2
demux_S_355.scaffolds_18_2	-	GT112(44-412)	-	GT112	2
demux_S_355.scaffolds_18_5	-	GT8(3-239)	-	GT8	2
demux_S_355.scaffolds_1907_1	-	GT9(10-150)	-	GT9	2
demux_S_355.scaffolds_19_11	-	GT26(61-228)	-	GT26	2
demux_S_355.scaffolds_2025_1	-	CE4(37-141)	-	-	1
demux_S_355.scaffolds_210_2	-	GT2(6-127)	-	-	1
demux_S_355.scaffolds_2220_1	2.4.1.129|3.4.16.4	GT51(2-118)	2.4.1.-	-	2
demux_S_355.scaffolds_2328_1	-	GH3(4-128)	-	-	1
demux_S_355.scaffolds_2401_1	-	CE11(2-124)	-	-	1
demux_S_355.scaffolds_2679_1	-	GT28(1-95)	-	-	1
demux_S_355.scaffolds_294_2	-	AA4(9-239)	-	-	1
demux_S_355.scaffolds_29_4	-	GT2(54-281)	-	GT2	2
demux_S_355.scaffolds_307_2	-	GT83(2-462)	-	GT83	2
demux_S_355.scaffolds_33_6	-	GT4(189-338)	-	-	1
demux_S_355.scaffolds_33_9	-	GT2(5-146)	-	-	1
demux_S_355.scaffolds_347_1	2.4.1.227	GT28(80-244)	2.4.1.-	GT28	3
demux_S_355.scaffolds_36_3	-	GT8(3-239)	-	GT8	2
demux_S_355.scaffolds_38_4	-	GT8(3-239)	-	GT8	2
demux_S_355.scaffolds_39_2	-	GT8(4-258)	-	GT8	2
demux_S_355.scaffolds_3_15	-	GT4(226-379)	-	-	1
demux_S_355.scaffolds_3_16	-	GT2(17-155)	-	-	1
demux_S_355.scaffolds_3_2	-	GT2(7-135)	-	GT2	2
demux_S_355.scaffolds_41_3	-	GT2(7-129)	-	GT2	2
demux_S_355.scaffolds_41_4	-	GT2(9-143)	-	GT2	2
demux_S_355.scaffolds_41_5	-	GT32(19-94)	-	GT32	2
demux_S_355.scaffolds_41_6	-	GT4(202-340)	-	GT4	2
demux_S_355.scaffolds_433_1	-	GT83(4-329)	-	GT83	2
demux_S_355.scaffolds_44_2	-	GT8(2-258)	-	GT8	2
demux_S_355.scaffolds_479_2	-	GT28(5-151)	-	GT28	2
demux_S_355.scaffolds_507_2	-	GT2(5-107)	-	-	1
demux_S_355.scaffolds_55_3	-	GT112(54-421)	-	GT112	2
demux_S_355.scaffolds_56_4	-	GT112(50-419)	-	GT112	2
demux_S_355.scaffolds_58_2	-	GT8(3-239)	-	GT8	2
demux_S_355.scaffolds_6_17	-	GH109(2-172)	-	-	1
demux_S_355.scaffolds_6_7	-	GT2(8-137)	-	GT2	2
demux_S_355.scaffolds_709_1	-	GT9(4-145)	-	GT9	2
demux_S_355.scaffolds_712_2	-	GT51(47-214)	-	GT51	2
demux_S_355.scaffolds_74_4	-	GH73(228-347)	-	GH73	2
demux_S_355.scaffolds_781_1	-	GT19(1-293)	-	GT19	2
demux_S_355.scaffolds_83_2	-	GT8(10-244)	-	-	1
demux_S_355.scaffolds_8_18	-	GT2(5-110)	-	-	1
demux_S_355.scaffolds_8_19	2.4.1.226|2.4.1.175|2.4.1.212	GT2(5-165)	2.4.1.-	-	2
demux_S_355.scaffolds_8_20	-	GT2(6-149)	-	-	1
demux_S_355.scaffolds_952_1	-	GH23(56-189)	-	GH23	2
demux_S_355.scaffolds_955_2	-	CE11(6-128)	-	-	1
demux_S_355.scaffolds_1_14	2.1.1.113	-	2.1.1.-	-	1
demux_S_355.scaffolds_1_18	5.99.1.2	-	5.99.1.-	-	1
demux_S_355.scaffolds_2_33	1.18.6.1	-	1.18.6.-	-	1
demux_S_355.scaffolds_2_36	7.6.2.8|7.6.2.5	-	7.6.2.-	-	1
demux_S_355.scaffolds_3_5	2.7.7.24	-	2.7.7.-	GT2	2
demux_S_355.scaffolds_3_7	4.2.1.46	-	4.2.1.-	GT2	2
demux_S_355.scaffolds_3_25	2.8.4.3|2.8.4.5	-	2.8.4.-	-	1
demux_S_355.scaffolds_4_4	6.3.5.2	-	6.3.5.-	-	1
demux_S_355.scaffolds_4_15	3.2.2.20	-	3.2.2.-	-	1
demux_S_355.scaffolds_6_6	2.7.8.31|2.7.8.40|2.7.8.6|2.7.8.36	-	2.7.8.-	-	1
demux_S_355.scaffolds_7_4	2.7.13.3	-	2.7.13.-	-	1
demux_S_355.scaffolds_7_20	7.3.2.2	-	7.3.2.-	-	1
demux_S_355.scaffolds_11_23	2.7.4.1	-	2.7.4.-	-	1
demux_S_355.scaffolds_13_3	5.1.3.14|5.1.3.23	-	5.1.3.-	-	1
demux_S_355.scaffolds_13_14	2.6.1.87|2.6.1.102|2.6.1.100|2.6.1.101|2.6.1.98|2.6.1.106	-	2.6.1.-	-	1
demux_S_355.scaffolds_14_4	2.7.7.70|2.7.1.167	-	2.7.1.-+2.7.7.-	-	1
demux_S_355.scaffolds_14_5	5.3.1.28	-	5.3.1.-	-	1
demux_S_355.scaffolds_14_12	4.2.1.47	-	4.2.1.-	GT2	2
demux_S_355.scaffolds_15_2	3.1.21.5	-	3.1.21.-	-	1
demux_S_355.scaffolds_15_4	2.1.1.72|2.1.1.113	-	2.1.1.-	-	1
demux_S_355.scaffolds_18_7	2.7.13.3	-	2.7.13.-	-	1
demux_S_355.scaffolds_19_2	3.5.4.28|3.5.4.31	-	3.5.4.-	-	1
demux_S_355.scaffolds_19_4	3.3.1.1	-	3.3.1.-	-	1
demux_S_355.scaffolds_19_5	5.3.1.23|4.2.1.109|5.3.1.29	-	5.3.1.-	-	1
demux_S_355.scaffolds_19_6	2.4.2.1|2.4.2.44	-	2.4.2.-	-	1
demux_S_355.scaffolds_20_4	2.8.3.10|4.1.3.6	-	2.8.3.-+4.1.3.-	-	1
demux_S_355.scaffolds_20_8	4.1.3.4|4.1.3.46|4.1.3.26	-	4.1.3.-	-	1
demux_S_355.scaffolds_20_11	2.7.2.1|2.7.2.15	-	2.7.2.-	-	1
demux_S_355.scaffolds_21_7	2.7.1.23	-	2.7.1.-	-	1
demux_S_355.scaffolds_26_2	2.7.6.1	-	2.7.6.-	-	1
