Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_261.scaffolds_1_140	-	GH2(177-791)+CBM71(1518-1717)+CBM71(1866-2064)	-	CBM71+GH2	2
demux_S_261.scaffolds_1_149	-	CE4(264-375)	-	CE4	2
demux_S_261.scaffolds_1_189	3.2.1.97|3.2.1.18	GH101(632-1339)	3.2.1.-	CBM32+GH101	3
demux_S_261.scaffolds_1_190	3.2.1.169|3.2.1.35	CBM32(151-287)+GH20(503-859)+CBM32(1062-1185)+GH84(1401-1701)	3.2.1.-	CBM32+GH20+GH84	3
demux_S_261.scaffolds_1_194	-	CE1(19-271)	-	-	1
demux_S_261.scaffolds_1_195	-	CE1(61-241)	-	-	1
demux_S_261.scaffolds_1_372	3.2.1.41|3.2.1.142	GH13_14(307-615)	3.2.1.-	CBM41+CBM48+GH13_14	3
demux_S_261.scaffolds_1_373	2.4.1.18	CBM48(22-105)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_261.scaffolds_1_376	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_261.scaffolds_1_401	3.2.1.85|3.2.1.21	GH1(23-486)	3.2.1.-	GH1	3
demux_S_261.scaffolds_1_417	-	GH25(55-239)	-	GH25	2
demux_S_261.scaffolds_1_433	-	GT2(4-127)	-	GT2	2
demux_S_261.scaffolds_1_436	3.2.1.96	GH73(580-689)	3.2.1.-	GH73	3
demux_S_261.scaffolds_1_569	-	GT4(200-345)	-	GT4	2
demux_S_261.scaffolds_1_570	-	GT4(166-309)	-	GT4	2
demux_S_261.scaffolds_1_68	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_261.scaffolds_2_109	2.4.1.227	GT28(188-338)	2.4.1.-	GT28	3
demux_S_261.scaffolds_2_111	-	GH2(133-888)+CBM71(1466-1662)+CBM71(1814-2015)	-	CBM71+GH2	2
demux_S_261.scaffolds_2_112	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-126)+GH13_20(176-477)	3.2.1.-	CBM34+GH13_20	3
demux_S_261.scaffolds_2_137	-	GT4(193-330)	-	GT4	2
demux_S_261.scaffolds_2_138	-	GT2(5-166)	-	-	1
demux_S_261.scaffolds_2_152	3.2.1.1|3.2.1.98	GH13_5(30-372)	3.2.1.-	GH13_5	3
demux_S_261.scaffolds_2_234	2.4.1.129|3.4.16.4	GT51(60-237)	2.4.1.-+3.4.16.-	GT51	3
demux_S_261.scaffolds_2_308	-	GH3(129-350)	-	GH3	2
demux_S_261.scaffolds_2_333	-	CE1(10-247)	-	-	1
demux_S_261.scaffolds_2_338	-	CBM41(156-260)+CBM41(265-369)+GH13_12(633-969)	-	CBM41+CBM48+GH13_12	2
demux_S_261.scaffolds_2_354	-	GH85(235-544)	-	CBM32+GH85	2
demux_S_261.scaffolds_2_367	-	GH95(124-889)	-	GH95	2
demux_S_261.scaffolds_2_423	-	CE9(6-377)	-	CE9	2
demux_S_261.scaffolds_3_18	-	GT2(4-173)	-	GT2	2
demux_S_261.scaffolds_3_19	-	GT2(7-141)	-	GT2	2
demux_S_261.scaffolds_3_20	-	GT4(180-332)	-	GT4	2
demux_S_261.scaffolds_3_200	-	GT2(4-165)	-	GT2	2
demux_S_261.scaffolds_3_205	3.2.1.17	GH25(8-179)	3.2.1.-	GH25	3
demux_S_261.scaffolds_3_23	-	GT111(7-225)	-	GT111	2
demux_S_261.scaffolds_3_271	3.1.3.67|3.1.3.48|3.1.3.16	GT51(116-292)	3.1.3.-	GT51	3
demux_S_261.scaffolds_3_277	-	GH1(3-458)	-	GH1	2
demux_S_261.scaffolds_3_31	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-358)	3.2.1.-	GH13_31	3
demux_S_261.scaffolds_3_340	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_261.scaffolds_3_341	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_261.scaffolds_3_58	-	GH29(674-980)	-	GH29	2
demux_S_261.scaffolds_3_67	3.2.1.97|3.2.1.18	CBM40(146-329)+GH33(357-806)	3.2.1.-	CBM40+GH33	3
demux_S_261.scaffolds_3_68	-	CE7(7-315)	-	CE7	2
demux_S_261.scaffolds_4_2	2.4.1.129|3.4.16.4	GT51(113-281)	2.4.1.-	GT51	3
demux_S_261.scaffolds_4_73	-	GT2(8-157)	-	GT2	2
demux_S_261.scaffolds_4_86	-	GH20(80-398)	-	GH20	2
demux_S_261.scaffolds_4_88	-	GH38(6-275)	-	GH38	2
demux_S_261.scaffolds_4_89	-	GH125(23-420)	-	GH125	2
demux_S_261.scaffolds_4_90	-	GH92(204-689)	-	GH92	2
demux_S_261.scaffolds_5_35	-	GH20(154-502)+GH20(599-937)	-	GH20	2
demux_S_261.scaffolds_5_37	3.2.1.23	GH35(10-326)	3.2.1.-	GH35	3
demux_S_261.scaffolds_6_1	-	GT1(93-417)	-	GT1	2
demux_S_261.scaffolds_1_8	2.7.1.6|2.7.1.44	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_9	2.7.7.12	-	2.7.7.-	-	1
demux_S_261.scaffolds_1_17	7.6.2.2	-	7.6.2.-	-	1
demux_S_261.scaffolds_1_19	2.6.1.87|2.6.1.102|2.6.1.100|2.6.1.101|2.6.1.98|2.6.1.106	-	2.6.1.-	-	1
demux_S_261.scaffolds_1_20	4.2.1.20	-	4.2.1.-	-	1
demux_S_261.scaffolds_1_21	4.1.3.27	-	4.1.3.-	-	1
demux_S_261.scaffolds_1_22	2.6.1.85|4.1.3.27	-	2.6.1.-	-	1
demux_S_261.scaffolds_1_23	2.4.2.18	-	2.4.2.-	-	1
demux_S_261.scaffolds_1_24	4.1.1.48	-	4.1.1.-	-	1
demux_S_261.scaffolds_1_25	5.3.1.24	-	5.3.1.-	-	1
demux_S_261.scaffolds_1_26	4.2.1.20	-	4.2.1.-	-	1
demux_S_261.scaffolds_1_27	4.2.1.20	-	4.2.1.-	-	1
demux_S_261.scaffolds_1_30	5.4.99.12	-	5.4.99.-	-	1
demux_S_261.scaffolds_1_45	2.7.7.18	-	2.7.7.-	-	1
demux_S_261.scaffolds_1_56	2.7.4.8	-	2.7.4.-	-	1
demux_S_261.scaffolds_1_57	2.7.7.6	-	2.7.7.-	-	1
demux_S_261.scaffolds_1_59	2.1.2.9	-	2.1.2.-	-	1
demux_S_261.scaffolds_1_61	3.1.3.16	-	3.1.3.-	-	1
demux_S_261.scaffolds_1_62	2.7.11.1	-	2.7.11.-	-	1
demux_S_261.scaffolds_1_66	1.1.1.88|1.1.1.34	-	1.1.1.-	-	1
demux_S_261.scaffolds_1_70	2.7.1.4	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_72	7.2.2.10	-	7.2.2.-	CBM50	2
demux_S_261.scaffolds_1_75	1.1.1.3	-	1.1.1.-	-	1
demux_S_261.scaffolds_1_76	2.7.1.39	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_77	1.8.4.11|1.8.4.12	-	1.8.4.-	-	1
demux_S_261.scaffolds_1_78	3.5.4.28|3.5.4.31|3.5.4.32	-	3.5.4.-	-	1
demux_S_261.scaffolds_1_92	2.1.1.14	-	2.1.1.-	-	1
demux_S_261.scaffolds_1_94	2.7.7.8|2.7.7.24|2.7.7.3|2.7.7.6	-	2.7.7.-	GH13	2
demux_S_261.scaffolds_1_96	6.1.1.16	-	6.1.1.-	GH27	2
demux_S_261.scaffolds_1_99	7.6.2.10	-	7.6.2.-	-	1
demux_S_261.scaffolds_1_100	3.1.7.2|2.7.6.5	-	2.7.6.-+3.1.7.-	-	1
demux_S_261.scaffolds_1_101	3.1.1.96	-	3.1.1.-	-	1
demux_S_261.scaffolds_1_103	1.11.1.15	-	1.11.1.-	-	1
demux_S_261.scaffolds_1_106	7.6.2.8	-	7.6.2.-	-	1
demux_S_261.scaffolds_1_116	6.1.1.3	-	6.1.1.-	GH28	2
demux_S_261.scaffolds_1_120	7.6.2.5	-	7.6.2.-	-	1
demux_S_261.scaffolds_1_123	3.6.4.13	-	3.6.4.-	-	1
demux_S_261.scaffolds_1_128	7.3.2.3|7.3.2.6|7.3.2.5|7.3.2.2	-	7.3.2.-	-	1
demux_S_261.scaffolds_1_129	6.3.5.2	-	6.3.5.-	-	1
demux_S_261.scaffolds_1_131	2.5.1.6	-	2.5.1.-	-	1
demux_S_261.scaffolds_1_135	3.6.1.3	-	3.6.1.-	GT4	2
demux_S_261.scaffolds_1_138	7.2.2.7|7.2.2.16	-	7.2.2.-	-	1
demux_S_261.scaffolds_1_139	3.5.4.9|1.5.1.5|6.3.4.3|1.5.1.15	-	3.5.4.-+1.5.1.-	-	1
demux_S_261.scaffolds_1_141	4.2.1.136	-	4.2.1.-	-	1
demux_S_261.scaffolds_1_147	5.99.1.3	-	5.99.1.-	-	1
demux_S_261.scaffolds_1_155	2.7.7.7	-	2.7.7.-	GH13_30	2
demux_S_261.scaffolds_1_156	2.7.1.11	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_159	7.2.2.3|7.2.2.10	-	7.2.2.-	-	1
demux_S_261.scaffolds_1_163	5.1.3.2|5.1.3.7|5.1.3.3|5.1.3.5|5.1.3.25	-	5.1.3.-	-	1
demux_S_261.scaffolds_1_165	2.7.4.25	-	2.7.4.-	-	1
demux_S_261.scaffolds_1_168	4.3.3.6	-	4.3.3.-	-	1
demux_S_261.scaffolds_1_169	3.5.1.2|4.3.3.6	-	3.5.1.-+4.3.3.-	-	1
demux_S_261.scaffolds_1_178	1.8.1.9	-	1.8.1.-	-	1
demux_S_261.scaffolds_1_180	3.5.1.88	-	3.5.1.-	-	1
demux_S_261.scaffolds_1_187	2.7.1.202|2.7.1.195	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_193	2.8.1.4	-	2.8.1.-	-	1
demux_S_261.scaffolds_1_199	2.1.1.192	-	2.1.1.-	-	1
demux_S_261.scaffolds_1_209	2.1.1.228	-	2.1.1.-	-	1
demux_S_261.scaffolds_1_214	1.8.1.7|1.8.1.12|1.8.1.16	-	1.8.1.-	-	1
demux_S_261.scaffolds_1_216	7.3.2.2|7.3.2.5|7.3.2.1	-	7.3.2.-	-	1
demux_S_261.scaffolds_1_218	6.1.1.10	-	6.1.1.-	GH84	2
demux_S_261.scaffolds_1_244	3.4.11.2|3.4.11.7|3.4.11.14|3.4.11.3|3.4.11.1|3.4.11.20	-	3.4.11.-	-	1
demux_S_261.scaffolds_1_246	2.7.13.3	-	2.7.13.-	-	1
demux_S_261.scaffolds_1_251	5.3.1.6|2.7.1.15	-	5.3.1.-	-	1
demux_S_261.scaffolds_1_252	5.4.2.7|5.4.2.12	-	5.4.2.-	-	1
demux_S_261.scaffolds_1_254	2.4.2.1	-	2.4.2.-	-	1
demux_S_261.scaffolds_1_256	2.4.2.1	-	2.4.2.-	-	1
demux_S_261.scaffolds_1_259	2.7.1.33|2.7.1.24	-	2.7.1.-	-	1
demux_S_261.scaffolds_1_262	2.4.2.4|2.4.2.2	-	2.4.2.-	-	1
