Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_119.scaffolds_12_30	-	GH13_29(24-370)	-	GH13_29	2
demux_S_119.scaffolds_12_4	-	GH25(1-91)	-	CBM50+GH25	2
demux_S_119.scaffolds_13_74	-	AA7(34-301)	-	-	1
demux_S_119.scaffolds_14_14	-	GH73(68-206)	-	GH73	2
demux_S_119.scaffolds_14_4	3.2.1.86	GH1(3-481)	3.2.1.-	GH1	3
demux_S_119.scaffolds_14_83	-	GH25(36-215)	-	CBM50+GH25	2
demux_S_119.scaffolds_14_9	-	GT2(7-152)	-	GT2	2
demux_S_119.scaffolds_15_63	-	CE1(87-325)	-	-	1
demux_S_119.scaffolds_15_7	3.2.1.86	GH1(5-478)	3.2.1.-	GH1	3
demux_S_119.scaffolds_18_48	-	GH29(3-334)	-	GH29	2
demux_S_119.scaffolds_19_44	-	AA1(69-455)	-	-	1
demux_S_119.scaffolds_1_175	2.4.1.129|3.4.16.4	GT51(81-260)	2.4.1.-+3.4.16.-	GT51	3
demux_S_119.scaffolds_1_373	2.4.1.227	GT28(188-347)	2.4.1.-	GT28	3
demux_S_119.scaffolds_20_21	-	GH13_39(182-490)	-	GH13_39	2
demux_S_119.scaffolds_20_22	2.4.1.1	GT35(93-791)	2.4.1.-	GT35	3
demux_S_119.scaffolds_20_23	2.4.1.21	GT5(3-475)	2.4.1.-	GT5	3
demux_S_119.scaffolds_20_26	2.4.1.18	CBM48(24-99)+GH13_9(174-473)	2.4.1.-	CBM48+GH13_9	3
demux_S_119.scaffolds_21_12	-	GH20(41-357)	-	GH20	2
demux_S_119.scaffolds_21_7	3.2.1.23	GH35(10-327)	3.2.1.-	GH35	3
demux_S_119.scaffolds_21_8	-	CE9(19-378)	-	CE9	2
demux_S_119.scaffolds_23_8	-	CE4(123-249)	-	CE4	2
demux_S_119.scaffolds_24_10	3.2.1.20|3.2.1.10	GH13_31(32-382)	3.2.1.-	GH13_31	3
demux_S_119.scaffolds_24_12	-	GH32(40-335)	-	GH32	2
demux_S_119.scaffolds_26_11	-	GH36(12-703)	-	GH36	2
demux_S_119.scaffolds_26_7	-	GH170(3-361)	-	GH170	2
demux_S_119.scaffolds_29_7	-	GT2(10-172)	-	GT2	2
demux_S_119.scaffolds_29_8	-	GT4(199-356)	-	GT4	2
demux_S_119.scaffolds_2_118	-	GT4(188-333)	-	GT4	2
demux_S_119.scaffolds_2_161	-	GH170(3-361)	-	GH170	2
demux_S_119.scaffolds_30_16	-	CE1(10-261)	-	-	1
demux_S_119.scaffolds_36_7	-	GT4(159-305)	-	GT4	2
demux_S_119.scaffolds_36_8	-	GT4(203-325)	-	GT4	2
demux_S_119.scaffolds_38_5	-	GT4(325-473)	-	GT4	2
demux_S_119.scaffolds_38_6	-	GT4(324-474)	-	GT4	2
demux_S_119.scaffolds_3_19	3.2.1.180|3.2.1.179	GH88(57-384)	3.2.1.-	GH88	3
demux_S_119.scaffolds_3_2	-	PL8(452-707)	-	PL8	2
demux_S_119.scaffolds_3_25	-	PL12_1(336-474)	-	PL12_1	2
demux_S_119.scaffolds_3_27	-	GH136(38-486)	-	GH136	2
demux_S_119.scaffolds_3_31	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-378)	3.2.1.-	GH13_31	3
demux_S_119.scaffolds_3_4	3.2.1.122	GH4(9-185)	3.2.1.-	GH4	3
demux_S_119.scaffolds_3_42	-	GH38(3-252)	-	GH38	2
demux_S_119.scaffolds_3_43	-	GH125(29-418)	-	GH125	2
demux_S_119.scaffolds_3_45	-	GH1(3-457)	-	GH1	2
demux_S_119.scaffolds_3_51	-	GH29(6-307)	-	GH29	2
demux_S_119.scaffolds_3_9	-	GT2(5-174)	-	GT2	2
demux_S_119.scaffolds_4_113	3.2.1.86	GH1(3-474)	3.2.1.-	GH1	3
demux_S_119.scaffolds_4_142	-	CE9(7-373)	-	CE9	2
demux_S_119.scaffolds_4_152	-	GH29(6-376)	-	GH29	2
demux_S_119.scaffolds_4_63	2.4.1.129|3.4.16.4	GT51(67-242)	2.4.1.-	GT51	3
demux_S_119.scaffolds_51_4	-	GT2(17-99)	-	-	1
demux_S_119.scaffolds_5_103	-	GH1(1-472)	-	GH1	2
demux_S_119.scaffolds_5_51	-	GH25(7-177)	-	CBM50+GH25	2
demux_S_119.scaffolds_5_66	-	GH31(162-586)	-	GH31	2
demux_S_119.scaffolds_5_68	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(30-379)	3.2.1.-	GH13_31	3
demux_S_119.scaffolds_6_138	-	GT51(123-265)	-	GT51	2
demux_S_119.scaffolds_6_34	-	GH3(36-252)	-	GH3	2
demux_S_119.scaffolds_6_41	-	GT2(10-170)	-	GT2	2
demux_S_119.scaffolds_6_42	-	GT83(6-226)	-	-	1
demux_S_119.scaffolds_75_1	3.2.1.85|3.2.1.21	GH1(1-304)	3.2.1.-	GH1	3
demux_S_119.scaffolds_7_54	1.1.2.4	AA4(11-285)	1.1.2.-	-	2
demux_S_119.scaffolds_8_109	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(27-361)	3.2.1.-	GH13_31	3
demux_S_119.scaffolds_8_112	2.4.1.8|2.4.1.64	GH65(320-690)	2.4.1.-	GH65	3
demux_S_119.scaffolds_8_113	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(7-132)+GH13_20(182-485)	3.2.1.-	CBM34+GH13_20	3
demux_S_119.scaffolds_8_114	-	GH13_31(27-377)	-	GH13	2
demux_S_119.scaffolds_8_20	-	GH25(59-217)	-	GH25	2
demux_S_119.scaffolds_8_5	-	GT2(9-145)	-	GT2	2
demux_S_119.scaffolds_8_53	3.2.1.22	GH36(10-714)	3.2.1.-	GH36	3
demux_S_119.scaffolds_8_55	-	GT8(5-248)	-	GT8	2
demux_S_119.scaffolds_8_56	-	GT8(3-248)	-	GT8	2
demux_S_119.scaffolds_9_21	-	GH25(118-293)	-	GH25	2
demux_S_119.scaffolds_9_22	-	GT32(18-96)	-	GT32	2
demux_S_119.scaffolds_9_23	-	GT2(5-129)	-	GT2	2
demux_S_119.scaffolds_9_24	-	GT2(4-162)	-	GT2	2
demux_S_119.scaffolds_9_34	-	GH109(4-153)	-	-	1
demux_S_119.scaffolds_9_35	1.1.1.18|1.1.1.369	GH109(3-198)	1.1.1.-	-	2
demux_S_119.scaffolds_9_7	-	GT2(7-172)	-	GT2	2
demux_S_119.scaffolds_1_5	2.7.1.2	-	2.7.1.-	-	1
demux_S_119.scaffolds_1_10	4.1.1.17	-	4.1.1.-	-	1
demux_S_119.scaffolds_1_12	6.3.1.2|6.3.1.6|6.3.4.12	-	6.3.1.-	-	1
demux_S_119.scaffolds_1_13	3.4.14.11	-	3.4.14.-	-	1
demux_S_119.scaffolds_1_24	3.5.4.9|1.5.1.5|6.3.4.3|1.5.1.15	-	3.5.4.-+1.5.1.-	-	1
demux_S_119.scaffolds_1_25	3.1.11.6	-	3.1.11.-	GH3	2
demux_S_119.scaffolds_1_27	2.5.1.10	-	2.5.1.-	-	1
demux_S_119.scaffolds_1_35	2.7.4.8	-	2.7.4.-	-	1
demux_S_119.scaffolds_1_36	2.7.7.6	-	2.7.7.-	-	1
demux_S_119.scaffolds_1_39	2.1.2.9	-	2.1.2.-	-	1
demux_S_119.scaffolds_1_41	3.1.3.16	-	3.1.3.-	-	1
demux_S_119.scaffolds_1_42	2.7.11.1	-	2.7.11.-	-	1
demux_S_119.scaffolds_1_44	5.1.3.1	-	5.1.3.-	-	1
