Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_7.scaffolds_10_1	-	GT4(381-499)	-	GT4	2
demux_S_7.scaffolds_10_2	-	GT2(10-122)	-	GT2	2
demux_S_7.scaffolds_10_3	-	GT2(212-468)	-	GT2	2
demux_S_7.scaffolds_14_2	-	GH43_27(4-114)	-	-	1
demux_S_7.scaffolds_1_1	-	GH43_27(281-489)	-	GH43_27	2
demux_S_7.scaffolds_1_10	3.2.1.156	GH8(54-371)	3.2.1.-	GH8	3
demux_S_7.scaffolds_1_1005	-	GH32(44-351)	-	GH32	2
demux_S_7.scaffolds_1_1048	-	GH3(32-252)	-	GH3	2
demux_S_7.scaffolds_1_1052	-	GH3(79-310)	-	GH3	2
demux_S_7.scaffolds_1_1057	-	GH5_44(59-351)	-	GH5_44	2
demux_S_7.scaffolds_1_1058	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-313)	3.2.1.-	GH43_11	3
demux_S_7.scaffolds_1_1059	-	GH5_44(52-370)	-	GH5_44	2
demux_S_7.scaffolds_1_1060	-	GH51(4-514)	-	GH51	2
demux_S_7.scaffolds_1_1063	-	GH30_2(36-445)	-	GH30_2	2
demux_S_7.scaffolds_1_1066	-	GH42(15-385)	-	GH42	2
demux_S_7.scaffolds_1_1080	-	GH109(5-163)	-	-	1
demux_S_7.scaffolds_1_109	-	GT4(285-436)	-	GT4	2
demux_S_7.scaffolds_1_11	-	GH43_10(6-276)	-	GH43_10	2
demux_S_7.scaffolds_1_116	-	GT2(5-162)	-	GT2	2
demux_S_7.scaffolds_1_118	-	GT2(45-271)	-	GT2	2
demux_S_7.scaffolds_1_134	3.2.1.156	GH8(51-369)	3.2.1.-	GH8	3
demux_S_7.scaffolds_1_135	-	GH10(58-393)+CBM9(583-759)	-	CBM9+GH10	2
demux_S_7.scaffolds_1_150	-	GH43_12(8-362)	-	GH43_12	2
demux_S_7.scaffolds_1_155	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_7.scaffolds_1_18	-	GH77(188-705)	-	GH77	2
demux_S_7.scaffolds_1_195	3.2.1.23	GH42(25-396)	3.2.1.-	GH42	3
demux_S_7.scaffolds_1_21	3.2.1.196|3.2.1.68|3.2.1.41	GH13_11(230-598)	3.2.1.-	CBM48+GH13_11	3
demux_S_7.scaffolds_1_260	-	GT4(210-354)	-	GT4	2
demux_S_7.scaffolds_1_378	-	CE1(204-437)	-	-	1
demux_S_7.scaffolds_1_393	-	GH3(142-365)	-	GH3	2
demux_S_7.scaffolds_1_421	2.4.1.18	GH13_9(301-601)	2.4.1.-	CBM48+GH13_9	3
demux_S_7.scaffolds_1_451	3.2.1.68	CBM48(3-92)+GH13_11(172-525)	3.2.1.-	CBM48+GH13_11	3
demux_S_7.scaffolds_1_479	3.2.1.41|3.2.1.142	GH13_32(72-357)+CBM41(755-879)+CBM48(982-1069)+GH13_14(1142-1475)	3.2.1.-	CBM41+CBM48+GH13_14+GH13_32	3
demux_S_7.scaffolds_1_530	2.4.1.342	GT5(90-407)	2.4.1.-	GT4	3
demux_S_7.scaffolds_1_7	3.2.1.37|3.2.1.55|3.2.1.72	GH43_11(3-304)	3.2.1.-	GH43_11	3
demux_S_7.scaffolds_1_746	-	GT2(19-203)	-	GT2	2
demux_S_7.scaffolds_1_879	-	GH125(37-432)	-	GH125	2
demux_S_7.scaffolds_1_881	-	GH25(47-228)	-	CBM50+GH25	2
demux_S_7.scaffolds_1_9	-	GH120(320-409)	-	GH120	2
demux_S_7.scaffolds_1_944	2.4.1.227	GT28(219-391)	2.4.1.-	GT28	3
demux_S_7.scaffolds_2_139	-	GT51(105-278)	-	GT51	2
demux_S_7.scaffolds_2_140	-	GH146(13-591)	-	GH146	2
demux_S_7.scaffolds_2_144	3.2.1.55	GH43_26(4-304)	3.2.1.-	GH43_26	3
demux_S_7.scaffolds_2_146	-	GH43_27(344-677)	-	GH43_27	2
demux_S_7.scaffolds_2_147	-	GH43_4(53-396)	-	GH43_4	2
demux_S_7.scaffolds_2_148	-	GH43_4(42-401)	-	GH43_4	2
demux_S_7.scaffolds_2_177	-	GH43_29(91-441)	-	GH43_29	2
demux_S_7.scaffolds_2_178	-	GH121(13-1444)	-	GH121	2
demux_S_7.scaffolds_2_179	-	GH127(3-565)	-	GH127	2
demux_S_7.scaffolds_2_197	-	GT2(9-116)	-	GT2	2
demux_S_7.scaffolds_2_41	-	GH13_4(85-482)	-	GH13_4	2
demux_S_7.scaffolds_3_116	-	GH31(221-682)	-	GH31	2
demux_S_7.scaffolds_3_46	2.4.99.16	GH13_3(330-549)	2.4.99.-	GH13_3	3
demux_S_7.scaffolds_3_84	3.2.1.23	GH42(23-394)	3.2.1.-	GH42	3
demux_S_7.scaffolds_4_1	3.2.1.21	GH3(674-875)	3.2.1.-	GH3	3
demux_S_7.scaffolds_4_45	2.4.1.1	GT35(100-809)	2.4.1.-	GT35	3
demux_S_7.scaffolds_4_91	2.4.1.7|2.4.1.329	GH13_18(35-379)	2.4.1.-	GH13_18	3
demux_S_7.scaffolds_4_93	-	GH13(27-413)	-	GH13_44	2
demux_S_7.scaffolds_5_15	-	GH77(181-704)	-	GH77	2
demux_S_7.scaffolds_5_16	-	GH13(35-383)	-	GH13_44	2
demux_S_7.scaffolds_5_20	-	GH13_14(196-551)	-	CBM48+GH13_14	2
demux_S_7.scaffolds_5_43	-	GH2(72-592)	-	GH2	2
demux_S_7.scaffolds_5_46	3.2.1.23	GH2(22-901)	3.2.1.-	GH2	3
demux_S_7.scaffolds_5_54	-	GH20(144-453)	-	GH20	2
demux_S_7.scaffolds_5_56	-	CE9(98-438)	-	CE9	2
demux_S_7.scaffolds_5_6	-	GH13_30(37-403)	-	GH13_30	2
demux_S_7.scaffolds_5_60	-	GT2(362-582)	-	GT2	2
demux_S_7.scaffolds_5_65	3.2.1.177	GH31(278-723)	3.2.1.-	GH31	3
demux_S_7.scaffolds_5_73	-	GH36(136-673)	-	GH36	2
demux_S_7.scaffolds_5_76	-	GH51(185-784)	-	GH51	2
