Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_147.scaffolds_10_15	3.2.1.41|3.2.1.142	GH13_14(198-522)	3.2.1.-	GH13_14	3
demux_S_147.scaffolds_11_22	-	GT2(8-175)	-	GT2	2
demux_S_147.scaffolds_11_44	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(23-593)	3.2.1.-	GH110	3
demux_S_147.scaffolds_11_48	-	GH25(91-265)	-	GH25	2
demux_S_147.scaffolds_11_57	-	GH109(3-186)	-	-	1
demux_S_147.scaffolds_11_93	-	GH73(39-167)	-	CBM50+GH73	2
demux_S_147.scaffolds_12_14	-	GT4(244-383)	-	GT4	2
demux_S_147.scaffolds_12_15	-	GT2(11-116)	-	GT2	2
demux_S_147.scaffolds_12_37	-	GH2(60-963)	-	GH2	2
demux_S_147.scaffolds_12_41	-	GH51(190-655)	-	GH51	2
demux_S_147.scaffolds_12_42	-	GH43_4(71-383)	-	GH43_4	2
demux_S_147.scaffolds_12_44	-	GH97(6-639)	-	GH97	2
demux_S_147.scaffolds_12_48	-	GH43_4(159-517)	-	GH43_4	2
demux_S_147.scaffolds_12_63	-	CE4(36-157)	-	CE4	2
demux_S_147.scaffolds_12_69	-	GT2(20-140)	-	GT2	2
demux_S_147.scaffolds_12_8	-	GT23(11-266)	-	GT0	2
demux_S_147.scaffolds_13_46	-	GH133(288-636)	-	GH133	2
demux_S_147.scaffolds_13_47	-	GT4(240-385)	-	GT4	2
demux_S_147.scaffolds_13_48	-	GH57(20-326)	-	GH57	2
demux_S_147.scaffolds_13_5	-	GH143(18-565)+GH142(628-1096)	-	GH142+GH143	2
demux_S_147.scaffolds_13_6	-	CBM67(174-343)+GH78(384-900)	-	GH78	2
demux_S_147.scaffolds_13_7	-	GH28(55-424)	-	GH28	2
demux_S_147.scaffolds_13_8	-	CE19(117-445)	-	CE19	2
demux_S_147.scaffolds_14_17	2.4.1.18	GH13_8(224-515)	2.4.1.-	GH13_8	3
demux_S_147.scaffolds_14_34	-	GT51(58-238)	-	GT51	2
demux_S_147.scaffolds_14_42	2.4.1.129	GT51(55-219)	2.4.1.-	GT51	3
