Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_71.scaffolds_10_167	-	GH73(12-144)	-	GH73	2
demux_S_71.scaffolds_11_20	-	GH109(57-461)	-	GH109	2
demux_S_71.scaffolds_11_63	-	GH63(11-686)	-	GH63	2
demux_S_71.scaffolds_11_64	3.2.1.23	GH2(84-938)	3.2.1.-	GH2	3
demux_S_71.scaffolds_12_112	-	GH57(20-326)	-	GH57	2
demux_S_71.scaffolds_12_113	-	GT4(240-385)	-	GT4	2
demux_S_71.scaffolds_12_114	-	GH133(296-645)	-	GH133	2
demux_S_71.scaffolds_12_24	-	GH141(22-580)	-	GH141	2
demux_S_71.scaffolds_12_25	-	GH31(283-715)	-	GH31	2
demux_S_71.scaffolds_12_3	-	GT4(194-347)	-	GT4	2
demux_S_71.scaffolds_12_37	-	PL29(96-327)	-	-	1
demux_S_71.scaffolds_12_38	-	PL1_2(134-324)	-	PL1_2	2
demux_S_71.scaffolds_12_4	-	GT2(12-113)	-	GT2	2
demux_S_71.scaffolds_12_40	-	PL1_2(133-326)	-	PL1_2	2
demux_S_71.scaffolds_12_45	-	GH2(37-597)	-	GH2	2
demux_S_71.scaffolds_12_5	-	GT11(2-323)	-	GT11	2
demux_S_71.scaffolds_12_53	-	GT5(5-238)	-	GT5	2
demux_S_71.scaffolds_12_7	-	GT4(211-356)	-	GT4	2
demux_S_71.scaffolds_13_111	-	PL29(114-343)	-	-	1
demux_S_71.scaffolds_13_121	-	GT2(249-372)	-	GT2	2
demux_S_71.scaffolds_13_9	-	CE1(31-260)	-	-	1
demux_S_71.scaffolds_14_30	-	GH146(35-543)	-	GH146	2
demux_S_71.scaffolds_14_34	3.2.1.23	GH35(32-344)	3.2.1.-	CBM32+GH35	3
demux_S_71.scaffolds_14_35	-	GH51(371-716)	-	GH51	2
demux_S_71.scaffolds_14_36	-	GH43_19(82-313)+GH43_34(341-639)	-	GH43_19+GH43_34	2
demux_S_71.scaffolds_14_37	-	CBM67(362-538)+GH78(579-1125)	-	GH78	2
demux_S_71.scaffolds_14_45	-	GH43_17(39-303)	-	GH43_17	2
demux_S_71.scaffolds_14_46	-	GH43_24(52-346)	-	GH43_24	2
demux_S_71.scaffolds_14_47	-	GH43_9(25-288)+GH43_19(537-792)	-	GH43_19+GH43_9	2
demux_S_71.scaffolds_14_55	-	GH105(1-308)+GH154(317-679)	-	GH105+GH154	2
demux_S_71.scaffolds_14_56	-	PL42(21-313)	-	PL42	2
demux_S_71.scaffolds_14_69	-	GT2(4-148)	-	GT2	2
demux_S_71.scaffolds_14_77	3.2.1.51	GH29(40-369)+CBM32(499-599)	3.2.1.-	GH29	3
demux_S_71.scaffolds_14_78	-	GH2(48-903)	-	GH2	2
demux_S_71.scaffolds_14_79	-	GH20(154-512)	-	GH20	2
demux_S_71.scaffolds_14_97	-	GH92(241-729)	-	GH92	2
