Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_211.scaffolds_12_47	3.2.1.52	GH3(68-284)	3.2.1.-	GH3	3
demux_S_211.scaffolds_14_15	-	GT104(5-367)	-	GT104	2
demux_S_211.scaffolds_16_4	-	GT4(303-441)	-	-	1
demux_S_211.scaffolds_16_41	-	GT51(135-285)	-	GT51	2
demux_S_211.scaffolds_16_9	-	GT4(261-378)	-	-	1
demux_S_211.scaffolds_18_36	2.4.1.129|3.4.16.4	GT51(72-247)	2.4.1.-+3.4.16.-	GT51	3
demux_S_211.scaffolds_18_60	-	GH102(136-291)	-	GH102	2
demux_S_211.scaffolds_1_269	-	GT19(14-373)	-	GT19	2
demux_S_211.scaffolds_1_32	-	GT4(181-336)	-	GT4	2
demux_S_211.scaffolds_1_405	3.2.1.4	GH8(27-345)	3.2.1.-	GH8	3
demux_S_211.scaffolds_1_409	2.4.1.12	GT2(284-455)	2.4.1.-	GT2	3
demux_S_211.scaffolds_21_9	-	GT2(67-194)	-	GT2	2
demux_S_211.scaffolds_24_21	2.4.1.227	GT28(198-356)	2.4.1.-	GT28	3
demux_S_211.scaffolds_24_27	-	CE11(4-275)	-	CE11	2
demux_S_211.scaffolds_27_17	-	GH103(191-453)	-	GH103	2
demux_S_211.scaffolds_6_123	-	GH23(646-774)	-	GH23	2
demux_S_211.scaffolds_6_24	-	GT30(37-216)	-	GT30	2
demux_S_211.scaffolds_6_25	-	GT9(78-283)	-	GT9	2
demux_S_211.scaffolds_9_45	-	GT4(214-366)	-	-	1
demux_S_211.scaffolds_9_49	-	GT25(4-184)	-	-	1
demux_S_211.scaffolds_9_61	-	GT9(70-326)	-	GT9	2
demux_S_211.scaffolds_9_65	-	GT9(76-294)	-	GT9	2
demux_S_211.scaffolds_9_66	-	GT2(4-118)	-	-	1
demux_S_211.scaffolds_9_69	-	GT2(7-128)	-	GT2	2
demux_S_211.scaffolds_9_71	-	GH23(114-245)	-	CBM50+GH23	2
demux_S_211.scaffolds_9_80	-	GT2(3-110)	-	-	1
demux_S_211.scaffolds_1_1	3.6.1.3	-	3.6.1.-	-	1
demux_S_211.scaffolds_1_2	6.1.1.11	-	6.1.1.-	-	1
demux_S_211.scaffolds_1_4	5.4.99.22	-	5.4.99.-	-	1
demux_S_211.scaffolds_1_9	5.4.99.25	-	5.4.99.-	-	1
demux_S_211.scaffolds_1_12	1.3.1.91	-	1.3.1.-	-	1
demux_S_211.scaffolds_1_14	1.1.99.39|1.1.2.4|1.1.99.40	-	1.1.99.-	-	1
demux_S_211.scaffolds_1_15	2.7.4.3	-	2.7.4.-	-	1
demux_S_211.scaffolds_1_19	2.7.7.38	-	2.7.7.-	-	1
demux_S_211.scaffolds_1_21	2.7.1.130	-	2.7.1.-	-	1
demux_S_211.scaffolds_1_30	3.6.1.23	-	3.6.1.-	-	1
demux_S_211.scaffolds_1_33	3.4.23.36	-	3.4.23.-	-	1
demux_S_211.scaffolds_1_34	6.1.1.5	-	6.1.1.-	-	1
demux_S_211.scaffolds_1_39	1.17.7.4	-	1.17.7.-	-	1
demux_S_211.scaffolds_1_42	2.3.1.234	-	2.3.1.-	-	1
demux_S_211.scaffolds_1_54	3.6.4.13	-	3.6.4.-	-	1
demux_S_211.scaffolds_1_66	4.2.1.20	-	4.2.1.-	-	1
demux_S_211.scaffolds_1_67	4.2.1.20	-	4.2.1.-	-	1
demux_S_211.scaffolds_1_68	4.1.1.48	-	4.1.1.-	-	1
demux_S_211.scaffolds_1_69	2.4.2.18|4.1.3.27	-	2.4.2.-	-	1
demux_S_211.scaffolds_1_91	6.3.5.2	-	6.3.5.-	-	1
demux_S_211.scaffolds_1_92	1.1.1.205	-	1.1.1.-	-	1
demux_S_211.scaffolds_1_93	6.2.1.3	-	6.2.1.-	-	1
