Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_115.scaffolds_10_104	-	GT4(235-362)	-	GT4	2
demux_S_115.scaffolds_10_107	-	GT2(7-124)	-	GT2	2
demux_S_115.scaffolds_10_11	-	GH97(15-661)	-	GH97	2
demux_S_115.scaffolds_10_174	3.2.1.21	GH3(107-327)	3.2.1.-	GH3	3
demux_S_115.scaffolds_10_18	2.4.1.129	GT51(57-222)	2.4.1.-	GT51	3
demux_S_115.scaffolds_10_70	-	GH2(50-489)	-	GH2	2
demux_S_115.scaffolds_10_98	3.2.1.22	GH36(27-709)	3.2.1.-	GH36	3
demux_S_115.scaffolds_11_10	-	GH109(3-148)	-	-	1
demux_S_115.scaffolds_11_2	3.2.1.51	GH29(34-338)	3.2.1.-	GH29	3
demux_S_115.scaffolds_11_36	-	GT94(115-305)	-	GT4	2
demux_S_115.scaffolds_11_38	-	GT2(8-129)	-	GT2	2
demux_S_115.scaffolds_11_40	-	GT4(241-382)	-	GT4	2
demux_S_115.scaffolds_11_42	-	GT23(14-289)	-	GT23	2
demux_S_115.scaffolds_11_44	-	GT4(196-339)	-	GT4	2
demux_S_115.scaffolds_11_45	-	GT2(24-246)	-	GT2	2
demux_S_115.scaffolds_11_52	-	GH109(3-150)	-	-	1
demux_S_115.scaffolds_11_73	-	GT2(9-150)	-	GT2	2
demux_S_115.scaffolds_11_74	-	CE4(33-129)	-	-	1
demux_S_115.scaffolds_11_76	-	GT4(202-347)	-	GT4	2
demux_S_115.scaffolds_11_77	-	GT4(190-320)	-	GT4	2
demux_S_115.scaffolds_11_8	-	GH109(41-195)	-	-	1
demux_S_115.scaffolds_11_80	-	GT9(72-320)	-	GT9	2
demux_S_115.scaffolds_11_95	3.2.1.22|3.2.1.N1|3.2.1.N2	GH110(26-591)	3.2.1.-	GH110	3
demux_S_115.scaffolds_12_118	2.4.1.25	CBM20(2-83)+CBM20(140-220)+GH77(245-889)	2.4.1.-	CBM20+GH77	3
demux_S_115.scaffolds_12_32	-	GH36(26-714)	-	GH36	2
demux_S_115.scaffolds_12_61	-	GH26(36-357)	-	GH26	2
demux_S_115.scaffolds_12_62	2.4.1.281	GH130(50-361)	2.4.1.-	GH130	3
demux_S_115.scaffolds_12_72	-	GH20(173-535)	-	GH20	2
demux_S_115.scaffolds_12_76	-	GT2(6-130)	-	GT2	2
demux_S_115.scaffolds_12_80	2.4.1.180	GT26(52-217)	2.4.1.-	GT26	3
demux_S_115.scaffolds_12_83	-	GT4(178-321)	-	GT4	2
demux_S_115.scaffolds_12_84	-	CE4(67-236)	-	-	1
demux_S_115.scaffolds_12_89	-	GT4(191-338)	-	GT4	2
demux_S_115.scaffolds_13_1	-	GH92(403-678)	-	GH92	2
demux_S_115.scaffolds_13_102	-	GH123(51-589)	-	GH123	2
demux_S_115.scaffolds_13_103	3.2.1.21	GH3(78-294)	3.2.1.-	GH3	3
demux_S_115.scaffolds_13_72	-	GH43_24(46-341)	-	GH43_24	2
demux_S_115.scaffolds_13_8	-	GH3(101-325)	-	GH3	2
demux_S_115.scaffolds_13_88	-	GH78(84-536)	-	GH78	2
demux_S_115.scaffolds_13_97	3.2.1.51	GH95(25-775)	3.2.1.-	GH95	3
demux_S_115.scaffolds_14_46	-	GH92(235-740)	-	GH92	2
demux_S_115.scaffolds_14_51	-	GH43_8(27-302)	-	GH43_8	2
demux_S_115.scaffolds_15_13	-	GT4(194-350)	-	GT4	2
demux_S_115.scaffolds_15_14	-	GT2(6-159)	-	GT2	2
demux_S_115.scaffolds_15_15	-	GT4(186-337)	-	GT4	2
demux_S_115.scaffolds_15_17	-	GT2(10-139)	-	GT2	2
demux_S_115.scaffolds_15_18	-	GT4(193-343)	-	GT4	2
demux_S_115.scaffolds_15_22	-	GH92(2-234)	-	GH92	2
demux_S_115.scaffolds_15_67	-	GT30(5-179)	-	GT30	2
demux_S_115.scaffolds_15_69	-	CBM9(54-246)	-	CBM0	2
demux_S_115.scaffolds_17_10	-	GH24(43-168)	-	GH24	2
demux_S_115.scaffolds_18_12	-	GT4(213-362)	-	GT4	2
demux_S_115.scaffolds_18_20	-	GT2(11-164)	-	GT2	2
demux_S_115.scaffolds_18_9	-	GT4(209-354)	-	GT4	2
demux_S_115.scaffolds_1_112	-	GH33(189-526)	-	GH33	2
demux_S_115.scaffolds_1_113	-	GH20(141-412)	-	GH20	2
demux_S_115.scaffolds_1_174	-	GH2(387-1078)	-	GH2	2
demux_S_115.scaffolds_1_193	-	GT2(13-178)	-	GT2	2
demux_S_115.scaffolds_1_207	-	GH16_3(41-274)	-	GH16_3	2
demux_S_115.scaffolds_1_212	-	GH144(299-717)	-	GH144	2
demux_S_115.scaffolds_1_213	-	GH43_28(191-456)+CBM32(499-610)	-	GH43_28	2
demux_S_115.scaffolds_1_214	-	GH144(44-453)	-	GH144	2
demux_S_115.scaffolds_1_215	3.2.1.21	GH3(94-315)	3.2.1.-	GH3	3
demux_S_115.scaffolds_1_216	3.2.1.21	GH3(105-330)	3.2.1.-	GH3	3
demux_S_115.scaffolds_1_217	-	GH43_28(55-318)+CBM32(378-489)	-	GH43_28	2
demux_S_115.scaffolds_1_219	-	CE1(40-243)	-	-	1
demux_S_115.scaffolds_1_226	-	CE4(23-125)	-	CE4	2
demux_S_115.scaffolds_1_254	3.2.1.20|3.2.1.177	GH31(375-835)	3.2.1.-	GH31	3
demux_S_115.scaffolds_1_255	-	GH2(21-647)	-	GH2	2
demux_S_115.scaffolds_1_256	3.2.1.21	GH3(60-281)	3.2.1.-	GH3	3
demux_S_115.scaffolds_1_271	-	GH2(55-496)	-	GH2	2
demux_S_115.scaffolds_1_272	-	GH2(34-611)	-	GH2	2
demux_S_115.scaffolds_1_280	-	GH97(11-648)	-	GH97	2
demux_S_115.scaffolds_1_291	-	GH78(351-856)	-	GH78	2
demux_S_115.scaffolds_1_292	-	GH92(231-706)	-	GH92	2
demux_S_115.scaffolds_1_293	-	GH130(67-377)	-	GH130	2
demux_S_115.scaffolds_1_295	-	GH92(294-771)	-	GH92	2
demux_S_115.scaffolds_1_296	-	GH92(236-740)	-	GH92	2
demux_S_115.scaffolds_1_297	-	CE1(31-258)	-	-	1
demux_S_115.scaffolds_1_30	-	GT35(272-734)	-	GT35	2
demux_S_115.scaffolds_1_304	-	CE9(8-385)	-	CE9	2
demux_S_115.scaffolds_1_312	-	GT32(27-103)	-	GT32	2
demux_S_115.scaffolds_1_316	-	GT4(228-347)	-	GT4	2
demux_S_115.scaffolds_1_334	-	GH92(218-706)	-	GH92	2
demux_S_115.scaffolds_1_358	-	GT1(56-409)	-	GT1	2
demux_S_115.scaffolds_1_408	-	GH2(15-625)	-	GH0	2
demux_S_115.scaffolds_1_43	-	GH109(47-197)	-	-	1
demux_S_115.scaffolds_1_451	-	GH127(325-556)	-	CBM66	2
demux_S_115.scaffolds_1_452	-	GH127(38-548)	-	GH127	2
demux_S_115.scaffolds_1_453	-	GH142(37-510)	-	GH142	2
demux_S_115.scaffolds_1_48	-	GH97(15-657)	-	GH97	2
demux_S_115.scaffolds_1_491	3.2.1.80	GH32(143-438)	3.2.1.-	GH32	3
demux_S_115.scaffolds_1_500	3.2.1.152	GH2(65-750)	3.2.1.-	GH2	3
demux_S_115.scaffolds_1_509	-	GH92(268-761)	-	GH92	2
demux_S_115.scaffolds_1_526	-	CE1(33-222)	-	-	1
demux_S_115.scaffolds_1_570	-	CBM62(425-522)+CBM62(528-592)	-	CBM62	2
demux_S_115.scaffolds_1_657	-	GH13(161-484)	-	GH13	2
demux_S_115.scaffolds_1_658	-	GH31(668-899)	-	GH31	2
demux_S_115.scaffolds_1_676	-	GH109(3-190)	-	-	1
demux_S_115.scaffolds_1_77	-	CE1(83-308)	-	-	1
demux_S_115.scaffolds_1_97	-	GT4(220-381)	-	GT4	2
demux_S_115.scaffolds_1_98	-	GT2(11-139)	-	GT2	2
demux_S_115.scaffolds_21_2	-	GH109(55-459)	-	GH109	2
demux_S_115.scaffolds_2_11	-	GT4(194-344)	-	GT4	2
demux_S_115.scaffolds_2_16	-	GH43_34(37-316)	-	GH43_34	2
demux_S_115.scaffolds_2_160	3.2.1.21	GH3(61-308)	3.2.1.-	GH3	3
demux_S_115.scaffolds_2_211	-	GH109(48-459)	-	GH109	2
demux_S_115.scaffolds_2_224	3.2.1.169|3.2.1.35	GH84(151-441)	3.2.1.-	GH84	3
demux_S_115.scaffolds_2_256	-	CE7(124-420)	-	CE7	2
demux_S_115.scaffolds_2_316	-	GT51(434-583)	-	GT51	2
demux_S_115.scaffolds_2_41	-	GH78(76-578)	-	GH78	2
demux_S_115.scaffolds_2_42	-	CBM67(126-304)+GH78(332-841)	-	GH78	2
demux_S_115.scaffolds_2_424	-	GH23(302-459)	-	GH23	2
demux_S_115.scaffolds_2_43	-	CBM67(34-214)+GH78(259-721)	-	CBM67+GH78	2
demux_S_115.scaffolds_2_466	3.2.1.23	GH2(46-906)	3.2.1.-	GH2	3
demux_S_115.scaffolds_2_469	-	CE19(52-191)	-	-	1
demux_S_115.scaffolds_2_58	-	GT2(6-172)	-	GT2	2
