Gene ID	EC#	HMMER	eCAMI	DIAMOND	#ofTools
demux_S_253.scaffolds_1_11	3.2.1.22	GH36(10-702)	3.2.1.-	GH36	3
demux_S_253.scaffolds_1_15	2.4.1.7	GH13_18(36-372)	2.4.1.-	GH13_18	3
demux_S_253.scaffolds_1_16	-	GH3(173-409)	-	GH3	2
demux_S_253.scaffolds_1_196	3.2.1.17	GH73(57-192)	3.2.1.-	GH73	3
demux_S_253.scaffolds_1_219	-	CE1(20-274)	-	-	1
demux_S_253.scaffolds_1_220	-	CE1(42-240)	-	-	1
demux_S_253.scaffolds_1_244	-	CE7(7-315)	-	CE7	2
demux_S_253.scaffolds_1_252	-	GT1(86-416)	-	GT1	2
demux_S_253.scaffolds_1_326	-	GT1(15-423)	-	GT1	2
demux_S_253.scaffolds_1_328	-	GT21(43-267)	-	GT2	2
demux_S_253.scaffolds_1_37	3.2.1.1|3.2.1.98	GH13_5(36-378)	3.2.1.-	GH13_5	3
demux_S_253.scaffolds_1_45	-	CE4(128-256)	-	-	1
demux_S_253.scaffolds_1_489	3.2.1.133|3.2.1.135|3.2.1.54	CBM34(6-126)+GH13_20(176-477)	3.2.1.-	CBM34+GH13_20	3
demux_S_253.scaffolds_1_534	-	GH13_14(313-621)	-	CBM41+CBM48+GH13_14	2
demux_S_253.scaffolds_1_559	-	GT2(8-139)	-	GT2	2
demux_S_253.scaffolds_1_562	-	GT2(5-118)	-	GT2	2
demux_S_253.scaffolds_1_566	-	GT2(4-166)	-	GT2	2
demux_S_253.scaffolds_1_568	-	GT2(9-146)	-	GT2	2
demux_S_253.scaffolds_1_571	-	GT2(8-167)	-	GT2	2
demux_S_253.scaffolds_1_574	-	CE4(259-370)	-	CE4	2
demux_S_253.scaffolds_1_642	2.4.1.21	GT5(2-473)	2.4.1.-	GT5	3
demux_S_253.scaffolds_1_645	2.4.1.18	CBM48(22-104)+GH13_9(173-471)	2.4.1.-	CBM48+GH13_9	3
demux_S_253.scaffolds_1_78	3.2.1.85|3.2.1.21	GH1(1-465)	3.2.1.-	GH1	3
demux_S_253.scaffolds_1_819	3.2.1.26	GH32(28-332)	3.2.1.-	GH32	3
demux_S_253.scaffolds_1_840	2.4.1.227	GT28(177-325)	2.4.1.-	GT28	3
demux_S_253.scaffolds_2_149	-	GT4(204-346)	-	GT4	2
demux_S_253.scaffolds_2_150	-	GT4(167-312)	-	GT4	2
demux_S_253.scaffolds_2_303	-	CBM41(121-224)+CBM41(229-333)+GH13_12(597-933)	-	CBM41+CBM48+GH13_12	2
demux_S_253.scaffolds_2_309	-	GT4(309-449)	-	GT4	2
demux_S_253.scaffolds_2_311	-	GT2(8-132)	-	GT2	2
demux_S_253.scaffolds_2_312	-	GT8(3-232)	-	GT8	2
demux_S_253.scaffolds_2_333	3.2.1.26	GH32(37-340)	3.2.1.-	GH32	3
demux_S_253.scaffolds_2_368	3.2.1.10|3.2.1.70|3.2.1.1|3.2.1.93|3.2.1.20	GH13_31(28-359)	3.2.1.-	GH13_31	3
demux_S_253.scaffolds_2_369	-	GH31(157-579)	-	GH31	2
demux_S_253.scaffolds_2_405	3.2.1.86	GH1(6-475)	3.2.1.-	GH1	3
demux_S_253.scaffolds_2_413	-	CE3(57-205)	-	-	1
demux_S_253.scaffolds_2_501	-	GT4(313-467)	-	GT4	2
demux_S_253.scaffolds_2_507	-	GT113(14-327)	-	GT113	2
demux_S_253.scaffolds_2_99	-	GH25(74-258)	-	GH25	2
demux_S_253.scaffolds_3_156	-	GH1(3-458)	-	GH1	2
demux_S_253.scaffolds_3_232	-	GH8(38-364)	-	GH8	2
demux_S_253.scaffolds_3_233	-	GT2(49-279)	-	GT2	2
demux_S_253.scaffolds_3_239	-	GT51(110-284)	-	GT51	2
demux_S_253.scaffolds_3_252	-	GH20(80-398)	-	GH20	2
demux_S_253.scaffolds_3_254	-	GH38(6-275)	-	GH38	2
demux_S_253.scaffolds_3_255	-	GH125(23-420)	-	GH125	2
demux_S_253.scaffolds_3_256	-	GH92(198-685)	-	GH92	2
demux_S_253.scaffolds_3_95	-	GH13_31(28-372)	-	GH13_31	2
demux_S_253.scaffolds_4_100	-	GH13_14(241-548)	-	CBM48+CBM68+GH13_14	2
demux_S_253.scaffolds_4_33	-	GH29(49-357)	-	GH29	2
demux_S_253.scaffolds_4_34	-	GH2(3-610)+CBM71(1324-1520)	-	CBM71+GH2	2
demux_S_253.scaffolds_4_43	2.4.1.129|3.4.16.4	GT51(114-284)	2.4.1.-	GT51	3
demux_S_253.scaffolds_4_47	-	GH25(138-324)	-	GH25	2
demux_S_253.scaffolds_4_48	-	GT113(12-349)	-	GT113	2
demux_S_253.scaffolds_4_54	-	GT2(4-173)	-	GT2	2
demux_S_253.scaffolds_4_55	-	GT2(6-131)	-	GT2	2
demux_S_253.scaffolds_4_56	-	GT4(201-355)	-	GT4	2
demux_S_253.scaffolds_4_93	2.4.1.1	GT35(78-751)	2.4.1.-	GT35	3
demux_S_253.scaffolds_4_94	2.4.1.25	GH77(10-493)	2.4.1.-	GH77	3
demux_S_253.scaffolds_5_35	-	GH29(6-373)	-	GH29	2
demux_S_253.scaffolds_5_76	-	GH109(3-148)	-	-	1
demux_S_253.scaffolds_5_99	3.2.1.23	GH35(10-326)	3.2.1.-	GH35	3
demux_S_253.scaffolds_6_39	-	CE9(6-377)	-	CE9	2
demux_S_253.scaffolds_6_60	2.4.1.129|3.4.16.4	GT51(60-235)	2.4.1.-+3.4.16.-	GT51	3
demux_S_253.scaffolds_7_13	-	CE1(10-249)	-	-	1
demux_S_253.scaffolds_1_1	7.2.2.7|7.2.2.16	-	7.2.2.-	-	1
demux_S_253.scaffolds_1_17	2.7.1.6|2.7.1.44	-	2.7.1.-	-	1
demux_S_253.scaffolds_1_18	2.7.7.12	-	2.7.7.-	-	1
demux_S_253.scaffolds_1_19	5.1.3.2	-	5.1.3.-	GT2	2
demux_S_253.scaffolds_1_26	6.3.2.2|6.3.2.3	-	6.3.2.-	-	1
demux_S_253.scaffolds_1_46	1.1.1.3	-	1.1.1.-	-	1
demux_S_253.scaffolds_1_47	2.7.1.39	-	2.7.1.-	-	1
demux_S_253.scaffolds_1_49	1.3.1.98	-	1.3.1.-	-	1
demux_S_253.scaffolds_1_50	7.6.2.11|7.6.2.9	-	7.6.2.-	-	1
demux_S_253.scaffolds_1_61	2.8.1.4	-	2.8.1.-	-	1
demux_S_253.scaffolds_1_63	2.7.9.1	-	2.7.9.-	GT1	2
demux_S_253.scaffolds_1_65	2.7.11.32|2.7.4.27	-	2.7.4.-+2.7.11.-	-	1
demux_S_253.scaffolds_1_66	3.1.3.11	-	3.1.3.-	-	1
demux_S_253.scaffolds_1_71	5.3.1.26	-	5.3.1.-	-	1
demux_S_253.scaffolds_1_72	5.3.1.26|5.3.1.6	-	5.3.1.-	-	1
demux_S_253.scaffolds_1_73	2.7.1.144|2.7.1.56	-	2.7.1.-	-	1
demux_S_253.scaffolds_1_74	4.1.2.40	-	4.1.2.-	-	1
demux_S_253.scaffolds_1_77	2.7.1.207	-	2.7.1.-	-	1
demux_S_253.scaffolds_1_80	3.4.23.36	-	3.4.23.-	-	1
demux_S_253.scaffolds_1_81	5.4.99.23	-	5.4.99.-	-	1
demux_S_253.scaffolds_1_82	2.7.2.11	-	2.7.2.-	-	1
demux_S_253.scaffolds_1_83	1.2.1.41	-	1.2.1.-	-	1
demux_S_253.scaffolds_1_112	2.7.1.33|2.7.1.24	-	2.7.1.-	-	1
demux_S_253.scaffolds_1_114	2.4.2.4|2.4.2.2	-	2.4.2.-	-	1
demux_S_253.scaffolds_1_115	4.1.2.4	-	4.1.2.-	-	1
demux_S_253.scaffolds_1_116	3.5.4.5	-	3.5.4.-	-	1
demux_S_253.scaffolds_1_118	3.6.3.17	-	3.6.3.-	-	1
demux_S_253.scaffolds_1_125	7.6.2.2	-	7.6.2.-	-	1
demux_S_253.scaffolds_1_133	2.6.1.1	-	2.6.1.-	-	1
demux_S_253.scaffolds_1_135	6.1.1.22	-	6.1.1.-	-	1
